thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
26,0,26,,,,,,space,17.73306009999942,None,None,3,None,1.0230248999996547,0.44480600000042614,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1408.8169506000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.0031,1408.8015783,1408.8021699,1408.8022742000003,1408.8169506000004,1410.8329279999998,1410.8175149999997,1410.8213231999998,1410.8329279999998,1410.8329279999998,1410.8329279999998,1410.8329279999998,1412.8331232,1412.8331232,1412.8331232,1412.8331232,1412.8175374000002,3,None,1.0230248999996547,0.44480600000042614,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
27,0,27,,,,,,space,17.73306009999942,None,None,2,None,0.8208392000005915,0.43205439999928785,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1412.8331232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.0934,1412.8180238000004,1412.8187125000004,1412.8188182000004,1412.8331232,1414.9329273000003,1414.9175335999998,1414.9218511999998,1414.9329273000003,1414.9329273000003,1414.9329273000003,1414.9329273000003,1416.9332388000003,1416.9332388000003,1416.9332388000003,1416.9332388000003,1416.9171612,2,None,0.8208392000005915,0.43205439999928785,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
28,0,28,,,,,,space,17.73306009999942,None,None,3,None,0.8301382999998168,0.43878980000044976,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1416.9332388000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,4.3424,1416.9175954000002,1416.9183051,1416.9183991,1416.9332388000003,1421.2826732000003,1421.2669990000004,1421.2711676999998,1421.2826732000003,1421.2826732000003,1421.2826732000003,1421.2826732000003,1423.2830308000002,1423.2830308000002,1423.2830308000002,1423.2830308000002,1423.2671601000002,3,None,0.8301382999998168,0.43878980000044976,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
29,0,29,,,,,,space,17.73306009999942,None,None,3,None,0.8807152999997925,0.34887390000039886,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1423.2830308000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seil,4.7208,1423.2676517,1423.2682936,1423.2683973000003,1423.2830308000002,1428.0154884000003,1427.9998084999997,1428.0030383000003,1428.0154884000003,1428.0154884000003,1428.0154884000003,1428.0154884000003,1430.0156637999999,1430.0156637999999,1430.0156637999999,1430.0156637999999,1429.9999627999996,3,None,0.8807152999997925,0.34887390000039886,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
30,0,30,,,,,,space,17.73306009999942,None,None,3,None,1.0250052999999753,0.3946216000003915,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1430.0156637999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,2.7584,1430.0003951999997,1430.0010510000002,1430.0011436000004,1430.0156637999999,1432.7817404999996,1432.7660893000002,1432.7697865,1432.7817404999996,1432.7817404999996,1432.7817404999996,1432.7817404999996,1434.7819977,1434.7819977,1434.7819977,1434.7819977,1434.7666484000001,3,None,1.0250052999999753,0.3946216000003915,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
31,0,31,,,,,,space,17.73306009999942,None,None,3,None,0.8831093999997393,0.36593749999974534,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1434.7819977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,2.1961,1434.7671382999997,1434.7677890000004,1434.7678969999997,1434.7819977,1436.9817331000004,1436.9662472,1436.9701987999997,1436.9817331000004,1436.9817331000004,1436.9817331000004,1436.9817331000004,1438.9819054999998,1438.9819054999998,1438.9819054999998,1438.9819054999998,1438.9659546000003,3,None,0.8831093999997393,0.36593749999974534,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
32,0,32,,,,,,space,17.73306009999942,None,None,2,None,0.9930302000002484,0.45079530000020895,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1438.9819054999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,3.6615,1438.9664472000004,1438.9669506999999,1438.9670537000002,1438.9819054999998,1442.6481092000004,1442.6326441,1442.6375375999996,1442.6481092000004,1442.6481092000004,1442.6481092000004,1442.6481092000004,1444.6490934000003,1444.6490934000003,1444.6490934000003,1444.6490934000003,1444.6323263000004,2,None,0.9930302000002484,0.45079530000020895,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
33,0,33,,,,,,space,17.73306009999942,None,None,2,None,0.9436538999998447,0.3983455999996295,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1444.6490934000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,2.1831,1444.6328151999996,1444.6333229000002,1444.6334232,1444.6490934000003,1446.8308411999997,1446.8154409999997,1446.8189278999998,1446.8308411999997,1446.8308411999997,1446.8308411999997,1446.8308411999997,1448.8312042999996,1448.8312042999996,1448.8312042999996,1448.8312042999996,1448.8156965999997,2,None,0.9436538999998447,0.3983455999996295,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
34,0,34,,,,,,space,17.73306009999942,None,None,3,None,0.8709653999994771,0.5092282000005071,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1448.8312042999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,2.8863,1448.8162695,1448.8167879000002,1448.8168931999999,1448.8312042999996,1451.7308799000002,1451.7154145000004,1451.7194952999998,1451.7308799000002,1451.7308799000002,1451.7308799000002,1451.7308799000002,1453.7307636000005,1453.7307636000005,1453.7307636000005,1453.7307636000005,1453.7153555000004,3,None,0.8709653999994771,0.5092282000005071,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
35,0,35,,,,,,space,17.73306009999942,None,None,2,None,1.3858062999997856,0.3883129000005283,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1453.7307636000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.1186,1453.7158331,1453.7163730000002,1453.7164788999999,1453.7307636000005,1455.8639568999997,1455.8483759,1455.8525499999996,1455.8639568999997,1455.8639568999997,1455.8639568999997,1455.8639568999997,1457.8641246999996,1457.8641246999996,1457.8641246999996,1457.8641246999996,1457.8483230000002,2,None,1.3858062999997856,0.3883129000005283,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
36,0,36,,,,,,space,17.73306009999942,None,None,3,None,0.9006610999995246,0.4158582000000024,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1457.8641246999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.7357,1457.8488169000002,1457.8493285000004,1457.8494336000003,1457.8641246999996,1460.6135062000003,1460.5981387000002,1460.6020170000002,1460.6135062000003,1460.6135062000003,1460.6135062000003,1460.6135062000003,1462.613781,1462.613781,1462.613781,1462.613781,1462.598183,3,None,0.9006610999995246,0.4158582000000024,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
37,0,37,,,,,,space,17.73306009999942,None,None,2,None,0.7194048999999723,0.44480229999953735,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1462.613781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.5982,1462.598672,1462.5991787000003,1462.5992818000004,1462.613781,1465.2134932999998,1465.1975152000005,1465.2005907000002,1465.2134932999998,1465.2134932999998,1465.2134932999998,1465.2134932999998,1467.2133752,1467.2133752,1467.2133752,1467.2133752,1467.1980970000004,2,None,0.7194048999999723,0.44480229999953735,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
38,0,38,,,,,,space,17.73306009999942,None,None,2,None,1.085931999999957,0.41722889999982726,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1467.2133752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,3.1264,1467.1985869999999,1467.1992339999997,1467.199337,1467.2133752,1470.3467351999998,1470.3314355000002,1470.3353656999998,1470.3467351999998,1470.3467351999998,1470.3467351999998,1470.3467351999998,1472.3464155000001,1472.3464155000001,1472.3464155000001,1472.3464155000001,1472.3307378999998,2,None,1.085931999999957,0.41722889999982726,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
39,0,39,,,,,,space,17.73306009999942,None,None,3,None,0.8255634999995891,0.45347290000063367,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1472.3464155000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buch,2.4137,1472.3312004999998,1472.3316925999998,1472.331787,1472.3464155000001,1474.7626218000005,1474.7471458999999,1474.7512579000004,1474.7626218000005,1474.7626218000005,1474.7626218000005,1474.7626218000005,1476.7629773999997,1476.7629773999997,1476.7629773999997,1476.7629773999997,1476.7471856000002,3,None,0.8255634999995891,0.45347290000063367,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
40,0,40,,,,,,space,17.73306009999942,None,None,3,None,1.4214529000000766,0.37794230000054085,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1476.7629773999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.3362,1476.7476772,1476.748189,1476.7482971,1476.7629773999997,1479.1134717000004,1479.0972548999998,1479.1016405,1479.1134717000004,1479.1134717000004,1479.1134717000004,1479.1134717000004,1481.1126347,1481.1126347,1481.1126347,1481.1126347,1481.0967448000001,3,None,1.4214529000000766,0.37794230000054085,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
41,0,41,,,,,,space,17.73306009999942,None,None,3,None,0.9997481999998854,0.41403300000001764,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1481.1126347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesetz,2.0168,1481.0971767,1481.0977911999998,1481.0978856000002,1481.1126347,1483.1291690999997,1483.1136441999997,1483.1178332,1483.1291690999997,1483.1291690999997,1483.1291690999997,1483.1291690999997,1485.1292417000004,1485.1292417000004,1485.1292417000004,1485.1292417000004,1485.1134957000004,3,None,0.9997481999998854,0.41403300000001764,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
42,0,42,,,,,,space,17.73306009999942,None,None,2,None,0.828508900000088,0.5196890000006533,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1485.1292417000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.7992,1485.1139948999999,1485.1145023999998,1485.1146098,1485.1292417000004,1487.9287037000004,1487.9131559999996,1487.9167505000005,1487.9287037000004,1487.9287037000004,1487.9287037000004,1487.9287037000004,1489.9291411000004,1489.9291411000004,1489.9291411000004,1489.9291411000004,1489.9131275,2,None,0.828508900000088,0.5196890000006533,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
43,0,43,,,,,,space,17.73306009999942,None,None,3,None,1.0062465999999404,0.3269815000003291,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1489.9291411000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerze,2.5377,1489.9136138000003,1489.9143534000004,1489.9144595999996,1489.9291411000004,1492.4784634999996,1492.4626807000004,1492.4661038000004,1492.4784634999996,1492.4784634999996,1492.4784634999996,1492.4784634999996,1494.4783220999998,1494.4783220999998,1494.4783220999998,1494.4783220999998,1494.4627713,3,None,1.0062465999999404,0.3269815000003291,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
44,0,44,,,,,,space,17.73306009999942,None,None,2,None,0.8512750999998389,0.40799800000058895,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1494.4783220999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festival,3.2059,1494.4632075999998,1494.4636987000004,1494.4637927000003,1494.4783220999998,1497.69459,1497.6792447999997,1497.6827069,1497.69459,1497.69459,1497.69459,1497.69459,1499.6950029,1499.6950029,1499.6950029,1499.6950029,1499.6792069000003,2,None,0.8512750999998389,0.40799800000058895,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
45,0,45,,,,,,space,17.73306009999942,None,None,3,None,0.7851336999992782,0.419295300000158,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1499.6950029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,3.039,1499.6797033000003,1499.6803565999999,1499.6804614000002,1499.6950029,1502.7449382000004,1502.7288546,1502.7317616,1502.7449382000004,1502.7449382000004,1502.7449382000004,1502.7449382000004,1504.7445844000003,1504.7445844000003,1504.7445844000003,1504.7445844000003,1504.7289639,3,None,0.7851336999992782,0.419295300000158,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
46,0,46,,,,,,space,17.73306009999942,None,None,2,None,0.9882231999999931,0.36076740000044083,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1504.7445844000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,3.6297,1504.7294233000002,1504.7299166000003,1504.7300157999998,1504.7445844000003,1508.3775316,1508.3622689000003,1508.3668688999996,1508.3775316,1508.3775316,1508.3775316,1508.3775316,1510.3775642,1510.3775642,1510.3775642,1510.3775642,1510.3621321,2,None,0.9882231999999931,0.36076740000044083,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
47,0,47,,,,,,space,17.73306009999942,None,None,3,None,0.8378669000003356,0.49366209999971034,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1510.3775642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.4167,1510.3626335,1510.3631248000002,1510.3632208,1510.3775642,1512.7948016,1512.7781014000002,1512.7816254,1512.7948016,1512.7948016,1512.7948016,1512.7948016,1514.7940838000004,1514.7940838000004,1514.7940838000004,1514.7940838000004,1514.7782434,3,None,0.8378669000003356,0.49366209999971034,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
48,0,48,,,,,,space,17.73306009999942,None,None,3,None,1.0431472000000213,0.5216935999997077,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1514.7940838000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.7378,1514.7787367,1514.7792489000003,1514.7793517,1514.7940838000004,1517.5438371999999,1517.5278752000004,1517.5310903999998,1517.5438371999999,1517.5438371999999,1517.5438371999999,1517.5438371999999,1519.5437625000004,1519.5437625000004,1519.5437625000004,1519.5437625000004,1519.5281102,3,None,1.0431472000000213,0.5216935999997077,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
49,0,49,,,,,,space,17.73306009999942,None,None,2,None,0.7113525000004302,0.42694870000013907,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1519.5437625000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frau,2.3006,1519.5286016,1519.5292728000004,1519.5293811000001,1519.5437625000004,1521.8434712999997,1521.8280625999996,1521.8314528,1521.8434712999997,1521.8434712999997,1521.8434712999997,1521.8434712999997,1523.8435286000004,1523.8435286000004,1523.8435286000004,1523.8435286000004,1523.8279589000003,2,None,0.7113525000004302,0.42694870000013907,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
50,0,50,,,,,,space,17.73306009999942,None,None,3,None,1.0058687999999165,0.6217489000000569,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1523.8435286000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,2.3861,1523.8284474000002,1523.8290960000004,1523.8292037,1523.8435286000004,1526.2431016,1526.2279586000004,1526.2318291000001,1526.2431016,1526.2431016,1526.2431016,1526.2431016,1528.2432466,1528.2432466,1528.2432466,1528.2432466,1528.2276712000003,3,None,1.0058687999999165,0.6217489000000569,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
51,0,51,,,,,,space,17.73306009999942,None,None,2,None,0.7465901999994458,0.43657010000060836,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1528.2432466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.6312,1528.2281691999997,1528.2286830000003,1528.2287861000004,1528.2432466,1530.8764111,1530.8608378999998,1530.8645378,1530.8764111,1530.8764111,1530.8764111,1530.8764111,1532.8764576000003,1532.8764576000003,1532.8764576000003,1532.8764576000003,1532.8605674,2,None,0.7465901999994458,0.43657010000060836,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
52,0,52,,,,,,space,17.73306009999942,None,None,3,None,0.8340474999995422,0.4487118000006376,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1532.8764576000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.0052,1532.8610592000005,1532.8615631000002,1532.8616663000003,1532.8764576000003,1534.8924237,1534.8768461,1534.8801624999996,1534.8924237,1534.8924237,1534.8924237,1534.8924237,1536.8929497999998,1536.8929497999998,1536.8929497999998,1536.8929497999998,1536.8773541,3,None,0.8340474999995422,0.4487118000006376,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
53,0,53,,,,,,space,17.73306009999942,None,None,3,None,1.0215410000000702,0.4608820999992531,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1536.8929497999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,4.3942,1536.8778411000003,1536.8783494,1536.8784539999997,1536.8929497999998,1541.2923990999998,1541.276782,1541.2813635000002,1541.2923990999998,1541.2923990999998,1541.2923990999998,1541.2923990999998,1543.2921765,1543.2921765,1543.2921765,1543.2921765,1543.2772547000004,3,None,1.0215410000000702,0.4608820999992531,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
54,0,54,,,,,,space,17.73306009999942,None,None,3,None,0.767388100000062,0.4131612999999561,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1543.2921765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinge,3.6564,1543.2777409,1543.2782513000002,1543.2783608999998,1543.2921765,1546.9587381000001,1546.9430486,1546.9465567999996,1546.9587381000001,1546.9587381000001,1546.9587381000001,1546.9587381000001,1548.9588145999996,1548.9588145999996,1548.9588145999996,1548.9588145999996,1548.9430750000001,3,None,0.767388100000062,0.4131612999999561,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
55,0,55,,,,,,space,17.73306009999942,None,None,2,None,0.8722652999995262,0.4719804000005752,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1548.9588145999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.2074,1548.9435169999997,1548.9439922000001,1548.9440868000002,1548.9588145999996,1551.1757269999998,1551.1596190999999,1551.1638351000001,1551.1757269999998,1551.1757269999998,1551.1757269999998,1551.1757269999998,1553.1752109999998,1553.1752109999998,1553.1752109999998,1553.1752109999998,1553.1597185,2,None,0.8722652999995262,0.4719804000005752,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
56,0,56,,,,,,space,17.73306009999942,None,None,3,None,1.0716592999997374,0.3975124999997206,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1553.1752109999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,4.3756,1553.1602045,1553.1607387000004,1553.1608395000003,1553.1752109999998,1557.5589096000003,1557.5425994999996,1557.5465277000003,1557.5589096000003,1557.5589096000003,1557.5589096000003,1557.5589096000003,1559.558102,1559.558102,1559.558102,1559.558102,1559.5425255999999,3,None,1.0716592999997374,0.3975124999997206,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
57,0,57,,,,,,space,17.73306009999942,None,None,3,None,0.7335274999995818,0.4016603000000032,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1559.558102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,2.0946,1559.5431600000002,1559.5438538999997,1559.5439661,1559.558102,1561.6577282999997,1561.6423789,1561.6461632,1561.6577282999997,1561.6577282999997,1561.6577282999997,1561.6577282999997,1563.6580329999997,1563.6580329999997,1563.6580329999997,1563.6580329999997,1563.642299,3,None,0.7335274999995818,0.4016603000000032,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
58,0,58,,,,,,space,17.73306009999942,None,None,3,None,1.0875857000000906,0.38937350000014703,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1563.6580329999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.021,1563.6427894999997,1563.6434343,1563.6435386000003,1563.6580329999997,1565.691092,1565.6752686,1565.6793103,1565.691092,1565.691092,1565.691092,1565.691092,1567.6909213999998,1567.6909213999998,1567.6909213999998,1567.6909213999998,1567.6755516000003,3,None,1.0875857000000906,0.38937350000014703,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
59,0,59,,,,,,space,17.73306009999942,None,None,3,None,0.9898966999999175,0.34307430000080785,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1567.6909213999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.1949,1567.6760413000002,1567.6765406000004,1567.6766435,1567.6909213999998,1569.8909359,1569.8750642000005,1569.8783948,1569.8909359,1569.8909359,1569.8909359,1569.8909359,1571.8952607,1571.8952607,1571.8952607,1571.8952607,1571.8751086000002,3,None,0.9898966999999175,0.34307430000080785,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
