thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,,,,,,space,2.796763300000748,None,None,2,None,1.2060912999995708,0.2242403000000195,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,269.6908696999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,3.6438,269.6754428000004,269.6759468,269.6760555000001,269.6908696999999,273.3400670000001,273.32429030000003,273.3277159999998,273.3400670000001,273.3400670000001,273.3400670000001,273.3400670000001,275.3404112999997,275.3404112999997,275.3404112999997,275.3404112999997,275.3245759000001,2,None,1.2060912999995708,0.2242403000000195,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
17,0,17,,,,,,space,2.796763300000748,None,None,3,None,1.1242371999996976,0.24493170000005193,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,275.3404112999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,2.9109,275.32507110000006,275.3255871000001,275.3256924999996,275.3404112999997,278.2566662999998,278.2409878999997,278.2452537999998,278.2566662999998,278.2566662999998,278.2566662999998,278.2566662999998,280.25681280000026,280.25681280000026,280.25681280000026,280.25681280000026,280.2412492000003,3,None,1.1242371999996976,0.24493170000005193,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
18,0,18,,,,,,space,2.796763300000748,None,None,3,None,1.0336244999998598,0.23911520000001474,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,280.25681280000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,3.8592,280.24174500000026,280.2422539999998,280.24235750000025,280.25681280000026,284.12284739999996,284.1071052999996,284.11065169999983,284.12284739999996,284.12284739999996,284.12284739999996,284.12284739999996,286.1227398000001,286.1227398000001,286.1227398000001,286.1227398000001,286.10751809999965,3,None,1.0336244999998598,0.23911520000001474,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
19,0,19,,,,,,space,2.796763300000748,None,None,3,None,0.9649781999996776,0.2467624999999316,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,286.1227398000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,2.9443,286.1080124,286.10881599999993,286.10892330000024,286.1227398000001,289.07248249999975,289.0570058000003,289.0612245000002,289.07248249999975,289.07248249999975,289.07248249999975,289.07248249999975,291.07244619999983,291.07244619999983,291.07244619999983,291.07244619999983,291.05704719999994,3,None,0.9649781999996776,0.2467624999999316,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
20,0,20,,,,,,space,2.796763300000748,None,None,2,None,1.8514203999993697,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,291.07244619999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.3006,291.0575391000002,291.0582026000002,291.05830849999984,291.07244619999983,293.3725093000003,293.3568459999997,293.36047599999984,293.3725093000003,293.3725093000003,293.3725093000003,293.3725093000003,295.3722740000003,295.3722740000003,295.3722740000003,295.3722740000003,295.35681320000003,2,None,1.8514203999993697,None,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
21,0,21,,,,,,space,2.796763300000748,None,None,3,None,0.962832499999422,0.2679314000006343,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,295.3722740000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,5.3463,295.3573137000003,295.35784460000013,295.3579485999999,295.3722740000003,300.72181290000026,300.70615629999975,300.71076360000006,300.72181290000026,300.72181290000026,300.72181290000026,300.72181290000026,302.72169229999963,302.72169229999963,302.72169229999963,302.72169229999963,302.7064572999998,3,None,0.962832499999422,0.2679314000006343,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
22,0,22,,,,,,space,2.796763300000748,None,None,3,None,1.543709300000046,0.22368069999993168,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,302.72169229999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.8901,302.7069558000003,302.7074640999999,302.7075673999998,302.72169229999963,305.62167000000045,305.6058796999996,305.61223640000026,305.62167000000045,305.62167000000045,305.62167000000045,305.62167000000045,307.62170719999995,307.62170719999995,307.62170719999995,307.62170719999995,307.60596840000017,3,None,1.543709300000046,0.22368069999993168,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
23,0,23,,,,,,space,2.796763300000748,None,None,3,None,1.5335205999999744,0.26531119999981456,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,307.62170719999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,2.7992,307.6064604000003,307.60711960000026,307.60722559999977,307.62170719999995,310.42125829999986,310.40571,310.4090949000001,310.42125829999986,310.42125829999986,310.42125829999986,310.42125829999986,312.4212620999997,312.4212620999997,312.4212620999997,312.4212620999997,312.4055480999996,3,None,1.5335205999999744,0.26531119999981456,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
24,0,24,,,,,,space,2.796763300000748,None,None,2,None,0.9094983000004504,0.22435049999967305,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,312.4212620999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,4.5524,312.40602730000046,312.40650619999997,312.40660860000025,312.4212620999997,316.9877970999996,316.97177980000015,316.9752526000002,316.9877970999996,316.9877970999996,316.9877970999996,316.9877970999996,318.9876155000002,318.9876155000002,318.9876155000002,318.9876155000002,318.9721857000004,2,None,0.9094983000004504,0.22435049999967305,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
25,0,25,,,,,,space,2.796763300000748,None,None,2,None,1.129041000000143,0.1636023999999452,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,318.9876155000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,2.4916,318.97268859999986,318.9734093999996,318.9735154,318.9876155000002,321.4873829999997,321.47142470000017,321.4748595000001,321.4873829999997,321.4873829999997,321.4873829999997,321.4873829999997,323.4873448999997,323.4873448999997,323.4873448999997,323.4873448999997,323.4718925999996,2,None,1.129041000000143,0.1636023999999452,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
26,0,26,,,,,,space,2.796763300000748,None,None,3,None,0.8882263999994393,0.23134990000016842,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,323.4873448999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomate,3.4445,323.4723855000002,323.4730235999996,323.4731297999997,323.4873448999997,326.9371377999996,326.9213615999997,326.92518010000003,326.9371377999996,326.9371377999996,326.9371377999996,326.9371377999996,328.9373692999998,328.9373692999998,328.9373692999998,328.9373692999998,328.92148819999966,3,None,0.8882263999994393,0.23134990000016842,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
27,0,27,,,,,,space,2.796763300000748,None,None,3,None,1.4188137999999526,0.24033650000001217,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,328.9373692999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.5982,328.92202540000017,328.9225531000002,328.9226619000001,328.9373692999998,331.53647139999975,331.52098939999996,331.5248195000004,331.53647139999975,331.53647139999975,331.53647139999975,331.53647139999975,333.5367033000002,333.5367033000002,333.5367033000002,333.5367033000002,333.52105610000035,3,None,1.4188137999999526,0.24033650000001217,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
28,0,28,,,,,,space,2.796763300000748,None,None,3,None,0.8767361999998684,0.24290990000008605,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,333.5367033000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.021,333.5215546999998,333.5220545000002,333.52216080000017,333.5367033000002,335.5697669000001,335.5541509000004,335.55758440000045,335.5697669000001,335.5697669000001,335.5697669000001,335.5697669000001,337.5699752999999,337.5699752999999,337.5699752999999,337.5699752999999,337.55404759999965,3,None,0.8767361999998684,0.24290990000008605,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
29,0,29,,,,,,space,2.796763300000748,None,None,3,None,1.131779700000152,0.21732650000012654,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,337.5699752999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,2.7357,337.55454480000026,337.55505840000023,337.55516439999974,337.5699752999999,340.31931689999965,340.3038139999999,340.3089335000004,340.31931689999965,340.31931689999965,340.31931689999965,340.31931689999965,342.3197669000001,342.3197669000001,342.3197669000001,342.3197669000001,342.30455059999986,3,None,1.131779700000152,0.21732650000012654,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
30,0,30,,,,,,space,2.796763300000748,None,None,3,None,0.8716354999996838,0.2522846000001664,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,342.3197669000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shampoo,2.9832,342.30507060000036,342.3055715999999,342.3056809999998,342.3197669000001,345.3026646999997,345.2867900000001,345.28996689999985,345.3026646999997,345.3026646999997,345.3026646999997,345.3026646999997,347.3024943999999,347.3024943999999,347.3024943999999,347.3024943999999,347.2869231000004,3,None,0.8716354999996838,0.2522846000001664,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
31,0,31,,,,,,space,2.796763300000748,None,None,3,None,0.8898828000001231,0.24891109999953187,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,347.3024943999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.0946,347.2874195000004,347.2880670000004,347.2881717999999,347.3024943999999,349.40227289999984,349.38671650000015,349.39098699999977,349.40227289999984,349.40227289999984,349.40227289999984,349.40227289999984,351.4023583999997,351.4023583999997,351.4023583999997,351.4023583999997,351.38694750000013,3,None,0.8898828000001231,0.24891109999953187,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
32,0,32,,,,,,space,2.796763300000748,None,None,3,None,0.8744941000004474,0.2758217999999033,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,351.4023583999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,3.6564,351.38744380000026,351.3880927,351.38820510000005,351.4023583999997,355.06890060000023,355.05341510000017,355.0569512000002,355.06890060000023,355.06890060000023,355.06890060000023,355.06890060000023,357.06854829999975,357.06854829999975,357.06854829999975,357.06854829999975,357.05342050000036,3,None,0.8744941000004474,0.2758217999999033,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
33,0,33,,,,,,space,2.796763300000748,None,None,3,None,0.8512536000007458,0.2695975999995426,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,357.06854829999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,2.8863,357.0539103000001,357.05445320000035,357.0545592999997,357.06854829999975,359.9682782,359.9531699999998,359.9574339999999,359.9682782,359.9682782,359.9682782,359.9682782,361.9684943000002,361.9684943000002,361.9684943000002,361.9684943000002,361.9530587999998,3,None,0.8512536000007458,0.2695975999995426,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
34,0,34,,,,,,space,2.796763300000748,None,None,2,None,1.1831811000001835,0.14956729999994423,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,361.9684943000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,2.2639,361.9535526999998,361.9541932000002,361.9543002999999,361.9684943000002,364.2349664000003,364.21924370000033,364.2229774999996,364.2349664000003,364.2349664000003,364.2349664000003,364.2349664000003,366.2348572000001,366.2348572000001,366.2348572000001,366.2348572000001,366.2194092,2,None,1.1831811000001835,0.14956729999994423,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
35,0,35,,,,,,space,2.796763300000748,None,None,3,None,0.9757279999994353,0.22583620000023075,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,366.2348572000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.6312,366.21989420000045,366.22053529999994,366.2206454999996,366.2348572000001,368.86796719999984,368.85213939999994,368.85520540000016,368.86796719999984,368.86796719999984,368.86796719999984,368.86796719999984,370.8677786999997,370.8677786999997,370.8677786999997,370.8677786999997,370.85258669999985,3,None,0.9757279999994353,0.22583620000023075,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
36,0,36,,,,,,space,2.796763300000748,None,None,3,None,0.8182916999994632,0.25626480000028096,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,370.8677786999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,2.6097,370.85309229999984,370.85359849999986,370.8537035999998,370.8677786999997,373.48406090000026,373.46862520000013,373.47149379999973,373.48406090000026,373.48406090000026,373.48406090000026,373.48406090000026,375.4842230000004,375.4842230000004,375.4842230000004,375.4842230000004,375.4689500000004,3,None,0.8182916999994632,0.25626480000028096,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
37,0,37,,,,,,space,2.796763300000748,None,None,3,None,1.0262070999997377,0.2090809999999692,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,375.4842230000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,3.039,375.4694548999996,375.4699730000002,375.47007810000014,375.4842230000004,378.5339776999999,378.5183597000005,378.52160410000033,378.5339776999999,378.5339776999999,378.5339776999999,378.5339776999999,380.5340368999996,380.5340368999996,380.5340368999996,380.5340368999996,380.5183426000003,3,None,1.0262070999997377,0.2090809999999692,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
38,0,38,,,,,,space,2.796763300000748,None,None,2,None,0.817966499999784,0.24264990000028774,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,380.5340368999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.2385,380.51884040000004,380.5193356,380.5194422000004,380.5340368999996,382.78375959999994,382.76844489999985,382.77222640000036,382.78375959999994,382.78375959999994,382.78375959999994,382.78375959999994,384.78368090000004,384.78368090000004,384.78368090000004,384.78368090000004,384.7680768,2,None,0.817966499999784,0.24264990000028774,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
39,0,39,,,,,,space,2.796763300000748,None,None,3,None,1.1104903000004924,0.22938479999993433,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,384.78368090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,3.0547,384.76857850000033,384.769088,384.76919220000036,384.78368090000004,387.85016019999966,387.8346478000003,387.8386048000002,387.85016019999966,387.85016019999966,387.85016019999966,387.85016019999966,389.85007080000014,389.85007080000014,389.85007080000014,389.85007080000014,389.83485870000004,3,None,1.1104903000004924,0.22938479999993433,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
40,0,40,,,,,,space,2.796763300000748,None,None,3,None,0.8666345000001456,0.23095130000001518,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,389.85007080000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,2.3419,389.8353506000003,389.83599239999967,389.8360968999996,389.85007080000014,392.1997776999997,392.18411300000025,392.1875648000005,392.1997776999997,392.1997776999997,392.1997776999997,392.1997776999997,394.19977759999983,394.19977759999983,394.19977759999983,394.19977759999983,394.1843925000003,3,None,0.8666345000001456,0.23095130000001518,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
41,0,41,,,,,,space,2.796763300000748,None,None,3,None,0.7053671000003305,0.24636790000022302,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,394.19977759999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,3.1264,394.1848909,394.18539359999977,394.1855007000004,394.19977759999983,397.33278470000005,397.3173194000001,397.32103129999996,397.33278470000005,397.33278470000005,397.33278470000005,397.33278470000005,399.332762,399.332762,399.332762,399.332762,399.31739050000033,3,None,0.7053671000003305,0.24636790000022302,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
42,0,42,,,,,,space,2.796763300000748,None,None,3,None,0.8725277000003189,0.21704199999931006,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,399.332762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,2.7378,399.3178889999999,399.3185427999997,399.31864870000027,399.332762,402.08253739999964,402.0671183000004,402.0707203000002,402.08253739999964,402.08253739999964,402.08253739999964,402.08253739999964,404.0826041,404.0826041,404.0826041,404.0826041,404.06703649999963,3,None,0.8725277000003189,0.21704199999931006,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
43,0,43,,,,,,space,2.796763300000748,None,None,3,None,1.257241299999805,0.2124831000000995,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,404.0826041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,2.8516,404.0675761000002,404.0682224000002,404.0684299000004,404.0826041,406.94897969999965,406.9334762999997,406.93734550000045,406.94897969999965,406.94897969999965,406.94897969999965,406.94897969999965,408.9490347000001,408.9490347000001,408.9490347000001,408.9490347000001,408.9334177999999,3,None,1.257241299999805,0.2124831000000995,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
44,0,44,,,,,,space,2.796763300000748,None,None,3,None,0.8319114999994781,0.24819079999997484,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,408.9490347000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,2.7584,408.9339269000002,408.93442310000046,408.93452979999984,408.9490347000001,411.71545849999984,411.69969310000033,411.7033302,411.71545849999984,411.71545849999984,411.71545849999984,411.71545849999984,413.7152820000001,413.7152820000001,413.7152820000001,413.7152820000001,413.69991279999977,3,None,0.8319114999994781,0.24819079999997484,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
45,0,45,,,,,,space,2.796763300000748,None,None,3,None,0.741012899999987,0.2492950000005294,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,413.7152820000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,3.6723,413.7004085999997,413.7010473,413.7011524999998,413.7152820000001,417.3990782999999,417.38288459999967,417.3864045,417.3990782999999,417.3990782999999,417.3990782999999,417.3990782999999,419.3983368999998,419.3983368999998,419.3983368999998,419.3983368999998,419.3828285999998,3,None,0.741012899999987,0.2492950000005294,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
46,0,46,,,,,,space,2.796763300000748,None,None,3,None,1.1647312000004604,0.20768859999952838,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,419.3983368999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.1949,419.3833278000002,419.3838447999997,419.38395519999995,419.3983368999998,421.5980921999999,421.58257109999977,421.58673030000045,421.5980921999999,421.5980921999999,421.5980921999999,421.5980921999999,423.598078,423.598078,423.598078,423.598078,423.5824775000001,3,None,1.1647312000004604,0.20768859999952838,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
47,0,47,,,,,,space,2.796763300000748,None,None,3,None,0.9281057999996847,0.21834010000020498,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,423.598078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,4.4767,423.58296900000005,423.5835933999997,423.58370000000014,423.598078,428.0817380999997,428.0655864999999,428.0704619999997,428.0817380999997,428.0817380999997,428.0817380999997,428.0817380999997,430.08102099999996,430.08102099999996,430.08102099999996,430.08102099999996,430.0655942000003,3,None,0.9281057999996847,0.21834010000020498,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
48,0,48,,,,,,space,2.796763300000748,None,None,3,None,1.506610599999476,0.15959320000001753,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,430.08102099999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,2.4521,430.06610720000026,430.0668483999998,430.0669531000003,430.08102099999996,432.54756720000023,432.5323582000001,432.53656729999966,432.54756720000023,432.54756720000023,432.54756720000023,432.54756720000023,434.54767830000037,434.54767830000037,434.54767830000037,434.54767830000037,434.53194729999996,3,None,1.506610599999476,0.15959320000001753,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
