thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,,,,,,space,2.8778017000004184,None,None,3,1.0965703000001668,0.2154302999997526,None,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1077.3314413999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,3.189,1077.3164422999998,1077.3169459,1077.3170521000002,1077.3314413999997,1080.5311874,1080.5154097999994,1080.5184522999998,1080.5311874,1080.5311874,1080.5311874,1080.5311874,1082.5310879999997,1082.5310879999997,1082.5310879999997,1082.5310879999997,1082.5156745999993,3,1.0965703000001668,0.2154302999997526,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
3,0,3,,,,,,space,2.8778017000004184,None,None,3,1.0431171999998696,0.23444539999945846,None,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1082.5310879999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,2.4167,1082.5161798999998,1082.5168586,1082.5169619999997,1082.5310879999997,1084.9476083,1084.9325503,1084.9361620999998,1084.9476083,1084.9476083,1084.9476083,1084.9476083,1086.9476341,1086.9476341,1086.9476341,1086.9476341,1086.9320834999999,3,1.0431171999998696,0.23444539999945846,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
4,0,4,,,,,,space,2.8778017000004184,None,None,3,1.6543314999998984,0.27510219999930996,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1086.9476341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,2.1949,1086.9325927,1086.9330922999998,1086.9331981999994,1086.9476341,1089.1473531000001,1089.1318314999999,1089.1351593,1089.1473531000001,1089.1473531000001,1089.1473531000001,1089.1473531000001,1091.147419,1091.147419,1091.147419,1091.147419,1091.1317095999993,3,1.6543314999998984,0.27510219999930996,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
5,0,5,,,,,,space,2.8778017000004184,None,None,3,1.880242599999292,None,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1091.147419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,3.1264,1091.1321821000001,1091.1328070999998,1091.1329059,1091.147419,1094.2805657999997,1094.2649758999996,1094.2690394,1094.2805657999997,1094.2805657999997,1094.2805657999997,1094.2805657999997,1096.2806375,1096.2806375,1096.2806375,1096.2806375,1096.2649302,3,1.880242599999292,None,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
6,0,6,,,,,,space,2.8778017000004184,None,None,3,0.704721399999471,0.2462532999998075,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1096.2806375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,5.1698,1096.2654308,1096.2662220000002,1096.2663253,1096.2806375,1101.4633562,1101.44776,1101.4514764999994,1101.4633562,1101.4633562,1101.4633562,1101.4633562,1103.4633921999994,1103.4633921999994,1103.4633921999994,1103.4633921999994,1103.4476814999998,3,0.704721399999471,0.2462532999998075,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
7,0,7,,,,,,space,2.8778017000004184,None,None,2,1.9196302999998807,None,None,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1103.4633921999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.3916,1103.4481867999993,1103.4486821,1103.4487890999999,1103.4633921999994,1105.8630818000001,1105.8477493,1105.8529423999998,1105.8630818000001,1105.8630818000001,1105.8630818000001,1105.8630818000001,1107.8629837999997,1107.8629837999997,1107.8629837999997,1107.8629837999997,1107.8477167,2,1.9196302999998807,None,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
8,0,8,,,,,,space,2.8778017000004184,None,None,3,1.3705087999996977,0.1899396999997407,None,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1107.8629837999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,3.0127,1107.8482267999998,1107.8488164,1107.8489245,1107.8629837999997,1110.8794929999995,1110.8638075999997,1110.8680244999996,1110.8794929999995,1110.8794929999995,1110.8794929999995,1110.8794929999995,1112.8794977999996,1112.8794977999996,1112.8794977999996,1112.8794977999996,1112.8638573999997,3,1.3705087999996977,0.1899396999997407,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
9,0,9,,,,,,space,2.8778017000004184,None,None,2,1.0644585000000006,0.18186160000004747,None,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1112.8794977999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,4.3942,1112.8643610999998,1112.8650057999994,1112.8651092,1112.8794977999996,1117.2789447999994,1117.2635805,1117.2672008999998,1117.2789447999994,1117.2789447999994,1117.2789447999994,1117.2789447999994,1119.2790268999997,1119.2790268999997,1119.2790268999997,1119.2790268999997,1119.2636440999995,2,1.0644585000000006,0.18186160000004747,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
10,0,10,,,,,,space,2.8778017000004184,None,None,3,0.8659741999999824,0.20431829999961337,None,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1119.2790268999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,2.9036,1119.2641577999993,1119.2646826,1119.2647842999995,1119.2790268999997,1122.1957846999994,1122.1800294999994,1122.1836071999996,1122.1957846999994,1122.1957846999994,1122.1957846999994,1122.1957846999994,1124.1955202,1124.1955202,1124.1955202,1124.1955202,1124.1800199999998,3,0.8659741999999824,0.20431829999961337,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
11,0,11,,,,,,space,2.8778017000004184,None,None,3,1.2896506999995836,0.23442890000023908,None,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1124.1955202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.3843,1124.1805330999996,1124.1810378999999,1124.1811453999999,1124.1955202,1126.5953259999997,1126.5796480999998,1126.5833630999996,1126.5953259999997,1126.5953259999997,1126.5953259999997,1126.5953259999997,1128.5952932999999,1128.5952932999999,1128.5952932999999,1128.5952932999999,1128.5797800999999,3,1.2896506999995836,0.23442890000023908,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
12,0,12,,,,,,space,2.8778017000004184,None,None,3,1.7706763000005594,None,None,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1128.5952932999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,4.3424,1128.5802856999999,1128.5810362000002,1128.5811397999996,1128.5952932999999,1132.9448378999996,1132.9292443999993,1132.9322742999993,1132.9448378999996,1132.9448378999996,1132.9448378999996,1132.9448378999996,1134.9448219999995,1134.9448219999995,1134.9448219999995,1134.9448219999995,1134.9294550999994,3,1.7706763000005594,None,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
13,0,13,,,,,,space,2.8778017000004184,None,None,3,1.6382336000006035,0.17353480000019772,None,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1134.9448219999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.1961,1134.9299573999997,1134.9304709999997,1134.9305800000002,1134.9448219999995,1137.1445982999994,1137.1291148999999,1137.1332007,1137.1445982999994,1137.1445982999994,1137.1445982999994,1137.1445982999994,1139.1447242999993,1139.1447242999993,1139.1447242999993,1139.1447242999993,1139.1290812999996,3,1.6382336000006035,0.17353480000019772,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
14,0,14,,,,,,space,2.8778017000004184,None,None,3,1.3559317999997802,0.14861840000048687,None,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1139.1447242999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,2.3861,1139.1295931999994,1139.1302388999993,1139.1303447999999,1139.1447242999993,1141.5444747000001,1141.5287976999998,1141.5328633,1141.5444747000001,1141.5444747000001,1141.5444747000001,1141.5444747000001,1143.5445371999995,1143.5445371999995,1143.5445371999995,1143.5445371999995,1143.5288596999999,3,1.3559317999997802,0.14861840000048687,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
15,0,15,,,,,,space,2.8778017000004184,None,None,3,1.3277685000002748,0.19506530000035127,None,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1143.5445371999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.3229,1143.5293753999995,1143.5298839999996,1143.5299896999995,1143.5445371999995,1145.8778332000002,1145.8618267000002,1145.8653618999997,1145.8778332000002,1145.8778332000002,1145.8778332000002,1145.8778332000002,1147.877665,1147.877665,1147.877665,1147.877665,1147.8619743999998,3,1.3277685000002748,0.19506530000035127,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
16,0,16,,,,,,space,2.8778017000004184,None,None,3,1.1191435999999158,0.2157219000000623,None,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1147.877665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.0547,1147.8624722999994,1147.8630593999997,1147.8631644999996,1147.877665,1150.9440073999995,1150.9282834999995,1150.9322333999999,1150.9440073999995,1150.9440073999995,1150.9440073999995,1150.9440073999995,1152.9439312999993,1152.9439312999993,1152.9439312999993,1152.9439312999993,1152.9283182999998,3,1.1191435999999158,0.2157219000000623,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
17,0,17,,,,,,space,2.8778017000004184,None,None,3,0.6743897000005745,0.3301731999999902,None,0,0,0,0,,,,,2,0,2,0,,,,,17,0,17,0,1152.9439312999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,2.7992,1152.9288226999997,1152.9293431999995,1152.9294448,1152.9439312999993,1155.7434970999993,1155.7280939000002,1155.7324394999996,1155.7434970999993,1155.7434970999993,1155.7434970999993,1155.7434970999993,1157.7437273999994,1157.7437273999994,1157.7437273999994,1157.7437273999994,1157.7284332999998,3,0.6743897000005745,0.3301731999999902,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
18,0,18,,,,,,space,2.8778017000004184,None,None,2,1.231202800000574,0.20345419999921432,None,0,0,0,0,,,,,2,0,2,0,,,,,18,0,18,0,1157.7437273999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.0946,1157.7289303999996,1157.7295199,1157.7296213999998,1157.7437273999994,1159.8433839999998,1159.8275696,1159.8307733000001,1159.8433839999998,1159.8433839999998,1159.8433839999998,1159.8433839999998,1161.8435292999993,1161.8435292999993,1161.8435292999993,1161.8435292999993,1161.8277668,2,1.231202800000574,0.20345419999921432,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
19,0,19,,,,,,space,2.8778017000004184,None,None,3,0.7634072000000742,0.24191609999979846,None,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1161.8435292999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,2.9443,1161.8282732999996,1161.8287839999994,1161.8288928000002,1161.8435292999993,1164.7932252,1164.7775866000002,1164.7817733000002,1164.7932252,1164.7932252,1164.7932252,1164.7932252,1166.7933622,1166.7933622,1166.7933622,1166.7933622,1166.7774530999995,3,0.7634072000000742,0.24191609999979846,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
20,0,20,,,,,,space,2.8778017000004184,None,None,2,1.0596501999998509,0.15158539999993081,None,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1166.7933622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.5169,1166.7779566999998,1166.7784683999998,1166.7785721,1166.7933622,1169.3095876999996,1169.2939818999994,1169.2996231999996,1169.3095876999996,1169.3095876999996,1169.3095876999996,1169.3095876999996,1171.3096477,1171.3096477,1171.3096477,1171.3096477,1171.2939109999998,2,1.0596501999998509,0.15158539999993081,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
21,0,21,,,,,,space,2.8778017000004184,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1171.3096477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,2.2385,1171.2944153999997,1171.2949331999998,1171.2950376999997,1171.3096477,1173.5594247,1173.5435969,1173.5470330999997,1173.5594247,1173.5594247,1173.5594247,1173.5594247,1175.5593246999997,1175.5593246999997,1175.5593246999997,1175.5593246999997,1175.5437554,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
22,0,22,,,,,,space,2.8778017000004184,None,None,3,1.1903893999997308,0.2086577000000034,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1175.5593246999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,4.4429,1175.5442254999998,1175.5447352,1175.5448366,1175.5593246999997,1180.0095701999999,1179.9933721999996,1179.9975248,1180.0095701999999,1180.0095701999999,1180.0095701999999,1180.0095701999999,1182.0091065999995,1182.0091065999995,1182.0091065999995,1182.0091065999995,1181.9934807,3,1.1903893999997308,0.2086577000000034,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
23,0,23,,,,,,space,2.8778017000004184,None,None,3,0.9501674000002822,0.21564529999977822,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1182.0091065999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,4.3756,1181.9939755999994,1181.9946210999997,1181.9947253999999,1182.0091065999995,1186.3919566999994,1186.3763177,1186.3804381999998,1186.3919566999994,1186.3919566999994,1186.3919566999994,1186.3919566999994,1188.3920143999994,1188.3920143999994,1188.3920143999994,1188.3920143999994,1188.3763178,3,0.9501674000002822,0.21564529999977822,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
24,0,24,,,,,,space,2.8778017000004184,None,None,2,0.8808116999998674,0.1319935000001351,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1188.3920143999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,4.5959,1188.3768208000001,1188.3774863999997,1188.3775937,1188.3920143999994,1192.9915745999997,1192.9759684,1192.9798620000001,1192.9915745999997,1192.9915745999997,1192.9915745999997,1192.9915745999997,1194.9913898999994,1194.9913898999994,1194.9913898999994,1194.9913898999994,1194.9760311999999,2,0.8808116999998674,0.1319935000001351,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
25,0,25,,,,,,space,2.8778017000004184,None,None,2,1.784617000000253,0.15857629999936762,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1194.9913898999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.8863,1194.9765270999997,1194.9771456999997,1194.9772478999994,1194.9913898999994,1197.8915106999993,1197.8757261,1197.8798728000002,1197.8915106999993,1197.8915106999993,1197.8915106999993,1197.8915106999993,1199.8912690999996,1199.8912690999996,1199.8912690999996,1199.8912690999996,1199.8757082000002,2,1.784617000000253,0.15857629999936762,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
26,0,26,,,,,,space,2.8778017000004184,None,None,3,1.4765597000005073,0.1556866999999329,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1199.8912690999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.1697,1199.8762634999994,1199.8767882000002,1199.8768939000001,1199.8912690999996,1202.0743819,1202.0587101,1202.0622605999997,1202.0743819,1202.0743819,1202.0743819,1202.0743819,1204.0744713999993,1204.0744713999993,1204.0744713999993,1204.0744713999993,1204.0587957999996,3,1.4765597000005073,0.1556866999999329,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
27,0,27,,,,,,space,2.8778017000004184,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1204.0744713999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.3362,1204.0592920999998,1204.0599409999995,1204.0600439999998,1204.0744713999993,1206.4241217999997,1206.4087633,1206.4133906999996,1206.4241217999997,1206.4241217999997,1206.4241217999997,1206.4241217999997,1208.4243732999994,1208.4243732999994,1208.4243732999994,1208.4243732999994,1208.4087756,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
28,0,28,,,,,,space,2.8778017000004184,None,None,3,0.7315283999996609,0.16765959999975166,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1208.4243732999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,3.2825,1208.4092419999997,1208.4097508999994,1208.4098562,1208.4243732999994,1211.7067865999998,1211.6916019999999,1211.6976341,1211.7067865999998,1211.7067865999998,1211.7067865999998,1211.7067865999998,1213.7070477999996,1213.7070477999996,1213.7070477999996,1213.7070477999996,1213.6918372999999,3,0.7315283999996609,0.16765959999975166,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
29,0,29,,,,,,space,2.8778017000004184,None,None,3,1.087663700000121,0.14561119999962102,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1213.7070477999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.0842,1213.6923410999998,1213.6928995999997,1213.6930007,1213.7070477999996,1215.7901610999998,1215.7747024999999,1215.7787755999998,1215.7901610999998,1215.7901610999998,1215.7901610999998,1215.7901610999998,1217.7902913999997,1217.7902913999997,1217.7902913999997,1217.7902913999997,1217.7749491999994,3,1.087663700000121,0.14561119999962102,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
30,0,30,,,,,,space,2.8778017000004184,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1217.7902913999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,2.4137,1217.7754590999994,1217.7759681999996,1217.776076,1217.7902913999997,1220.2067544000001,1220.1908972,1220.1943062,1220.2067544000001,1220.2067544000001,1220.2067544000001,1220.2067544000001,1222.2065327,1222.2065327,1222.2065327,1222.2065327,1222.1910658999996,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
31,0,31,,,,,,space,2.8778017000004184,None,None,3,1.115651699999944,0.18464140000014595,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1222.2065327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.5519,1222.1915407999995,1222.1920328999995,1222.1921366999995,1222.2065327,1224.7730548,1224.7575269999998,1224.7609781,1224.7730548,1224.7730548,1224.7730548,1224.7730548,1226.7729916999997,1226.7729916999997,1226.7729916999997,1226.7729916999997,1226.7575105999995,3,1.115651699999944,0.18464140000014595,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
32,0,32,,,,,,space,2.8778017000004184,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1226.7729916999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,5.3463,1226.7580141999997,1226.7585331999999,1226.7586376,1226.7729916999997,1232.1228003999995,1232.1070103000002,1232.1104619999996,1232.1228003999995,1232.1228003999995,1232.1228003999995,1232.1228003999995,1234.1227024,1234.1227024,1234.1227024,1234.1227024,1234.1073509999997,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
33,0,33,,,,,,space,2.8778017000004184,None,None,2,1.233043400000497,0.1379348000000391,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1234.1227024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,3.6723,1234.1078223999993,1234.1085019000002,1234.1086059,1234.1227024,1237.8057184999998,1237.7900481999995,1237.7947496999996,1237.8057184999998,1237.8057184999998,1237.8057184999998,1237.8057184999998,1239.8059837,1239.8059837,1239.8059837,1239.8059837,1239.7901292999995,2,1.233043400000497,0.1379348000000391,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
34,0,34,,,,,,space,2.8778017000004184,None,None,3,1.5082902000003742,0.1316145000000688,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1239.8059837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,4.0852,1239.7906329999996,1239.7911505000002,1239.7912551,1239.8059837,1243.9053992999998,1243.8897355,1243.8937134999996,1243.9053992999998,1243.9053992999998,1243.9053992999998,1243.9053992999998,1245.9055635999994,1245.9055635999994,1245.9055635999994,1245.9055635999994,1245.8897879999995,3,1.5082902000003742,0.1316145000000688,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
