thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
52,0,52,,,,,,space,1.7754234000003635,None,None,2,0.7654477999994924,0.16098000000056345,None,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,1260.5854625000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,4.4157,1260.5701638,1260.5706529999998,1260.5707559000002,1260.5854625000002,1265.0018179999997,1264.9864679000002,1264.9907409999996,1265.0018179999997,1265.0018179999997,1265.0018179999997,1265.0018179999997,1267.0017468999995,1267.0017468999995,1267.0017468999995,1267.0017468999995,1266.9859981,2,0.7654477999994924,0.16098000000056345,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
53,0,53,,,,,,space,1.7754234000003635,None,None,3,0.8304931000002398,0.38012960000014573,None,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,1267.0017468999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,3.9324,1266.9865086999998,1266.9870681000002,1266.9871814999997,1267.0017468999995,1270.9347263,1270.9190594000002,1270.9230853999998,1270.9347263,1270.9347263,1270.9347263,1270.9347263,1272.9347320999996,1272.9347320999996,1272.9347320999996,1272.9347320999996,1272.9192221000003,3,0.8304931000002398,0.38012960000014573,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
54,0,54,,,,,,space,1.7754234000003635,None,None,3,0.8543902000001253,0.25053769999976794,None,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,1272.9347320999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chips,3.7866,1272.9197272000001,1272.9202255,1272.9203271999995,1272.9347320999996,1276.7343286999994,1276.7186298999995,1276.7221909,1276.7343286999994,1276.7343286999994,1276.7343286999994,1276.7343286999994,1278.7345404999996,1278.7345404999996,1278.7345404999996,1278.7345404999996,1278.7188051000003,3,0.8543902000001253,0.25053769999976794,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
55,0,55,,,,,,space,1.7754234000003635,None,None,2,1.7304948999999397,0.1881280000006882,None,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,1278.7345404999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,3.8219,1278.7193181000002,1278.7198163000003,1278.7199203,1278.7345404999996,1282.5673650999997,1282.5514876999996,1282.5554273999996,1282.5673650999997,1282.5673650999997,1282.5673650999997,1282.5673650999997,1284.5673541999995,1284.5673541999995,1284.5673541999995,1284.5673541999995,1284.5519201999996,2,1.7304948999999397,0.1881280000006882,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
56,0,56,,,,,,space,1.7754234000003635,None,None,2,0.6947518000006312,0.2039268999997148,None,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,1284.5673541999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.1584,1284.5524411999995,1284.5529471999998,1284.5530503,1284.5673541999995,1286.7337857000002,1286.7182051,1286.7222136999999,1286.7337857000002,1286.7337857000002,1286.7337857000002,1286.7337857000002,1288.7338682999998,1288.7338682999998,1288.7338682999998,1288.7338682999998,1288.7180394999996,2,0.6947518000006312,0.2039268999997148,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
57,0,57,,,,,,space,1.7754234000003635,None,None,3,1.4455931000002238,None,None,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,1288.7338682999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.2057,1288.7185443999997,1288.7191909000003,1288.7192927999995,1288.7338682999998,1290.9500393999997,1290.9345357000002,1290.9386755999994,1290.9500393999997,1290.9500393999997,1290.9500393999997,1290.9500393999997,1292.9500951,1292.9500951,1292.9500951,1292.9500951,1292.9344409999994,3,1.4455931000002238,None,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
58,0,58,,,,,,space,1.7754234000003635,None,None,3,1.3761176000007254,0.17470609999963926,None,0,0,0,0,,,,,1,0,1,0,,,,,58,0,58,0,1292.9500951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.5717,1292.9349462999999,1292.9354895999995,1292.9355901,1292.9500951,1295.5335027,1295.5179374999998,1295.5221315999997,1295.5335027,1295.5335027,1295.5335027,1295.5335027,1297.5333314999998,1297.5333314999998,1297.5333314999998,1297.5333314999998,1297.5175884999999,3,1.3761176000007254,0.17470609999963926,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
59,0,59,,,,,,space,1.7754234000003635,None,None,3,0.7350192999992942,0.23672760000044946,None,0,0,0,0,,,,,1,0,1,0,,,,,59,0,59,0,1297.5333314999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,3.5093,1297.5180868999996,1297.5186209000003,1297.5187225999998,1297.5333314999998,1301.0497764000002,1301.0338844999997,1301.0376512000003,1301.0497764000002,1301.0497764000002,1301.0497764000002,1301.0497764000002,1303.0495323999994,1303.0495323999994,1303.0495323999994,1303.0495323999994,1303.0345809,3,0.7350192999992942,0.23672760000044946,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
60,0,60,,,,,,space,1.7754234000003635,None,None,2,1.6826623999995718,0.1448899999995774,None,0,0,0,0,,,,,1,0,1,0,,,,,60,0,60,0,1303.0495323999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,3.1534,1303.0350892999995,1303.0356058999996,1303.0357198000002,1303.0495323999994,1306.2162419999995,1306.2003253000003,1306.2033315999997,1306.2162419999995,1306.2162419999995,1306.2162419999995,1306.2162419999995,1308.2159203,1308.2159203,1308.2159203,1308.2159203,1308.200202,2,1.6826623999995718,0.1448899999995774,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
61,0,61,,,,,,space,1.7754234000003635,None,None,2,0.8692742999992333,0.15665160000025935,None,0,0,0,0,,,,,1,0,1,0,,,,,61,0,61,0,1308.2159203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.8269,1308.2007158999995,1308.2012101999999,1308.2013126000002,1308.2159203,1311.0493039000003,1311.0335225,1311.0375857,1311.0493039000003,1311.0493039000003,1311.0493039000003,1311.0493039000003,1313.0489435999998,1313.0489435999998,1313.0489435999998,1313.0489435999998,1313.0336127,2,0.8692742999992333,0.15665160000025935,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
62,0,62,,,,,,space,1.7754234000003635,None,None,3,0.858957399999781,0.23633840000002238,None,0,0,0,0,,,,,1,0,1,0,,,,,62,0,62,0,1313.0489435999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,5.5956,1313.0341179999996,1313.0346176000003,1313.0347192999998,1313.0489435999998,1318.6484242999995,1318.6327267999995,1318.6361915999996,1318.6484242999995,1318.6484242999995,1318.6484242999995,1318.6484242999995,1320.6485641999998,1320.6485641999998,1320.6485641999998,1320.6485641999998,1320.6332416999994,3,0.858957399999781,0.23633840000002238,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
63,0,63,,,,,,space,1.7754234000003635,None,None,3,1.0098643999999695,0.19615369999974064,None,0,0,0,0,,,,,1,0,1,0,,,,,63,0,63,0,1320.6485641999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,2.8541,1320.6337574,1320.6342520999997,1320.6343531000002,1320.6485641999998,1323.5150310999998,1323.4992917999998,1323.5023234999999,1323.5150310999998,1323.5150310999998,1323.5150310999998,1323.5150310999998,1325.5148668000002,1325.5148668000002,1325.5148668000002,1325.5148668000002,1325.4993478999995,3,1.0098643999999695,0.19615369999974064,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
64,0,64,,,,,,space,1.7754234000003635,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,64,0,64,0,1325.5148668000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.32,1325.4998461999994,1325.5004812999996,1325.500583,1325.5148668000002,1327.8482310999998,1327.8326956,1327.8376867999996,1327.8482310999998,1327.8482310999998,1327.8482310999998,1327.8482310999998,1329.8482262999996,1329.8482262999996,1329.8482262999996,1329.8482262999996,1329.8324936999998,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
65,0,65,,,,,,space,1.7754234000003635,None,None,3,1.0361173000001145,0.273716499999864,None,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,1329.8482262999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.1064,1329.8329673999997,1329.8334589999995,1329.8335651999996,1329.8482262999996,1331.9645304999995,1331.9488120999995,1331.9520672999997,1331.9645304999995,1331.9645304999995,1331.9645304999995,1331.9645304999995,1333.9645197999998,1333.9645197999998,1333.9645197999998,1333.9645197999998,1333.9490759999999,3,1.0361173000001145,0.273716499999864,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
66,0,66,,,,,,space,1.7754234000003635,None,None,2,0.839506799999981,0.200493400000596,None,0,0,0,0,,,,,1,0,1,0,,,,,66,0,66,0,1333.9645197999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.067,1333.9495803999998,1333.9500767999998,1333.9501805999998,1333.9645197999998,1336.0313680999998,1336.0152202999998,1336.0188368,1336.0313680999998,1336.0313680999998,1336.0313680999998,1336.0313680999998,1338.0308460999995,1338.0308460999995,1338.0308460999995,1338.0308460999995,1338.0152674,2,0.839506799999981,0.200493400000596,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
67,0,67,,,,,,space,1.7754234000003635,None,None,3,0.6766906000002564,0.2669144999999844,None,0,0,0,0,,,,,1,0,1,0,,,,,67,0,67,0,1338.0308460999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,3.0483,1338.0157721999994,1338.0162754000003,1338.0163918999997,1338.0308460999995,1341.0806584000002,1341.0650392999996,1341.068569,1341.0806584000002,1341.0806584000002,1341.0806584000002,1341.0806584000002,1343.0807796,1343.0807796,1343.0807796,1343.0807796,1343.0650665000003,3,0.6766906000002564,0.2669144999999844,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
68,0,68,,,,,,space,1.7754234000003635,None,None,3,1.8436846999993577,None,None,0,0,0,0,,,,,1,0,1,0,,,,,68,0,68,0,1343.0807796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,2.3125,1343.0655793999995,1343.0660935999995,1343.0661977,1343.0807796,1345.3967912999997,1345.3814973999997,1345.3850897000002,1345.3967912999997,1345.3967912999997,1345.3967912999997,1345.3967912999997,1347.3969556000002,1347.3969556000002,1347.3969556000002,1347.3969556000002,1347.3814965000001,3,1.8436846999993577,None,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
69,0,69,,,,,,space,1.7754234000003635,None,None,3,0.6375700000007782,0.2281911999998556,None,0,0,0,0,,,,,1,0,1,0,,,,,69,0,69,0,1347.3969556000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.8755,1347.3820034,1347.3825361999998,1347.3826448,1347.3969556000002,1350.2809946999996,1350.2646140999996,1350.2685986999995,1350.2809946999996,1350.2809946999996,1350.2809946999996,1350.2809946999996,1352.2802646,1352.2802646,1352.2802646,1352.2802646,1352.2646562999998,3,0.6375700000007782,0.2281911999998556,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
70,0,70,,,,,,space,1.7754234000003635,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,70,0,70,0,1352.2802646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,3.0739,1352.2651053,1352.2656367,1352.2657281000002,1352.2802646,1355.3629730000002,1355.3476363999998,1355.3513401,1355.3629730000002,1355.3629730000002,1355.3629730000002,1355.3629730000002,1357.3633137999996,1357.3633137999996,1357.3633137999996,1357.3633137999996,1357.3477364999999,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
71,0,71,,,,,,space,1.7754234000003635,None,None,3,0.9673399000002973,0.3778629999997065,None,0,0,0,0,,,,,1,0,1,0,,,,,71,0,71,0,1357.3633137999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,4.8596,1357.3482107999998,1357.3488368999997,1357.3489455999998,1357.3633137999996,1362.2294937999995,1362.2137823000003,1362.2179860999995,1362.2294937999995,1362.2294937999995,1362.2294937999995,1362.2294937999995,1364.2294543999997,1364.2294543999997,1364.2294543999997,1364.2294543999997,1364.2138766999997,3,0.9673399000002973,0.3778629999997065,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
72,0,72,,,,,,space,1.7754234000003635,None,None,2,0.7162091999998665,0.23104979999970965,None,0,0,0,0,,,,,1,0,1,0,,,,,72,0,72,0,1364.2294543999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,4.0515,1364.2143876999999,1364.2148994,1364.2150022999995,1364.2294543999997,1368.2955967999997,1368.2800059,1368.2834786000003,1368.2955967999997,1368.2955967999997,1368.2955967999997,1368.2955967999997,1370.2958638,1370.2958638,1370.2958638,1370.2958638,1370.2803549999999,2,0.7162091999998665,0.23104979999970965,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
73,0,73,,,,,,space,1.7754234000003635,None,None,2,1.2372657999994772,0.20680820000052336,None,0,0,0,0,,,,,1,0,1,0,,,,,73,0,73,0,1370.2958638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.1773,1370.2808614999994,1370.2814037999997,1370.2815061000001,1370.2958638,1372.4789579999997,1372.4632946000002,1372.4677032,1372.4789579999997,1372.4789579999997,1372.4789579999997,1372.4789579999997,1374.4788552999999,1374.4788552999999,1374.4788552999999,1374.4788552999999,1374.4632562999996,2,1.2372657999994772,0.20680820000052336,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
74,0,74,,,,,,space,1.7754234000003635,None,None,3,0.92938359999971,0.19604919999983395,None,0,0,0,0,,,,,1,0,1,0,,,,,74,0,74,0,1374.4788552999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.825,1374.4637641,1374.4642697999998,1374.4643724999996,1374.4788552999999,1377.3121675000002,1377.2968676,1377.3007848999996,1377.3121675000002,1377.3121675000002,1377.3121675000002,1377.3121675000002,1379.3120612000002,1379.3120612000002,1379.3120612000002,1379.3120612000002,1379.2962605000002,3,0.92938359999971,0.19604919999983395,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
75,0,75,,,,,,space,1.7754234000003635,None,None,3,1.0040848000007827,0.2622570999992604,None,0,0,0,0,,,,,1,0,1,0,,,,,75,0,75,0,1379.3120612000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.0987,1379.2967689999996,1379.2972935999996,1379.2973996,1379.3120612000002,1381.4119603999998,1381.3960393999996,1381.4000989999995,1381.4119603999998,1381.4119603999998,1381.4119603999998,1381.4119603999998,1383.4118085999999,1383.4118085999999,1383.4118085999999,1383.4118085999999,1383.3962069,3,1.0040848000007827,0.2622570999992604,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
76,0,76,,,,,,space,1.7754234000003635,None,None,3,1.060347399999955,0.20940969999992376,None,0,0,0,0,,,,,1,0,1,0,,,,,76,0,76,0,1383.4118085999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,3.1572,1383.3967187999997,1383.3973125000002,1383.3974160999996,1383.4118085999999,1386.5787811999999,1386.5622683000001,1386.5656432999995,1386.5787811999999,1386.5787811999999,1386.5787811999999,1386.5787811999999,1388.5783319000002,1388.5783319000002,1388.5783319000002,1388.5783319000002,1388.5625594000003,3,1.060347399999955,0.20940969999992376,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
77,0,77,,,,,,space,1.7754234000003635,None,None,3,1.7515032000001156,None,None,0,0,0,0,,,,,1,0,1,0,,,,,77,0,77,0,1388.5783319000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,3.4751,1388.5630707,1388.5635846999994,1388.5636896999995,1388.5783319000002,1392.0613968999996,1392.0456724999995,1392.0507630000002,1392.0613968999996,1392.0613968999996,1392.0613968999996,1392.0613968999996,1394.0611641999994,1394.0611641999994,1394.0611641999994,1394.0611641999994,1394.0457442999996,3,1.7515032000001156,None,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
78,0,78,,,,,,space,1.7754234000003635,None,None,2,0.6927046000000701,0.17563810000046942,None,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1394.0611641999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.6501,1394.0462546999997,1394.0468060000003,1394.0469135000003,1394.0611641999994,1396.7109806999997,1396.6955496,1396.6998533999995,1396.7109806999997,1396.7109806999997,1396.7109806999997,1396.7109806999997,1398.7113889000002,1398.7113889000002,1398.7113889000002,1398.7113889000002,1398.6956596,2,0.6927046000000701,0.17563810000046942,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
79,0,79,,,,,,space,1.7754234000003635,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1398.7113889000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,3.2175,1398.6961882999994,1398.6968780999996,1398.696989,1398.7113889000002,1401.9440089,1401.9283940999994,1401.9323684,1401.9440089,1401.9440089,1401.9440089,1401.9440089,1403.9561504000003,1403.9561504000003,1403.9561504000003,1403.9561504000003,1403.9284387999996,None,,,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
0,0,0,,,,,2.9563,space,2.1881949999997232,None,None,2,0.9751873000004707,0.19913980000001175,None,0,0,0,0,,,,,2,0,2,0,0,79,79,3,0,0,0,0,1464.4904415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.8553444,1437.8555956,1437.8628743,1437.8674636999995,1437.8674636999995,1440.0606120000002,space,2.1881949999997232,None,1440.0607631000003,1440.0754582999998,1440.0754582999998,1452.4761694999997,None,1452.483752,1452.4910799,1452.4914880666668,1453.6943108999994,1462.4907873666664,1463.4938781,1464.4754917999999,Fliegen,2.9563,1464.4771259,1464.4777294999994,1464.4778435999997,1464.4904415,1467.4570752,1467.4416314,1467.4458803999996,1467.4570752,1467.4570752,1467.4570752,1467.4570752,1469.4570101,1469.4570101,1469.4570101,1469.4570101,1469.4412313000003,2,0.9751873000004707,0.19913980000001175,None,1415.9436981,1415.9437693999998,None,1415.9497499,1415.9596784999994,1419.959914,1419.959914,1419.959914,1437.8106663999997,2,17.84817440000006,None,1464.4904415,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
1,0,1,,,,,,space,2.1881949999997232,None,None,3,0.7362155000000712,0.3201834000001327,None,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1469.4570101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.825,1469.4417452999996,1469.4422592,1469.4423620999996,1469.4570101,1472.2900608,1472.2743456999997,1472.2778476000003,1472.2900608,1472.2900608,1472.2900608,1472.2900608,1474.2899287999999,1474.2899287999999,1474.2899287999999,1474.2899287999999,1474.2742894000003,3,0.7362155000000712,0.3201834000001327,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
2,0,2,,,,,,space,2.1881949999997232,None,None,2,0.9097374000002674,0.1591798999997991,None,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1474.2899287999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,2.5836,1474.2747975000002,1474.2753057,1474.2754132,1474.2899287999999,1476.8731949000003,1476.8578269999998,1476.8614202999997,1476.8731949000003,1476.8731949000003,1476.8731949000003,1476.8731949000003,1478.8729971000002,1478.8729971000002,1478.8729971000002,1478.8729971000002,1478.857446,2,0.9097374000002674,0.1591798999997991,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
