thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,,,,,,space,4.504181399999652,None,None,3,0.817436600000292,0.23925619999954506,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1106.7939648000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.1831,1106.7787939999998,1106.7793293999994,1106.7794330999996,1106.7939648000001,1108.9768650999995,1108.9611664999993,1108.9643738999994,1108.9768650999995,1108.9768650999995,1108.9768650999995,1108.9768650999995,1110.9770472999999,1110.9770472999999,1110.9770472999999,1110.9770472999999,1110.9614494999996,3,0.817436600000292,0.23925619999954506,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
34,0,34,,,,,,space,4.504181399999652,None,None,3,1.1204966000004788,0.2578340999998545,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1110.9770472999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.1186,1110.9619371999997,1110.9626214,1110.9627317999993,1110.9770472999999,1113.1099751000002,1113.0945563999994,1113.0985862999996,1113.1099751000002,1113.1099751000002,1113.1099751000002,1113.1099751000002,1115.1099795999999,1115.1099795999999,1115.1099795999999,1115.1099795999999,1115.0946204000002,3,1.1204966000004788,0.2578340999998545,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
35,0,35,,,,,,space,4.504181399999652,None,None,3,1.0223900000000867,0.25485029999981634,None,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1115.1099795999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.0589,1115.0951194,1115.0956221999995,1115.0957276999998,1115.1099795999999,1117.1764576999994,1117.1607831000001,1117.1644772999998,1117.1764576999994,1117.1764576999994,1117.1764576999994,1117.1764576999994,1119.17659,1119.17659,1119.17659,1119.17659,1119.1607531999998,3,1.0223900000000867,0.25485029999981634,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
36,0,36,,,,,,space,4.504181399999652,None,None,2,0.7951736999993955,0.22121730000071693,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1119.17659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,2.7992,1119.1612565999994,1119.1617621999994,1119.1618660999993,1119.17659,1121.9761733999994,1121.9604841,1121.9639142999995,1121.9761733999994,1121.9761733999994,1121.9761733999994,1121.9761733999994,1123.9760939999996,1123.9760939999996,1123.9760939999996,1123.9760939999996,1123.9605034999995,2,0.7951736999993955,0.22121730000071693,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
37,0,37,,,,,,space,4.504181399999652,None,None,2,0.9094517000003179,0.2337772999999288,None,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1123.9760939999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.021,1123.9609864999993,1123.9616253999993,1123.9617294,1123.9760939999996,1126.0092003999998,1125.9937429000001,1125.9988302000002,1126.0092003999998,1126.0092003999998,1126.0092003999998,1126.0092003999998,1128.0094756999997,1128.0094756999997,1128.0094756999997,1128.0094756999997,1127.9942547,2,0.9094517000003179,0.2337772999999288,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
38,0,38,,,,,,space,4.504181399999652,None,None,3,1.1619485999999597,0.22229939999942872,None,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1128.0094756999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdeckung,4.3756,1127.9947422999994,1127.9955472000001,1127.9956518,1128.0094756999997,1132.3922949999996,1132.3771624,1132.3814422999994,1132.3922949999996,1132.3922949999996,1132.3922949999996,1132.3922949999996,1134.3923504999993,1134.3923504999993,1134.3923504999993,1134.3923504999993,1134.3768720999997,3,1.1619485999999597,0.22229939999942872,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
39,0,39,,,,,,space,4.504181399999652,None,None,3,0.6815796999999293,0.21178369999961433,None,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1134.3923504999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.5169,1134.3773627,1134.3778906999996,1134.377993,1134.3923504999993,1136.9086791,1136.8931441999994,1136.8966439999995,1136.9086791,1136.9086791,1136.9086791,1136.9086791,1138.9085268999997,1138.9085268999997,1138.9085268999997,1138.9085268999997,1138.8937105999994,3,0.6815796999999293,0.21178369999961433,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
40,0,40,,,,,,space,4.504181399999652,None,None,3,0.9136771999992561,0.19833999999991647,None,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1138.9085268999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,3.6005,1138.8942091999998,1138.8947474999995,1138.8948509000002,1138.9085268999997,1142.5084848999995,1142.4931520999999,1142.4968261999993,1142.5084848999995,1142.5084848999995,1142.5084848999995,1142.5084848999995,1144.5083630999998,1144.5083630999998,1144.5083630999998,1144.5083630999998,1144.4928005000002,3,0.9136771999992561,0.19833999999991647,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
41,0,41,,,,,,space,4.504181399999652,None,None,3,0.9829895999992004,0.22971920000054524,None,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1144.5083630999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,3.6564,1144.4932834,1144.4939287999996,1144.4940324999998,1144.5083630999998,1148.1747716,1148.1589385999996,1148.1620336999995,1148.1747716,1148.1747716,1148.1747716,1148.1747716,1150.1745690999996,1150.1745690999996,1150.1745690999996,1150.1745690999996,1150.1593555,3,0.9829895999992004,0.22971920000054524,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
42,0,42,,,,,,space,4.504181399999652,None,None,2,0.6850560000002588,0.26548580000053335,None,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1150.1745690999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,5.3655,1150.159847,1150.1603567000002,1150.1604598999993,1150.1745690999996,1155.5406579,1155.5256527000001,1155.5291449999995,1155.5406579,1155.5406579,1155.5406579,1155.5406579,1157.5411196999994,1157.5411196999994,1157.5411196999994,1157.5411196999994,1157.5252209,2,0.6850560000002588,0.26548580000053335,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
43,0,43,,,,,,space,4.504181399999652,None,None,3,0.6574391999993168,0.25266000000010536,None,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1157.5411196999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,2.4167,1157.5257103999993,1157.5262211999998,1157.5263272000002,1157.5411196999994,1159.9572946999997,1159.9418222999993,1159.9456223999996,1159.9572946999997,1159.9572946999997,1159.9572946999997,1159.9572946999997,1161.9574354999995,1161.9574354999995,1161.9574354999995,1161.9574354999995,1161.9416597999998,3,0.6574391999993168,0.25266000000010536,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
44,0,44,,,,,,space,4.504181399999652,None,None,3,0.7567723000001934,0.24841280000055121,None,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1161.9574354999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.0934,1161.9421474,1161.9428370999995,1161.9429424999998,1161.9574354999995,1164.0571177000002,1164.0415477999995,1164.0456853999995,1164.0571177000002,1164.0571177000002,1164.0571177000002,1164.0571177000002,1166.0571280999993,1166.0571280999993,1166.0571280999993,1166.0571280999993,1166.0415038,3,0.7567723000001934,0.24841280000055121,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
45,0,45,,,,,,space,4.504181399999652,None,None,3,1.3800946999999724,0.25181400000019494,None,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1166.0571280999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.9645,1166.0419981999994,1166.0425090999997,1166.0426124999994,1166.0571280999993,1169.0232596999995,1169.007783,1169.0109056000001,1169.0232596999995,1169.0232596999995,1169.0232596999995,1169.0232596999995,1171.0235490999994,1171.0235490999994,1171.0235490999994,1171.0235490999994,1171.0077953,3,1.3800946999999724,0.25181400000019494,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
46,0,46,,,,,,space,4.504181399999652,None,None,2,0.6587737999998353,0.2194056999996974,None,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1171.0235490999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,3.0547,1171.0082834999994,1171.0087877999995,1171.00889,1171.0235490999994,1174.0904045999996,1174.0742978999997,1174.0778767000002,1174.0904045999996,1174.0904045999996,1174.0904045999996,1174.0904045999996,1176.0899573999995,1176.0899573999995,1176.0899573999995,1176.0899573999995,1176.0742315999996,2,0.6587737999998353,0.2194056999996974,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
47,0,47,,,,,,space,4.504181399999652,None,None,3,0.769236400000409,0.31259249999948224,None,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1176.0899573999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.3006,1176.0747207999993,1176.0754634999994,1176.0755701999997,1176.0899573999995,1178.3896639999994,1178.3740309999994,1178.3782803999993,1178.3896639999994,1178.3896639999994,1178.3896639999994,1178.3896639999994,1180.3896421999998,1180.3896421999998,1180.3896421999998,1180.3896421999998,1180.3738672,3,0.769236400000409,0.31259249999948224,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
48,0,48,,,,,,space,4.504181399999652,None,None,2,1.3806436000004396,0.23141120000036608,None,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1180.3896421999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.7378,1180.3743605999998,1180.3748753999998,1180.3749818999995,1180.3896421999998,1183.1392070000002,1183.1236601,1183.1266259999993,1183.1392070000002,1183.1392070000002,1183.1392070000002,1183.1392070000002,1185.1393328999993,1185.1393328999993,1185.1393328999993,1185.1393328999993,1185.1239673,2,1.3806436000004396,0.23141120000036608,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
49,0,49,,,,,,space,4.504181399999652,None,None,2,0.6880262000004223,0.27285919999940234,None,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1185.1393328999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.1697,1185.1244609999994,1185.1249753000002,1185.1250799999998,1185.1393328999993,1187.3225257999993,1187.3068368999993,1187.3110688999996,1187.3225257999993,1187.3225257999993,1187.3225257999993,1187.3225257999993,1189.3224132999994,1189.3224132999994,1189.3224132999994,1189.3224132999994,1189.3069663999995,2,0.6880262000004223,0.27285919999940234,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
50,0,50,,,,,,space,4.504181399999652,None,None,3,0.909310899999582,0.2632622999999512,None,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1189.3224132999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.2074,1189.3074583999996,1189.3079657999997,1189.3080687000001,1189.3224132999994,1191.5389242,1191.5233503,1191.5274519999994,1191.5389242,1191.5389242,1191.5389242,1191.5389242,1193.5389060999996,1193.5389060999996,1193.5389060999996,1193.5389060999996,1193.5235637999995,3,0.909310899999582,0.2632622999999512,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
51,0,51,,,,,,space,4.504181399999652,None,None,2,1.0051492000002327,0.21832919999997102,None,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1193.5389060999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,4.0852,1193.5240519999998,1193.5245570999996,1193.5246621999995,1193.5389060999996,1197.6379702999993,1197.6225869,1197.6265677000001,1197.6379702999993,1197.6379702999993,1197.6379702999993,1197.6379702999993,1199.6386293999994,1199.6386293999994,1199.6386293999994,1199.6386293999994,1199.6228212999995,2,1.0051492000002327,0.21832919999997102,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
52,0,52,,,,,,space,4.504181399999652,None,None,3,0.7723986000000878,0.253913300000022,None,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1199.6386293999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.0031,1199.6233044,1199.6238033,1199.6239054999996,1199.6386293999994,1201.6552033999997,1201.6394135,1201.6436893,1201.6552033999997,1201.6552033999997,1201.6552033999997,1201.6552033999997,1203.6547892999997,1203.6547892999997,1203.6547892999997,1203.6547892999997,1203.6394597999997,3,0.7723986000000878,0.253913300000022,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
53,0,53,,,,,,space,4.504181399999652,None,None,2,0.8509871999995084,0.22344800000064424,None,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1203.6547892999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,4.4429,1203.6399554999998,1203.6405711999996,1203.6406791999998,1203.6547892999997,1208.1046439000002,1208.0887521999994,1208.0917976,1208.1046439000002,1208.1046439000002,1208.1046439000002,1208.1046439000002,1210.1044347999996,1210.1044347999996,1210.1044347999996,1210.1044347999996,1210.0888359,2,0.8509871999995084,0.22344800000064424,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
54,0,54,,,,,,space,4.504181399999652,None,None,2,0.9681149999996705,0.228846899999553,None,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1210.1044347999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.6312,1210.0893247999993,1210.0898373,1210.0899415999993,1210.1044347999996,1212.7374893999995,1212.7219165999995,1212.7257472000001,1212.7374893999995,1212.7374893999995,1212.7374893999995,1212.7374893999995,1214.7375940000002,1214.7375940000002,1214.7375940000002,1214.7375940000002,1214.7219889999997,2,0.9681149999996705,0.228846899999553,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
55,0,55,,,,,,space,4.504181399999652,None,None,3,1.1132663999997021,0.2731311999996251,None,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1214.7375940000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erinnerung,3.189,1214.7224809999998,1214.7229951,1214.7231017999993,1214.7375940000002,1217.9371913999994,1217.9221343,1217.9266420999993,1217.9371913999994,1217.9371913999994,1217.9371913999994,1217.9371913999994,1219.9375228,1219.9375228,1219.9375228,1219.9375228,1219.9216889,3,1.1132663999997021,0.2731311999996251,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
56,0,56,,,,,,space,4.504181399999652,None,None,3,1.1631122999997388,0.24780340000052092,None,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1219.9375228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,2.3916,1219.9222492,1219.9229931,1219.9230981,1219.9375228,1222.3372522,1222.3212577999993,1222.3246504999997,1222.3372522,1222.3372522,1222.3372522,1222.3372522,1224.3372307999998,1224.3372307999998,1224.3372307999998,1224.3372307999998,1224.321425,3,1.1631122999997388,0.24780340000052092,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
57,0,57,,,,,,space,4.504181399999652,None,None,3,1.1781869000005827,0.21321179999995366,None,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1224.3372307999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,2.3419,1224.3219141,1224.3224481999996,1224.3225507999996,1224.3372307999998,1226.6868838,1226.6711808999999,1226.6753711000001,1226.6868838,1226.6868838,1226.6868838,1226.6868838,1228.6872684999998,1228.6872684999998,1228.6872684999998,1228.6872684999998,1228.6712638999998,3,1.1781869000005827,0.21321179999995366,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
58,0,58,,,,,,space,4.504181399999652,None,None,3,1.5934807000003275,0.20838449999973818,None,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1228.6872684999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinge,2.6446,1228.6717492999996,1228.6723972,1228.6725010999999,1228.6872684999998,1231.3366004,1231.3208814999998,1231.3257161000001,1231.3366004,1231.3366004,1231.3366004,1231.3366004,1233.3366096999998,1233.3366096999998,1233.3366096999998,1233.3366096999998,1233.3208831000002,3,1.5934807000003275,0.20838449999973818,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
59,0,59,,,,,,space,4.504181399999652,None,None,3,0.6545848000005208,0.26588189999984024,None,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1233.3366096999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,3.9589,1233.3213735,1233.3220169999995,1233.3221213999996,1233.3366096999998,1237.3026650000002,1237.2872468999994,1237.2906592999998,1237.3026650000002,1237.3026650000002,1237.3026650000002,1237.3026650000002,1239.3028322999999,1239.3028322999999,1239.3028322999999,1239.3028322999999,1239.2872821,3,0.6545848000005208,0.26588189999984024,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
60,0,60,,,,,,space,4.504181399999652,None,None,3,0.6239721000001737,0.24136129999988043,None,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,1239.3028322999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,2.2639,1239.2877758999994,1239.2882848999998,1239.2883898,1239.3028322999999,1241.5692622999995,1241.5539055999998,1241.558032,1241.5692622999995,1241.5692622999995,1241.5692622999995,1241.5692622999995,1243.5691567999993,1243.5691567999993,1243.5691567999993,1243.5691567999993,1243.5536742999993,3,0.6239721000001737,0.24136129999988043,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
61,0,61,,,,,,space,4.504181399999652,None,None,3,1.0670249000004333,0.22422129999995377,None,0,0,0,0,,,,,2,0,2,0,,,,,61,0,61,0,1243.5691567999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benzin,2.3861,1243.5541666999998,1243.5546805999993,1243.5547858,1243.5691567999993,1245.9691242,1245.9534128999994,1245.9575707999993,1245.9691242,1245.9691242,1245.9691242,1245.9691242,1247.9689131999994,1247.9689131999994,1247.9689131999994,1247.9689131999994,1247.9536391000001,3,1.0670249000004333,0.22422129999995377,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
62,0,62,,,,,,space,4.504181399999652,None,None,3,0.8333529999999882,0.24172830000043177,None,0,0,0,0,,,,,2,0,2,0,,,,,62,0,62,0,1247.9689131999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.4521,1247.9541304999993,1247.9546391999993,1247.9547415999996,1247.9689131999994,1250.4351863000002,1250.4196643999994,1250.4236316999995,1250.4351863000002,1250.4351863000002,1250.4351863000002,1250.4351863000002,1252.4352528999998,1252.4352528999998,1252.4352528999998,1252.4352528999998,1252.4198287,3,0.8333529999999882,0.24172830000043177,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
63,0,63,,,,,,space,4.504181399999652,None,None,3,1.0539990999996007,0.1944813999998587,None,0,0,0,0,,,,,2,0,2,0,,,,,63,0,63,0,1252.4352528999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.3362,1252.4203188000001,1252.4208376999995,1252.4209446999994,1252.4352528999998,1254.7851541,1254.7695373999995,1254.773838,1254.7851541,1254.7851541,1254.7851541,1254.7851541,1256.7852045,1256.7852045,1256.7852045,1256.7852045,1256.7695213999996,3,1.0539990999996007,0.1944813999998587,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
64,0,64,,,,,,space,4.504181399999652,None,None,3,1.4273162999998021,0.2419238000002224,None,0,0,0,0,,,,,2,0,2,0,,,,,64,0,64,0,1256.7852045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmecken,2.0168,1256.7700113,1256.7705238999997,1256.7706275,1256.7852045,1258.8015246999994,1258.7859955999993,1258.7900134000001,1258.8015246999994,1258.8015246999994,1258.8015246999994,1258.8015246999994,1260.8016389999993,1260.8016389999993,1260.8016389999993,1260.8016389999993,1260.7861198,3,1.4273162999998021,0.2419238000002224,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
65,0,65,,,,,,space,4.504181399999652,None,None,2,0.6451264999996056,0.23354380000000674,None,0,0,0,0,,,,,2,0,2,0,,,,,65,0,65,0,1260.8016389999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,2.0842,1260.7866040999997,1260.7872899999993,1260.7874006000002,1260.8016389999993,1262.8847037999994,1262.8692671999997,1262.8735472999997,1262.8847037999994,1262.8847037999994,1262.8847037999994,1262.8847037999994,1264.8847511999993,1264.8847511999993,1264.8847511999993,1264.8847511999993,1264.8689429999995,2,0.6451264999996056,0.23354380000000674,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
66,0,66,,,,,,space,4.504181399999652,None,None,3,0.8601562999992893,0.26324840000052063,None,0,0,0,0,,,,,2,0,2,0,,,,,66,0,66,0,1264.8847511999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spitze,2.2129,1264.8694289999994,1264.8700798,1264.8701833999994,1264.8847511999993,1267.1011657999998,1267.0856835999994,1267.0897209999994,1267.1011657999998,1267.1011657999998,1267.1011657999998,1267.1011657999998,1269.1011742,1269.1011742,1269.1011742,1269.1011742,1269.0854576000002,3,0.8601562999992893,0.26324840000052063,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
