thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
3,0,3,,,,,,space,2.0939016999982414,None,None,2,1.6045172000012826,0.20344370000020717,None,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1345.0171049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.8516,1345.0014518000007,1345.001639,1345.0016798999986,1345.0171049,1347.867355100001,1347.8516814999984,1347.854102899999,1347.867355100001,1347.867355100001,1347.867355100001,1347.867355100001,1349.8675676000003,1349.8675676000003,1349.8675676000003,1349.8675676000003,1349.8519500999992,2,1.6045172000012826,0.20344370000020717,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
4,0,4,,,,,,space,2.0939016999982414,None,None,3,0.7115890999994008,0.1820274999990943,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1349.8675676000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinge,3.6297,1349.8524997000004,1349.8529149000005,1349.8530381,1349.8675676000003,1353.5006034999988,1353.4843932999993,1353.488202300001,1353.5006034999988,1353.5006034999988,1353.5006034999988,1353.5006034999988,1355.5005447999993,1355.5005447999993,1355.5005447999993,1355.5005447999993,1355.4848559000002,3,0.7115890999994008,0.1820274999990943,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
5,0,5,,,,,,space,2.0939016999982414,None,None,3,1.3814577999983157,0.20146789999853354,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1355.5005447999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,2.7378,1355.485313799998,1355.4858067999976,1355.4859043999986,1355.5005447999993,1358.2498649999998,1358.2332627999986,1358.235391199998,1358.2498649999998,1358.2498649999998,1358.2498649999998,1358.2498649999998,1360.2501475000008,1360.2501475000008,1360.2501475000008,1360.2501475000008,1360.2334904,3,1.3814577999983157,0.20146789999853354,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
6,0,6,,,,,,space,2.0939016999982414,None,None,3,1.3106602000007115,0.20636849999937112,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1360.2501475000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,5.3463,1360.2337730999989,1360.2340631999996,1360.2341233999996,1360.2501475000008,1365.5992382999993,1365.5829872999984,1365.5851060999976,1365.5992382999993,1365.5992382999993,1365.5992382999993,1365.5992382999993,1367.5997590999996,1367.5997590999996,1367.5997590999996,1367.5997590999996,1367.5834376000003,3,1.3106602000007115,0.20636849999937112,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
7,0,7,,,,,,space,2.0939016999982414,None,None,2,0.6995626000025368,0.1894994999966002,None,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1367.5997590999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.9109,1367.5836378000004,1367.5840014000005,1367.584041600001,1367.5997590999996,1370.5157784999992,1370.4994381999986,1370.5014694000001,1370.5157784999992,1370.5157784999992,1370.5157784999992,1370.5157784999992,,,,,1372.499884499999,2,0.6995626000025368,0.1894994999966002,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
8,0,8,,,,,,space,2.0939016999982414,None,None,3,1.1400563000024704,0.20743559999755234,None,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1372.5167214999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wahrheit,2.0168,1372.5004236999976,1372.5008522999979,1372.5010248999988,1372.5167214999983,1374.5492644999995,1374.5331252999986,1374.5353997000002,1374.5492644999995,1374.5492644999995,1374.5492644999995,1374.5492644999995,1376.548594599999,1376.548594599999,1376.548594599999,1376.548594599999,1376.532509300001,3,1.1400563000024704,0.20743559999755234,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
9,0,9,,,,,,space,2.0939016999982414,None,None,3,0.8145034999979543,0.19247180000093067,None,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1376.548594599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,2.2639,1376.5327071999982,1376.5329213999994,1376.5329612999976,1376.548594599999,1378.8151966999994,1378.799141999998,1378.8010219000007,1378.8151966999994,1378.8151966999994,1378.8151966999994,1378.8151966999994,1380.8148848,1380.8148848,1380.8148848,1380.8148848,1380.7986497000002,3,0.8145034999979543,0.19247180000093067,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
10,0,10,,,,,,space,2.0939016999982414,None,None,3,1.3190873000021384,0.19746509999822592,None,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1380.8148848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,5.3655,1380.7988499000003,1380.799035099999,1380.7990751999987,1380.8148848,1386.1824394999985,1386.166048000001,1386.1696691999987,1386.1824394999985,1386.1824394999985,1386.1824394999985,1386.1824394999985,1388.1813907999986,1388.1813907999986,1388.1813907999986,1388.1813907999986,1388.1654454,3,1.3190873000021384,0.19746509999822592,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
11,0,11,,,,,,space,2.0939016999982414,None,None,3,0.8206872999980988,0.19056650000129594,None,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1388.1813907999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,3.6438,1388.165770499998,1388.1660214999993,1388.1660874999998,1388.1813907999986,1391.831066599998,1391.8148023999984,1391.8163433999998,1391.831066599998,1391.831066599998,1391.831066599998,1391.831066599998,,,,,1393.8149280999987,3,0.8206872999980988,0.19056650000129594,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
12,0,12,,,,,,space,2.0939016999982414,None,None,3,0.644154300000082,0.1764459000005445,None,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1393.8323725999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.3229,1393.8152867000008,1393.8157728999995,1393.815884900001,1393.8323725999999,1396.1655381,1396.148753399999,1396.1528213000001,1396.1655381,1396.1655381,1396.1655381,1396.1655381,1398.1650930999986,1398.1650930999986,1398.1650930999986,1398.1650930999986,1398.1493786999981,3,0.644154300000082,0.1764459000005445,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
13,0,13,,,,,,space,2.0939016999982414,None,None,2,0.7248501000030956,0.163465499997983,None,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1398.1650930999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,4.7208,1398.1499301999993,1398.150442799999,1398.150543400001,1398.1650930999986,1402.8977856000001,1402.8826715999985,1402.8859921999992,1402.8977856000001,1402.8977856000001,1402.8977856000001,1402.8977856000001,1404.8977068000004,1404.8977068000004,1404.8977068000004,1404.8977068000004,1404.881913299998,2,0.7248501000030956,0.163465499997983,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
14,0,14,,,,,,space,2.0939016999982414,None,None,2,0.7286095999988902,0.16650080000181333,None,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1404.8977068000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.9832,1404.8823948000008,1404.8827916999999,1404.8828864999978,1404.8977068000004,1407.8806256000007,1407.8650875000003,1407.8686240000006,1407.8806256000007,1407.8806256000007,1407.8806256000007,1407.8806256000007,1409.8808998000004,1409.8808998000004,1409.8808998000004,1409.8808998000004,1409.8646289999979,2,0.7286095999988902,0.16650080000181333,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
15,0,15,,,,,,space,2.0939016999982414,None,None,3,0.9036760000017239,0.20358520000081626,None,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1409.8808998000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.3599,1409.8650915999988,1409.865474100001,1409.865571100001,1409.8808998000004,1412.2472470999983,1412.231877799999,1412.2359068999995,1412.2472470999983,1412.2472470999983,1412.2472470999983,1412.2472470999983,1414.2462770000002,1414.2462770000002,1414.2462770000002,1414.2462770000002,1414.2300287999988,3,0.9036760000017239,0.20358520000081626,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
16,0,16,,,,,,space,2.0939016999982414,None,None,3,0.6847028000011051,0.17764480000187177,None,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1414.2462770000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.6097,1414.2302125000006,1414.2303736999984,1414.230410099999,1414.2462770000002,1416.8627222999985,1416.8463853999983,1416.8478983999976,1416.8627222999985,1416.8627222999985,1416.8627222999985,1416.8627222999985,,,,,1418.8464928999983,3,0.6847028000011051,0.17764480000187177,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
17,0,17,,,,,,space,2.0939016999982414,None,None,2,1.5312973000000056,0.23340549999920768,None,0,0,0,0,,,,,2,0,2,0,,,,,17,0,17,0,1418.8632555999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erde,5.1698,1418.8467091000002,1418.8469671000003,1418.8470192999976,1418.8632555999993,1424.0463537999985,1424.0308736999996,1424.0344626999995,1424.0463537999985,1424.0463537999985,1424.0463537999985,1424.0463537999985,1426.0455596999982,1426.0455596999982,1426.0455596999982,1426.0455596999982,1426.0296287,2,1.5312973000000056,0.23340549999920768,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
18,0,18,,,,,,space,2.0939016999982414,None,None,3,1.1322074000017892,0.21742859999721986,None,0,0,0,0,,,,,2,0,2,0,,,,,18,0,18,0,1426.0455596999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,4.4429,1426.0298249999996,1426.0301520999983,1426.0301983000008,1426.0455596999982,1430.4956039000008,1430.4792786999988,1430.4806818999987,1430.4956039000008,1430.4956039000008,1430.4956039000008,1430.4956039000008,,,,,1432.4797629999975,3,1.1322074000017892,0.21742859999721986,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
19,0,19,,,,,,space,2.0939016999982414,None,None,3,0.8400069000017538,0.19943309999871417,None,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1432.4963592000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.2074,1432.4803381000002,1432.4809082999982,1432.4810315999985,1432.4963592000004,1434.7131363999997,1434.696872399998,1434.7009887000004,1434.7131363999997,1434.7131363999997,1434.7131363999997,1434.7131363999997,1436.713338399999,1436.713338399999,1436.713338399999,1436.713338399999,1436.6965374999982,3,0.8400069000017538,0.19943309999871417,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
20,0,20,,,,,,space,2.0939016999982414,None,None,3,0.9576572000005399,0.1935035999995307,None,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1436.713338399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,2.4521,1436.6970376000008,1436.6974843999978,1436.6975570999984,1436.713338399999,1439.1790114999985,1439.1630806999983,1439.1688775999992,1439.1790114999985,1439.1790114999985,1439.1790114999985,1439.1790114999985,1441.1781195999993,1441.1781195999993,1441.1781195999993,1441.1781195999993,1441.1618781999987,3,0.9576572000005399,0.1935035999995307,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
21,0,21,,,,,,space,2.0939016999982414,None,None,3,0.7608670000008715,0.24428729999999632,None,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1441.1781195999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,2.8901,1441.1620678999989,1441.1622425000005,1441.1622814999992,1441.1781195999993,1444.078550100001,1444.0623729999988,1444.0657475999997,1444.078550100001,1444.078550100001,1444.078550100001,1444.078550100001,1446.0785357999976,1446.0785357999976,1446.0785357999976,1446.0785357999976,1446.062768400001,3,0.7608670000008715,0.24428729999999632,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
22,0,22,,,,,,space,2.0939016999982414,None,None,3,0.8448977999978524,0.2285083000024315,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1446.0785357999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,3.6723,1446.0632176999989,1446.0637324,1446.0638283999997,1446.0785357999976,1449.7611091999988,1449.745002499998,1449.7465081999999,1449.7611091999988,1449.7611091999988,1449.7611091999988,1449.7611091999988,,,,,1451.7450922999979,3,0.8448977999978524,0.2285083000024315,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
23,0,23,,,,,,space,2.0939016999982414,None,None,3,0.7422506000002613,0.20151719999921625,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1451.7610072999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,2.5377,1451.7453564999978,1451.7456081,1451.7456574000007,1451.7610072999978,1454.3116981000003,1454.295387600001,1454.299189700001,1454.3116981000003,1454.3116981000003,1454.3116981000003,1454.3116981000003,1456.3105780999995,1456.3105780999995,1456.3105780999995,1456.3105780999995,1456.2957712999978,3,0.7422506000002613,0.20151719999921625,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
24,0,24,,,,,,space,2.0939016999982414,None,None,3,0.9348930999985896,0.24630380000235164,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1456.3105780999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,2.0052,1456.2967212999993,1456.2971261000002,1456.2971912999983,1456.3105780999995,1458.3269885999998,1458.3112810000002,1458.3135540999992,1458.3269885999998,1458.3269885999998,1458.3269885999998,1458.3269885999998,1460.327009999999,1460.327009999999,1460.327009999999,1460.327009999999,1460.3118312999995,3,0.9348930999985896,0.24630380000235164,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
25,0,25,,,,,,space,2.0939016999982414,None,None,3,0.8220070999996096,0.21343449999767472,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1460.327009999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,2.7357,1460.3123059000009,1460.3127928999984,1460.3128928999995,1460.327009999999,1463.0773955999994,1463.0612394,1463.063224899999,1463.0773955999994,1463.0773955999994,1463.0773955999994,1463.0773955999994,1465.0768006999988,1465.0768006999988,1465.0768006999988,1465.0768006999988,1465.0606628999976,3,0.8220070999996096,0.21343449999767472,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
26,0,26,,,,,,space,2.0939016999982414,None,None,3,0.8380942000003415,0.19145339999886346,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1465.0768006999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,2.021,1465.061071099999,1465.0613582999995,1465.0614334000002,1465.0768006999988,1467.1105286000002,1467.094508600001,1467.0977363000002,1467.1105286000002,1467.1105286000002,1467.1105286000002,1467.1105286000002,1469.1103772999977,1469.1103772999977,1469.1103772999977,1469.1103772999977,1469.0938574999982,3,0.8380942000003415,0.19145339999886346,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
27,0,27,,,,,,space,2.0939016999982414,None,None,2,0.8298802999997861,0.2065443999999843,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1469.1103772999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,2.1743,1469.0940637000003,1469.0944082000005,1469.094448400001,1469.1103772999977,1471.2946305999994,1471.2776531,1471.2813336999989,1471.2946305999994,1471.2946305999994,1471.2946305999994,1471.2946305999994,,,,,1473.294111199999,2,0.8298802999997861,0.2065443999999843,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
28,0,28,,,,,,space,2.0939016999982414,None,None,2,0.653748100001394,0.22737729999789735,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1473.3104369000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,2.3861,1473.2946413000009,1473.2952414999982,1473.2953531000003,1473.3104369000012,1475.7094793999986,1475.6935001000002,1475.6964825999985,1475.7094793999986,1475.7094793999986,1475.7094793999986,1475.7094793999986,1477.7102179999983,1477.7102179999983,1477.7102179999983,1477.7102179999983,1477.6934534999982,2,0.653748100001394,0.22737729999789735,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
29,0,29,,,,,,space,2.0939016999982414,None,None,3,0.5779857000015909,0.18949649999922258,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1477.7102179999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.83,1477.6936931,1477.6939401,1477.6939908000004,1477.7102179999983,1480.5424715999998,1480.5270131999987,1480.5284733999997,1480.5424715999998,1480.5424715999998,1480.5424715999998,1480.5424715999998,1482.5424555000009,1482.5424555000009,1482.5424555000009,1482.5424555000009,1482.5264976999988,3,0.5779857000015909,0.18949649999922258,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
30,0,30,,,,,,space,2.0939016999982414,None,None,3,0.9821120999986306,0.20846639999945182,None,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1482.5424555000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,3.0547,1482.5266838000007,1482.526887599999,1482.5269271999987,1482.5424555000009,1485.6094706999993,1485.5938592000002,1485.5972923999998,1485.6094706999993,1485.6094706999993,1485.6094706999993,1485.6094706999993,1487.6095205000001,1487.6095205000001,1487.6095205000001,1487.6095205000001,1487.5940514999984,3,0.9821120999986306,0.20846639999945182,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
31,0,31,,,,,,space,2.0939016999982414,None,None,2,1.1004001000001153,0.1735837000014726,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1487.6095205000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,3.2059,1487.5945942999988,1487.5950592999998,1487.5951570999987,1487.6095205000001,1490.825163899999,1490.8089148999989,1490.8108367000004,1490.825163899999,1490.825163899999,1490.825163899999,1490.825163899999,1492.825608199999,1492.825608199999,1492.825608199999,1492.825608199999,1492.8090347999987,2,1.1004001000001153,0.1735837000014726,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
32,0,32,,,,,,space,2.0939016999982414,None,None,3,0.7297992999992857,0.18648670000038692,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1492.825608199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.3006,1492.8092162999983,1492.8093844999985,1492.8094237999994,1492.825608199999,1495.1260262999986,1495.110238700001,1495.1135554999983,1495.1260262999986,1495.1260262999986,1495.1260262999986,1495.1260262999986,1497.1253497999987,1497.1253497999987,1497.1253497999987,1497.1253497999987,1497.1098234,3,0.7297992999992857,0.18648670000038692,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
33,0,33,,,,,,space,2.0939016999982414,None,None,3,0.6804441999993287,0.24235350000162725,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1497.1253497999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.1961,1497.110350099998,1497.1107584000001,1497.1108540999976,1497.1253497999987,1499.3254096,1499.3102206999993,1499.3134781999997,1499.3254096,1499.3254096,1499.3254096,1499.3254096,1501.3253471999979,1501.3253471999979,1501.3253471999979,1501.3253471999979,1501.3086386999985,3,0.6804441999993287,0.24235350000162725,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
34,0,34,,,,,,space,2.0939016999982414,None,None,2,0.6891935999992711,0.17637790000298992,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1501.3253471999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.1186,1501.3089770999995,1501.3092283999995,1501.3092964000007,1501.3253471999979,1503.4578257999983,1503.442480399999,1503.4463257999978,1503.4578257999983,1503.4578257999983,1503.4578257999983,1503.4578257999983,1505.4585300999988,1505.4585300999988,1505.4585300999988,1505.4585300999988,1505.442325599999,2,0.6891935999992711,0.17637790000298992,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
