thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,space,266.17012200000136,None,None,2,None,0.8200175000001764,0.1964683000005607,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,510.53213529999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.9109,510.5169674000008,510.51750260000154,510.5176063000017,510.53213529999994,513.4478563000011,513.4323550000008,513.4360009000011,513.4478563000011,513.4478563000011,513.4478563000011,513.4478563000011,515.4478850000014,515.4478850000014,515.4478850000014,515.4478850000014,515.4328694000014,2,None,0.8200175000001764,0.1964683000005607,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
18,0,18,,,,,,space,266.17012200000136,None,None,3,None,1.8401209000003291,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,515.4478850000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.3843,515.4333661000001,515.4338816,515.4339864000012,515.4478850000014,517.831051000001,517.8155917000004,517.8201138000004,517.831051000001,517.831051000001,517.831051000001,517.831051000001,519.8311498000003,519.8311498000003,519.8311498000003,519.8311498000003,519.8159029000017,3,None,1.8401209000003291,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
19,0,19,,,,,,space,266.17012200000136,None,None,2,None,0.9472681999995984,0.19406200000048557,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,519.8311498000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.8901,519.8164005000017,519.816952000001,519.8170566000008,519.8311498000003,522.7304979,522.7152430000006,522.7207154000007,522.7304979,522.7304979,522.7304979,522.7304979,524.7310185000006,524.7310185000006,524.7310185000006,524.7310185000006,524.7153192000005,2,None,0.9472681999995984,0.19406200000048557,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
20,0,20,,,,,,space,266.17012200000136,None,None,3,None,1.2044982999996137,0.18349920000036946,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,524.7310185000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,5.1698,524.7158091000001,524.7164268000015,524.7165406000004,524.7310185000006,529.9135626000007,529.8980561000008,529.9017298000017,529.9135626000007,529.9135626000007,529.9135626000007,529.9135626000007,531.9137306000011,531.9137306000011,531.9137306000011,531.9137306000011,531.8983563000002,3,None,1.2044982999996137,0.18349920000036946,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
21,0,21,,,,,,space,266.17012200000136,None,None,3,None,1.7339414000016404,0.17869079999945825,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,531.9137306000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,2.6097,531.8988472000001,531.8994871000014,531.8995911000002,531.9137306000011,534.5303745000001,534.5148468000007,534.5184188000003,534.5303745000001,534.5303745000001,534.5303745000001,534.5303745000001,536.5303257000014,536.5303257000014,536.5303257000014,536.5303257000014,536.5147676000015,3,None,1.7339414000016404,0.17869079999945825,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
22,0,22,,,,,,space,266.17012200000136,None,None,2,None,1.117056799999773,0.2064461999998457,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,536.5303257000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,2.5519,536.5152678000013,536.5157868000006,536.5158973000016,536.5303257000014,539.0967408000015,539.0809744000017,539.0850865000011,539.0967408000015,539.0967408000015,539.0967408000015,539.0967408000015,541.0966251000009,541.0966251000009,541.0966251000009,541.0966251000009,541.0809838000005,2,None,1.117056799999773,0.2064461999998457,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
23,0,23,,,,,,space,266.17012200000136,None,None,3,None,0.9889468000001216,0.18045359999996435,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,541.0966251000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.2385,541.0814792000001,541.0820918000009,541.0822032000015,541.0966251000009,543.3467225000004,543.3306155000009,543.3340675,543.3467225000004,543.3467225000004,543.3467225000004,543.3467225000004,545.3463269000003,545.3463269000003,545.3463269000003,545.3463269000003,545.3307840000016,3,None,0.9889468000001216,0.18045359999996435,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
24,0,24,,,,,,space,266.17012200000136,None,None,3,None,1.3387148000001616,0.19641299999966577,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,545.3463269000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hülse,4.4429,545.3312743000006,545.3317883,545.3318942000005,545.3463269000003,549.7957463000002,549.7804070000002,549.7856746000016,549.7957463000002,549.7957463000002,549.7957463000002,549.7957463000002,551.7959470000005,551.7959470000005,551.7959470000005,551.7959470000005,551.7804499000013,3,None,1.3387148000001616,0.19641299999966577,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
25,0,25,,,,,,space,266.17012200000136,None,None,3,None,0.9841797000008228,0.19769280000036815,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,551.7959470000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,4.4767,551.7809459,551.7814605000003,551.7815649000004,551.7959470000005,556.2788367000012,556.2631262000014,556.2672623000017,556.2788367000012,556.2788367000012,556.2788367000012,556.2788367000012,558.2791543000003,558.2791543000003,558.2791543000003,558.2791543000003,558.2634789000003,3,None,0.9841797000008228,0.19769280000036815,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
26,0,26,,,,,,space,266.17012200000136,None,None,2,None,0.9725213000001531,0.1875121000011859,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,558.2791543000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,2.2129,558.2639798,558.2646853000006,558.2647932,558.2791543000003,560.4955848000009,560.4797732000006,560.4833477000011,560.4955848000009,560.4955848000009,560.4955848000009,560.4955848000009,562.4951763000008,562.4951763000008,562.4951763000008,562.4951763000008,562.4799344000003,2,None,0.9725213000001531,0.1875121000011859,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
27,0,27,,,,,,space,266.17012200000136,None,None,3,None,1.2764831999993476,0.22102900000027148,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,562.4951763000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.1697,562.480432100001,562.4809415,562.4810469000004,562.4951763000008,564.6783648,564.6627132000012,564.6658720000014,564.6783648,564.6783648,564.6783648,564.6783648,566.6783808,566.6783808,566.6783808,566.6783808,566.6628019,3,None,1.2764831999993476,0.22102900000027148,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
28,0,28,,,,,,space,266.17012200000136,None,None,2,None,1.189290299998902,0.18159920000107377,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,566.6783808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,2.6446,566.6632968000013,566.663808700001,566.6639139000017,566.6783808,569.3279238000014,569.3124398,569.3159370000012,569.3279238000014,569.3279238000014,569.3279238000014,569.3279238000014,571.3283037000001,571.3283037000001,571.3283037000001,571.3283037000001,571.3127958000005,2,None,1.189290299998902,0.18159920000107377,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
29,0,29,,,,,,space,266.17012200000136,None,None,2,None,1.343289200000072,0.18638099999952829,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,571.3283037000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.3229,571.3132926000017,571.3139345,571.3140374000013,571.3283037000001,573.6619565000001,573.6457041000012,573.6485564000013,573.6619565000001,573.6619565000001,573.6619565000001,573.6619565000001,575.6612809000017,575.6612809000017,575.6612809000017,575.6612809000017,575.6456861000006,2,None,1.343289200000072,0.18638099999952829,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
30,0,30,,,,,,space,266.17012200000136,None,None,2,None,1.6987680999991426,0.1782063000009657,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,575.6612809000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,3.6005,575.6461755,575.6468151000008,575.6469194000001,575.6612809000017,579.2609387000011,579.2455643000012,579.2497361000005,579.2609387000011,579.2609387000011,579.2609387000011,579.2609387000011,581.2611077000001,581.2611077000001,581.2611077000001,581.2611077000001,581.2454212000011,2,None,1.6987680999991426,0.1782063000009657,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
31,0,31,,,,,,space,266.17012200000136,None,None,3,None,1.414789299999029,0.20316210000055435,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,581.2611077000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,3.2825,581.2459234000016,581.2464351000017,581.2465408000007,581.2611077000001,584.5436232000011,584.5281246000013,584.531428100001,584.5436232000011,584.5436232000011,584.5436232000011,584.5436232000011,586.5439146000008,586.5439146000008,586.5439146000008,586.5439146000008,586.5284251000012,3,None,1.414789299999029,0.20316210000055435,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
32,0,32,,,,,,space,266.17012200000136,None,None,2,None,1.3557003999994777,0.1984022000015102,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,586.5439146000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,2.9036,586.5289242000017,586.5296122,586.5297233000001,586.5439146000008,589.4611882000008,589.4448333,589.4514396000013,589.4611882000008,589.4611882000008,589.4611882000008,589.4611882000008,591.4603088000003,591.4603088000003,591.4603088000003,591.4603088000003,591.4446555000013,2,None,1.3557003999994777,0.1984022000015102,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
33,0,33,,,,,,space,266.17012200000136,None,None,2,None,1.0793641000000207,0.18540390000089246,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,591.4603088000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmecken,2.7584,591.4451515000001,591.4456554000008,591.4457611000016,591.4603088000003,594.2267360000005,594.2110422000005,594.2150700000002,594.2267360000005,594.2267360000005,594.2267360000005,594.2267360000005,596.2267989000011,596.2267989000011,596.2267989000011,596.2267989000011,596.2110544000006,2,None,1.0793641000000207,0.18540390000089246,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
34,0,34,,,,,,space,266.17012200000136,None,None,3,None,1.207224199999473,0.1897582000001421,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,596.2267989000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.7378,596.2115457,596.2121990000014,596.212303100001,596.2267989000011,598.9764694000005,598.9607378000001,598.9643741,598.9764694000005,598.9764694000005,598.9764694000005,598.9764694000005,600.9763228000011,600.9763228000011,600.9763228000011,600.9763228000011,600.9612651000007,3,None,1.207224199999473,0.1897582000001421,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
35,0,35,,,,,,space,266.17012200000136,None,None,2,None,1.2553334000003815,0.18426960000033432,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,600.9763228000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kellner,2.1961,600.9617619,600.9622818000007,600.9623875000016,600.9763228000011,603.176291400001,603.1607098000004,603.1649746000003,603.176291400001,603.176291400001,603.176291400001,603.176291400001,605.1761445000011,605.1761445000011,605.1761445000011,605.1761445000011,605.1606672000016,2,None,1.2553334000003815,0.18426960000033432,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
36,0,36,,,,,,space,266.17012200000136,None,None,3,None,1.204396999999517,0.19283530000029714,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,605.1761445000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.4167,605.1611863000016,605.1616908000015,605.1618042000009,605.1761445000011,607.5924157000009,607.5767817000014,607.5806204,607.5924157000009,607.5924157000009,607.5924157000009,607.5924157000009,609.5926169000013,609.5926169000013,609.5926169000013,609.5926169000013,609.5771792000014,3,None,1.204396999999517,0.19283530000029714,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
37,0,37,,,,,,space,266.17012200000136,None,None,2,None,1.2470593999987614,0.20140850000097998,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,609.5926169000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,3.1264,609.5776785000016,609.5781994000008,609.5783395000017,609.5926169000013,612.7257630000004,612.7098311000009,612.7135281999999,612.7257630000004,612.7257630000004,612.7257630000004,612.7257630000004,614.7258174000017,614.7258174000017,614.7258174000017,614.7258174000017,614.7100031000009,2,None,1.2470593999987614,0.20140850000097998,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
38,0,38,,,,,,space,266.17012200000136,None,None,3,None,1.9337027000001399,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,614.7258174000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,2.6312,614.7104813000005,614.7109769000017,614.7110821000006,614.7258174000017,617.3587938000001,617.3431727000007,617.3463111000001,617.3587938000001,617.3587938000001,617.3587938000001,617.3587938000001,619.3588984000016,619.3588984000016,619.3588984000016,619.3588984000016,619.3433100000002,3,None,1.9337027000001399,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
39,0,39,,,,,,space,266.17012200000136,None,None,3,None,1.805091000000175,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,619.3588984000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,3.039,619.3438084000009,619.3443628000005,619.3444708000006,619.3588984000016,622.4081759000001,622.3925870000003,622.3964283000005,622.4081759000001,622.4081759000001,622.4081759000001,622.4081759000001,624.4084636000007,624.4084636000007,624.4084636000007,624.4084636000007,624.3933154000006,3,None,1.805091000000175,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
40,0,40,,,,,,space,266.17012200000136,None,None,2,None,0.7803232000005664,0.19067679999898246,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,624.4084636000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geruch,2.9061,624.3938083000012,624.3945455000012,624.3946560000004,624.4084636000007,627.3244799000004,627.3089871000011,627.3124307000016,627.3244799000004,627.3244799000004,627.3244799000004,627.3244799000004,629.3246601999999,629.3246601999999,629.3246601999999,629.3246601999999,629.3092930000003,2,None,0.7803232000005664,0.19067679999898246,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
41,0,41,,,,,,space,266.17012200000136,None,None,3,None,1.2286571999993612,0.187109500000588,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,629.3246601999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.5982,629.3097999000001,629.310313,629.3104183000014,629.3246601999999,631.9244348000011,631.9090285000002,631.9129463000008,631.9244348000011,631.9244348000011,631.9244348000011,631.9244348000011,633.9246138000017,633.9246138000017,633.9246138000017,633.9246138000017,633.9089522000013,3,None,1.2286571999993612,0.187109500000588,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
42,0,42,,,,,,space,266.17012200000136,None,None,2,None,0.7954817000008916,0.1960510000008071,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,633.9246138000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.0934,633.9094890000015,633.9100113000004,633.9101157000005,633.9246138000017,636.0243438000016,636.0085506000014,636.0123205,636.0243438000016,636.0243438000016,636.0243438000016,636.0243438000016,638.0244115000005,638.0244115000005,638.0244115000005,638.0244115000005,638.0087601000014,2,None,0.7954817000008916,0.1960510000008071,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
43,0,43,,,,,,space,266.17012200000136,None,None,3,None,1.288635200000499,0.17506849999881524,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,638.0244115000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,3.6723,638.0092538000008,638.0099056000017,638.0100115000005,638.0244115000005,641.7073935000008,641.6916624000005,641.6983891,641.7073935000008,641.7073935000008,641.7073935000008,641.7073935000008,643.7073384000014,643.7073384000014,643.7073384000014,643.7073384000014,643.6918715000011,3,None,1.288635200000499,0.17506849999881524,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
44,0,44,,,,,,space,266.17012200000136,None,None,3,None,1.2934308000003512,0.18653970000013942,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,643.7073384000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milch,3.8592,643.692366700001,643.6928744000015,643.6929800000016,643.7073384000014,647.5737863000013,647.5579961000003,647.5618463999999,647.5737863000013,647.5737863000013,647.5737863000013,647.5737863000013,649.5736959000005,649.5736959000005,649.5736959000005,649.5736959000005,649.5579699000009,3,None,1.2934308000003512,0.18653970000013942,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
45,0,45,,,,,,space,266.17012200000136,None,None,3,None,1.057145999999193,0.2018138999992516,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,649.5736959000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,4.3756,649.5584807000014,649.5591236,649.5592301000015,649.5736959000005,653.9565884000003,653.9412074000011,653.9461408000006,653.9565884000003,653.9565884000003,653.9565884000003,653.9565884000003,655.9566564000015,655.9566564000015,655.9566564000015,655.9566564000015,655.9409284000012,3,None,1.057145999999193,0.2018138999992516,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
46,0,46,,,,,,space,266.17012200000136,None,None,2,None,0.9746770000001561,0.1921636999995826,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,655.9566564000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,2.5377,655.9414232000017,655.9420587000004,655.9421661000015,655.9566564000015,658.506299300001,658.4906490000012,658.494591300001,658.506299300001,658.506299300001,658.506299300001,658.506299300001,660.5063372000004,660.5063372000004,660.5063372000004,660.5063372000004,660.4906550000014,2,None,0.9746770000001561,0.1921636999995826,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
47,0,47,,,,,,space,266.17012200000136,None,None,2,None,0.9787046999990707,0.1914336000008916,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,660.5063372000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,4.5959,660.4911635000008,660.4919177000011,660.4920258000002,660.5063372000004,665.1059701000013,665.090451600001,665.0940853000011,665.1059701000013,665.1059701000013,665.1059701000013,665.1059701000013,667.1060479000007,667.1060479000007,667.1060479000007,667.1060479000007,667.0903519000003,2,None,0.9787046999990707,0.1914336000008916,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
48,0,48,,,,,,space,266.17012200000136,None,None,2,None,1.8731079000008322,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,667.1060479000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,4.5524,667.0908517000007,667.0913527000012,667.0914986000007,667.1060479000007,671.6724750000012,671.6566408000017,671.6611654000008,671.6724750000012,671.6724750000012,671.6724750000012,671.6724750000012,673.6723450000009,673.6723450000009,673.6723450000009,673.6723450000009,673.6570829000011,2,None,1.8731079000008322,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
49,0,49,,,,,,space,266.17012200000136,None,None,2,None,1.078863700000511,0.16456599999946775,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,673.6723450000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.3006,673.6575813,673.6581321000012,673.6582388000006,673.6723450000009,675.9719965000004,675.9562732000013,675.9596337000003,675.9719965000004,675.9719965000004,675.9719965000004,675.9719965000004,677.9721757000007,677.9721757000007,677.9721757000007,677.9721757000007,677.9564041000012,2,None,1.078863700000511,0.16456599999946775,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
50,0,50,,,,,,space,266.17012200000136,None,None,2,None,1.4546738999997615,0.1604689000014332,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,677.9721757000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gras,4.7208,677.9569011000003,677.9574105000011,677.9575152000016,677.9721757000007,682.7049760000009,682.6893123000009,682.6927509000016,682.7049760000009,682.7049760000009,682.7049760000009,682.7049760000009,684.7048300000006,684.7048300000006,684.7048300000006,684.7048300000006,684.6892897000016,2,None,1.4546738999997615,0.1604689000014332,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
51,0,51,,,,,,space,266.17012200000136,None,None,2,None,1.113091400000485,0.1636701000006724,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,684.7048300000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.5169,684.6897812000007,684.6904336000007,684.6905380000007,684.7048300000006,687.2214681000005,687.2057471000007,687.2108810000009,687.2214681000005,687.2214681000005,687.2214681000005,687.2214681000005,689.2212723000011,689.2212723000011,689.2212723000011,689.2212723000011,689.2062400000013,2,None,1.113091400000485,0.1636701000006724,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
