thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,,,,,,space,1.7032913000002736,None,None,3,1.3765712000003987,0.2758869000008417,None,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,838.5639276000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.5175,838.5488475999991,838.5493569000009,838.5494595,838.5639276000002,842.0801936000007,842.0647719000008,842.0689464000006,842.0801936000007,842.0801936000007,842.0801936000007,842.0801936000007,844.0802820999997,844.0802820999997,844.0802820999997,844.0802820999997,844.0649357999991,3,1.3765712000003987,0.2758869000008417,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
34,0,34,,,,,,space,1.7032913000002736,None,None,2,1.5319622000006348,0.2411062999999558,None,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,844.0802820999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,3.0501,844.0654575999997,844.0659658999994,844.0660719000007,844.0802820999997,847.1299111000008,847.1141982999998,847.1173744999996,847.1299111000008,847.1299111000008,847.1299111000008,847.1299111000008,849.1298196999996,849.1298196999996,849.1298196999996,849.1298196999996,849.1143804999992,2,1.5319622000006348,0.2411062999999558,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
35,0,35,,,,,,space,1.7032913000002736,None,None,3,1.6068933000005927,0.24729239999942365,None,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,849.1298196999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,2.2986,849.1148486999991,849.1153279999999,849.1154263000008,849.1298196999996,851.4296477999997,851.4138325999993,851.4173529,851.4296477999997,851.4296477999997,851.4296477999997,851.4296477999997,853.4295925000006,853.4295925000006,853.4295925000006,853.4295925000006,853.4142288999992,3,1.6068933000005927,0.24729239999942365,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
36,0,36,,,,,,space,1.7032913000002736,None,None,2,1.822112100000595,None,None,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,853.4295925000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,2.2957,853.4147510000003,853.4154973000004,853.4156012000003,853.4295925000006,855.7291931,855.7137629999997,855.7171823000008,855.7291931,855.7291931,855.7291931,855.7291931,857.7295290000002,857.7295290000002,857.7295290000002,857.7295290000002,857.7137005000004,2,1.822112100000595,None,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
37,0,37,,,,,,space,1.7032913000002736,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,857.7295290000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.87,857.7141831000008,857.7147026000002,857.7147987999997,857.7295290000002,860.6124108000004,860.5967873999998,860.6001350999995,860.6124108000004,860.6124108000004,860.6124108000004,860.6124108000004,862.6124342999992,862.6124342999992,862.6124342999992,862.6124342999992,862.5966976,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
38,0,38,,,,,,space,1.7032913000002736,None,None,3,0.9131515999997646,0.2687564999996539,None,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,862.6124342999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.4888,862.5970959000006,862.5975713999997,862.5976578999998,862.6124342999992,865.1123353999992,865.0963604000008,865.1003216999998,865.1123353999992,865.1123353999992,865.1123353999992,865.1123353999992,867.1123487999994,867.1123487999994,867.1123487999994,867.1123487999994,867.0966970000009,3,0.9131515999997646,0.2687564999996539,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
39,0,39,,,,,,space,1.7032913000002736,None,None,3,1.3205550999991829,0.28302240000084566,None,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,867.1123487999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,2.2104,867.0972636000006,867.0979473000007,867.0980598000006,867.1123487999994,869.3286845000002,869.3131783000008,869.3173122999997,869.3286845000002,869.3286845000002,869.3286845000002,869.3286845000002,871.3286174999994,871.3286174999994,871.3286174999994,871.3286174999994,871.3129155000006,3,1.3205550999991829,0.28302240000084566,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
40,0,40,,,,,,space,1.7032913000002736,None,None,2,1.138716999999815,0.2787018999988504,None,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,871.3286174999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,3.309,871.3134057999996,871.3140719000003,871.3141832000001,871.3286174999994,874.6449475999998,874.6296051000008,874.6333625999996,874.6449475999998,874.6449475999998,874.6449475999998,874.6449475999998,876.6450224,876.6450224,876.6450224,876.6450224,876.6296087999999,2,1.138716999999815,0.2787018999988504,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
41,0,41,,,,,,space,1.7032913000002736,None,None,3,0.9127047000001767,0.2577860999990662,None,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,876.6450224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.7586,876.6301139999996,876.6306385000007,876.6307402000002,876.6450224,879.4114714999996,879.3959460000005,879.4001160000007,879.4114714999996,879.4114714999996,879.4114714999996,879.4114714999996,881.4113405000007,881.4113405000007,881.4113405000007,881.4113405000007,881.3958946000002,3,0.9127047000001767,0.2577860999990662,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
42,0,42,,,,,,space,1.7032913000002736,None,None,2,1.3637472999998863,0.24497650000012072,None,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,881.4113405000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,5.4786,881.3964013999994,881.3968961999999,881.3969988999997,881.4113405000007,886.8942967999992,886.8786001000008,886.8821573000005,886.8942967999992,886.8942967999992,886.8942967999992,886.8942967999992,888.8945490000006,888.8945490000006,888.8945490000006,888.8945490000006,888.8790325000009,2,1.3637472999998863,0.24497650000012072,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
43,0,43,,,,,,space,1.7032913000002736,None,None,3,1.321402900000976,0.5619284999993397,None,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,888.8945490000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,3.5643,888.8795405000001,888.8800570000003,888.8801598999999,888.8945490000006,892.4608537999993,892.4450264000006,892.4479038999998,892.4608537999993,892.4608537999993,892.4608537999993,892.4608537999993,894.4607684000002,894.4607684000002,894.4607684000002,894.4607684000002,894.4450792999996,3,1.321402900000976,0.5619284999993397,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
44,0,44,,,,,,space,1.7032913000002736,None,None,2,1.3777792999990197,0.23503960000016377,None,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,894.4607684000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.1555,894.4455856000004,894.4460880999995,894.4461902000003,894.4607684000002,896.6275568000001,896.6114417000008,896.6145926999998,896.6275568000001,896.6275568000001,896.6275568000001,896.6275568000001,898.6269321,898.6269321,898.6269321,898.6269321,898.6115475000006,2,1.3777792999990197,0.23503960000016377,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
45,0,45,,,,,,space,1.7032913000002736,None,None,3,1.5774806000008539,0.23482869999861578,None,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,898.6269321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.0863,898.6120516999999,898.6125594000005,898.6126598999999,898.6269321,900.7267673000006,900.7114146999993,900.7154554999997,900.7267673000006,900.7267673000006,900.7267673000006,900.7267673000006,902.7267362000002,902.7267362000002,902.7267362000002,902.7267362000002,902.7114161999998,3,1.5774806000008539,0.23482869999861578,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
46,0,46,,,,,,space,1.7032913000002736,None,None,3,1.4601090000014665,0.2099501999982749,None,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,902.7267362000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.0789,902.7119239999993,902.7124377,902.7125398000007,902.7267362000002,904.8102237000003,904.7943443000004,904.7983227999994,904.8102237000003,904.8102237000003,904.8102237000003,904.8102237000003,906.8098587999993,906.8098587999993,906.8098587999993,906.8098587999993,906.7943436999994,3,1.4601090000014665,0.2099501999982749,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
47,0,47,,,,,,space,1.7032913000002736,None,None,3,1.2764923000013368,0.3010985000000801,None,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,906.8098587999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lernen,3.8401,906.7948226999997,906.7953374000008,906.7954315000006,906.8098587999993,910.6595871000009,910.6442459999998,910.6483697999993,910.6595871000009,910.6595871000009,910.6595871000009,910.6595871000009,912.6593727,912.6593727,912.6593727,912.6593727,912.6439608000001,3,1.2764923000013368,0.3010985000000801,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
48,0,48,,,,,,space,1.7032913000002736,None,None,3,1.0546415000007983,0.32433689999925264,None,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,912.6593727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,4.0256,912.6443715999994,912.6448424000009,912.6449247,912.6593727,916.6924571,916.6769738999992,916.6808213000004,916.6924571,916.6924571,916.6924571,916.6924571,918.6926841000004,918.6926841000004,918.6926841000004,918.6926841000004,918.6768286000006,3,1.0546415000007983,0.32433689999925264,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
49,0,49,,,,,,space,1.7032913000002736,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,918.6926841000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,2.1326,918.6772430000001,918.6777099999999,918.6777970000003,918.6926841000004,920.8256648000006,920.8102426999994,920.8148039999996,920.8256648000006,920.8256648000006,920.8256648000006,920.8256648000006,922.8258409999999,922.8258409999999,922.8258409999999,922.8258409999999,922.8101000000006,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
50,0,50,,,,,,space,1.7032913000002736,None,None,3,1.1939337000003434,0.24494489999960933,None,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,922.8258409999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,3.6553,922.8105878999995,922.8112992999995,922.8114057000003,922.8258409999999,926.4918858000001,926.4761982,926.4794335999995,926.4918858000001,926.4918858000001,926.4918858000001,926.4918858000001,928.4919365000005,928.4919365000005,928.4919365000005,928.4919365000005,928.4762389000007,3,1.1939337000003434,0.24494489999960933,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
51,0,51,,,,,,space,1.7032913000002736,None,None,2,1.1504567000010866,0.3006432999991375,None,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,928.4919365000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,2.7056,928.4767695999999,928.4772721000008,928.4773734999999,928.4919365000005,931.2078870999994,931.1926970999994,931.1976699999996,931.2078870999994,931.2078870999994,931.2078870999994,931.2078870999994,933.2083958999992,933.2083958999992,933.2083958999992,933.2083958999992,933.1929684000006,2,1.1504567000010866,0.3006432999991375,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
52,0,52,,,,,,space,1.7032913000002736,None,None,3,1.00492469999881,0.2991269000012835,None,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,933.2083958999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,3.5964,933.1934827000005,933.1939844999997,933.1940852999996,933.2083958999992,936.8078107000001,936.7925500000001,936.7961302000003,936.8078107000001,936.8078107000001,936.8078107000001,936.8078107000001,938.8080709000005,938.8080709000005,938.8080709000005,938.8080709000005,938.7925682999994,3,1.00492469999881,0.2991269000012835,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
53,0,53,,,,,,space,1.7032913000002736,None,None,2,0.9178716000005807,0.260909200000242,None,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,938.8080709000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,3.3064,938.7930792000006,938.7937528000002,938.7938544999997,938.8080709000005,942.1242189000004,942.1075122999991,942.1093999999994,942.1242189000004,942.1242189000004,942.1242189000004,942.1242189000004,,,,,944.1082299000009,2,0.9178716000005807,0.260909200000242,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
54,0,54,,,,,,space,1.7032913000002736,None,None,2,0.8285291000011057,0.27884979999907955,None,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,944.1246391999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,2.4373,944.1087377000003,944.1094776000009,944.1095918999999,944.1246391999994,946.5738380999992,946.5583678999992,946.5614855000003,946.5738380999992,946.5738380999992,946.5738380999992,946.5738380999992,948.5740690999992,948.5740690999992,948.5740690999992,948.5740690999992,948.5584639000008,2,0.8285291000011057,0.27884979999907955,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
55,0,55,,,,,,space,1.7032913000002736,None,None,2,1.319769499999893,0.25944039999922097,None,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,948.5740690999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.8989,948.5589368000001,948.5596452000009,948.5597476000003,948.5740690999992,951.4738555999993,951.4583395000009,951.4624832999998,951.4738555999993,951.4738555999993,951.4738555999993,951.4738555999993,953.4737865999996,953.4737865999996,953.4737865999996,953.4737865999996,953.4585482999992,2,1.319769499999893,0.25944039999922097,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
56,0,56,,,,,,space,1.7032913000002736,None,None,2,1.2356411999990087,0.34986920000119426,None,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,953.4737865999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.1825,953.4590680000001,953.4597295000003,953.4598308000004,953.4737865999996,955.6569995000009,955.6414669000005,955.6451825999993,955.6569995000009,955.6569995000009,955.6569995000009,955.6569995000009,957.6570883999993,957.6570883999993,957.6570883999993,957.6570883999993,957.6416179000007,2,1.2356411999990087,0.34986920000119426,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
57,0,57,,,,,,space,1.7032913000002736,None,None,2,1.7356134000001475,None,None,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,957.6570883999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,3.9851,957.6421399999999,957.6426725000001,957.6427743999993,957.6570883999993,961.6564216000006,961.6411888000002,961.6447836000007,961.6564216000006,961.6564216000006,961.6564216000006,961.6564216000006,963.6567448000005,963.6567448000005,963.6567448000005,963.6567448000005,963.6412104999999,2,1.7356134000001475,None,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
58,0,58,,,,,,space,1.7032913000002736,None,None,3,1.063748200000191,0.29621709999992163,None,0,0,0,0,,,,,1,0,1,0,,,,,58,0,58,0,963.6567448000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.0765,963.6417158000004,963.6426591,963.6427631000006,963.6567448000005,965.7396048999999,965.7238959000006,965.7280420999996,965.7396048999999,965.7396048999999,965.7396048999999,965.7396048999999,967.7396645999997,967.7396645999997,967.7396645999997,967.7396645999997,967.7242712000007,3,1.063748200000191,0.29621709999992163,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
59,0,59,,,,,,space,1.7032913000002736,None,None,2,1.0654574999989563,0.2672522000011668,None,0,0,0,0,,,,,1,0,1,0,,,,,59,0,59,0,967.7396645999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,3.4314,967.7247774999996,967.7253393999999,967.7254410000005,967.7396645999997,971.1734634000004,971.1571910000002,971.1612483000008,971.1734634000004,971.1734634000004,971.1734634000004,971.1734634000004,973.1727694000001,973.1727694000001,973.1727694000001,973.1727694000001,973.1573411000008,2,1.0654574999989563,0.2672522000011668,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
60,0,60,,,,,,space,1.7032913000002736,None,None,2,0.8653061999993952,0.31142329999966023,None,0,0,0,0,,,,,1,0,1,0,,,,,60,0,60,0,973.1727694000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,2.7409,973.1578482000004,973.1583627,973.1584643000006,973.1727694000001,975.9225074999995,975.9069932999992,975.9109779999999,975.9225074999995,975.9225074999995,975.9225074999995,975.9225074999995,977.9226280000003,977.9226280000003,977.9226280000003,977.9226280000003,977.9070456000009,2,0.8653061999993952,0.31142329999966023,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
61,0,61,,,,,,space,1.7032913000002736,None,None,3,1.2366996000000654,0.27554419999978563,None,0,0,0,0,,,,,1,0,1,0,,,,,61,0,61,0,977.9226280000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschirr,3.2106,977.9075529000002,977.9081363999994,977.9082362999998,977.9226280000003,981.1389624999993,981.1231714000005,981.1266606000008,981.1389624999993,981.1389624999993,981.1389624999993,981.1389624999993,983.1387505999992,983.1387505999992,983.1387505999992,983.1387505999992,983.1234705000006,3,1.2366996000000654,0.27554419999978563,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
62,0,62,,,,,,space,1.7032913000002736,None,None,3,1.1622666999992362,0.27288550000048417,None,0,0,0,0,,,,,1,0,1,0,,,,,62,0,62,0,983.1387505999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,3.6909,983.1239707999994,983.1244729999999,983.1245739000005,983.1387505999992,986.8382122999992,986.8228252999997,986.8259230999993,986.8382122999992,986.8382122999992,986.8382122999992,986.8382122999992,988.8388470000009,988.8388470000009,988.8388470000009,988.8388470000009,988.8225036999993,3,1.1622666999992362,0.27288550000048417,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
63,0,63,,,,,,space,1.7032913000002736,None,None,2,1.2131928999988304,0.30197230000158015,None,0,0,0,0,,,,,1,0,1,0,,,,,63,0,63,0,988.8388470000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,3.7105,988.8229123000001,988.8233564000002,988.8234377999997,988.8388470000009,992.5547439000002,992.5395726000006,992.5430871000008,992.5547439000002,992.5547439000002,992.5547439000002,992.5547439000002,994.5548297000005,994.5548297000005,994.5548297000005,994.5548297000005,994.5391493000006,2,1.2131928999988304,0.30197230000158015,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
64,0,64,,,,,,space,1.7032913000002736,None,None,2,1.0454878000000463,0.2740935999991052,None,0,0,0,0,,,,,1,0,1,0,,,,,64,0,64,0,994.5548297000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.3365,994.5396216000008,994.5402451999998,994.5403401999993,994.5548297000005,996.9044424999993,996.8887596999994,996.8928765,996.9044424999993,996.9044424999993,996.9044424999993,996.9044424999993,998.9045843000004,998.9045843000004,998.9045843000004,998.9045843000004,998.8891999000007,2,1.0454878000000463,0.2740935999991052,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
65,0,65,,,,,,space,1.7032913000002736,None,None,None,,,None,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,998.9045843000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.3396,998.8897228999995,998.8902319000008,998.8903344000009,998.9045843000004,1001.2549761000009,1001.2390931999998,1001.2454871000009,1001.2549761000009,1001.2549761000009,1001.2549761000009,1001.2549761000009,1003.2544839999991,1003.2544839999991,1003.2544839999991,1003.2544839999991,1003.2389905,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
