thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,,,,,,space,1.8306740999978501,None,None,3,0.7932165999991412,0.19642620000013267,None,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3200.895716699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,3.0501,3200.880451699999,3200.8809717999975,3200.881077299997,3200.895716699997,3203.9451573999977,3203.9295413,3203.9332827,3203.9451573999977,3203.9451573999977,3203.9451573999977,3203.9451573999977,3205.945260999997,3205.945260999997,3205.945260999997,3205.945260999997,3205.9294534,3,0.7932165999991412,0.19642620000013267,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
31,0,31,,,,,,space,1.8306740999978501,None,None,3,1.2099249999992026,0.12968669999827398,None,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3205.945260999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.5391,3205.929924799999,3205.930501699997,3205.9306018999996,3205.945260999997,3208.4955622999987,3208.4792616999985,3208.4826332999983,3208.4955622999987,3208.4955622999987,3208.4955622999987,3208.4955622999987,3210.4949247999975,3210.4949247999975,3210.4949247999975,3210.4949247999975,3210.4793329999993,3,1.2099249999992026,0.12968669999827398,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
32,0,32,,,,,,space,1.8306740999978501,None,None,3,1.5431405000017548,0.14421699999729753,None,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3210.4949247999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,3.2625,3210.4798370999997,3210.4803661999977,3210.4804745999973,3210.4949247999975,3213.761446299999,3213.7455241999996,3213.749198499998,3213.761446299999,3213.761446299999,3213.761446299999,3213.761446299999,3215.7611628999985,3215.7611628999985,3215.7611628999985,3215.7611628999985,3215.745672199999,3,1.5431405000017548,0.14421699999729753,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
33,0,33,,,,,,space,1.8306740999978501,None,None,3,0.988091399998666,0.15013700000054087,None,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3215.7611628999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,2.324,3215.7461946999974,3215.7468633999997,3215.746970999997,3215.7611628999985,3218.094336899998,3218.0788589999975,3218.0824515999993,3218.094336899998,3218.094336899998,3218.094336899998,3218.094336899998,3220.0948078999972,3220.0948078999972,3220.0948078999972,3220.0948078999972,3220.0787407999997,3,0.988091399998666,0.15013700000054087,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
34,0,34,,,,,,space,1.8306740999978501,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3220.0948078999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,3.9147,3220.0792458999967,3220.079845799999,3220.0799498999986,3220.0948078999972,3224.0107542999976,3223.995469499998,3223.9991753999966,3224.0107542999976,3224.0107542999976,3224.0107542999976,3224.0107542999976,3226.0107660999965,3226.0107660999965,3226.0107660999965,3226.0107660999965,3225.9951303999987,None,,,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
35,0,35,,,,,,space,1.8306740999978501,None,None,2,1.0207264999990002,None,None,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3226.0107660999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.769,3225.9956146999975,3225.9961239999975,3225.996233099999,3226.0107660999965,3228.793557099998,3228.7781062999966,3228.7817171999995,3228.793557099998,3228.793557099998,3228.793557099998,3228.793557099998,3230.793542299998,3230.793542299998,3230.793542299998,3230.793542299998,3230.778162399998,2,1.0207264999990002,None,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
36,0,36,,,,,,space,1.8306740999978501,None,None,3,0.8687992000013764,0.27665649999835296,None,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3230.793542299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,2.1641,3230.778673599998,3230.779262,3230.7793686999976,3230.793542299998,3232.9603148999995,3232.9446093999977,3232.9484185999972,3232.9603148999995,3232.9603148999995,3232.9603148999995,3232.9603148999995,3234.960014799999,3234.960014799999,3234.960014799999,3234.960014799999,3234.9449675999967,3,0.8687992000013764,0.27665649999835296,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
37,0,37,,,,,,space,1.8306740999978501,None,None,3,0.6422243000015442,0.24888739999732934,None,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3234.960014799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.7308,3234.9454074999994,3234.9459070999983,3234.946001999997,3234.960014799999,3237.693164199998,3237.6779755999996,3237.682367399997,3237.693164199998,3237.693164199998,3237.693164199998,3237.693164199998,3239.6933763999987,3239.6933763999987,3239.6933763999987,3239.6933763999987,3239.6776427999976,3,0.6422243000015442,0.24888739999732934,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
38,0,38,,,,,,space,1.8306740999978501,None,None,3,0.6147688999990351,0.21915869999793358,None,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3239.6933763999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.4102,3239.678151099997,3239.6786687999993,3239.6787755999976,3239.6933763999987,3242.1097104,3242.0941365,3242.098796099999,3242.1097104,3242.1097104,3242.1097104,3242.1097104,3244.109901399999,3244.109901399999,3244.109901399999,3244.109901399999,3244.0941336999967,3,0.6147688999990351,0.21915869999793358,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
39,0,39,,,,,,space,1.8306740999978501,None,None,2,0.9613588000029267,0.18351659999825642,None,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3244.109901399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,2.1855,3244.0946946999975,3244.0952063999976,3244.0953212999993,3244.109901399999,3246.3096490999997,3246.2937574999996,3246.297151499999,3246.3096490999997,3246.3096490999997,3246.3096490999997,3246.3096490999997,3248.3095092999974,3248.3095092999974,3248.3095092999974,3248.3095092999974,3248.2938923999973,2,0.9613588000029267,0.18351659999825642,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
40,0,40,,,,,,space,1.8306740999978501,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3248.3095092999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,3.3712,3248.2944026999976,3248.295098999999,3248.2952055999995,3248.3095092999974,3251.692515699997,3251.6769774999993,3251.680946799999,3251.692515699997,3251.692515699997,3251.692515699997,3251.692515699997,3253.6925744,3253.6925744,3253.6925744,3253.6925744,3253.6767849999997,None,,,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
41,0,41,,,,,,space,1.8306740999978501,None,None,3,0.6800790000015695,0.19288589999996475,None,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3253.6925744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,2.9809,3253.6772265,3253.6777669999974,3253.677866799997,3253.6925744,3256.675763199997,3256.6596713,3256.6629848999983,3256.675763199997,3256.675763199997,3256.675763199997,3256.675763199997,3258.6755242,3258.6755242,3258.6755242,3258.6755242,3258.6599924999973,3,0.6800790000015695,0.19288589999996475,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
42,0,42,,,,,,space,1.8306740999978501,None,None,3,1.5932441000004474,0.15353930000128457,None,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3258.6755242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,3.832,3258.660472299998,3258.6611053999986,3258.6612111999966,3258.6755242,3262.5089708999985,3262.4928194999993,3262.497289799998,3262.5089708999985,3262.5089708999985,3262.5089708999985,3262.5089708999985,3264.508525899997,3264.508525899997,3264.508525899997,3264.508525899997,3264.492903899998,3,1.5932441000004474,0.15353930000128457,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
43,0,43,,,,,,space,1.8306740999978501,None,None,2,1.0920277999975951,0.1726449000016146,None,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3264.508525899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,2.6954,3264.4934110999966,3264.494062599999,3264.494165799999,3264.508525899997,3267.209191099999,3267.1928161999967,3267.196300399999,3267.209191099999,3267.209191099999,3267.209191099999,3267.209191099999,3269.208564299999,3269.208564299999,3269.208564299999,3269.208564299999,3269.192761399998,2,1.0920277999975951,0.1726449000016146,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
44,0,44,,,,,,space,1.8306740999978501,None,None,3,0.9490016000017931,0.19641199999750825,None,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3269.208564299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,2.7186,3269.1932517999994,3269.193745499997,3269.193853499997,3269.208564299999,3271.9413068999966,3271.9256876,3271.9296880999973,3271.9413068999966,3271.9413068999966,3271.9413068999966,3271.9413068999966,3273.941288599999,3273.941288599999,3273.941288599999,3273.941288599999,3273.925897099998,3,0.9490016000017931,0.19641199999750825,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
45,0,45,,,,,,space,1.8306740999978501,None,None,3,0.9012427999987267,0.2134096000008867,None,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3273.941288599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,4.1554,3273.9263998999995,3273.9269173999965,3273.9270281999998,3273.941288599999,3278.1077353,3278.092414699997,3278.096379499999,3278.1077353,3278.1077353,3278.1077353,3278.1077353,3280.1076300999994,3280.1076300999994,3280.1076300999994,3280.1076300999994,3280.091974699997,3,0.9012427999987267,0.2134096000008867,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
46,0,46,,,,,,space,1.8306740999978501,None,None,3,1.0354695999994874,0.16450869999971474,None,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3280.1076300999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,2.4566,3280.0924523999965,3280.092953799998,3280.093054699999,3280.1076300999994,3282.5740401999974,3282.558871399997,3282.5634465999974,3282.5740401999974,3282.5740401999974,3282.5740401999974,3282.5740401999974,3284.5740342999998,3284.5740342999998,3284.5740342999998,3284.5740342999998,3284.558549899997,3,1.0354695999994874,0.16450869999971474,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
47,0,47,,,,,,space,1.8306740999978501,None,None,3,1.2953503000026103,0.24316130000079283,None,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3284.5740342999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.7505,3284.5590575999995,3284.559645199999,3284.5598051999987,3284.5740342999998,3287.3237918999985,3287.308336299997,3287.3120184,3287.3237918999985,3287.3237918999985,3287.3237918999985,3287.3237918999985,3289.324042199998,3289.324042199998,3289.324042199998,3289.324042199998,3289.3079960999967,3,1.2953503000026103,0.24316130000079283,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
48,0,48,,,,,,space,1.8306740999978501,None,None,3,0.8242114999993646,0.24855310000202735,None,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3289.324042199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,2.2158,3289.3084462999977,3289.3089349999973,3289.3090294999965,3289.324042199998,3291.540401899998,3291.524773399997,3291.5295266999965,3291.540401899998,3291.540401899998,3291.540401899998,3291.540401899998,3293.5402466999985,3293.5402466999985,3293.5402466999985,3293.5402466999985,3293.524539799997,3,0.8242114999993646,0.24855310000202735,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
49,0,49,,,,,,space,1.8306740999978501,None,None,2,0.6335216999978002,0.21661730000050738,None,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3293.5402466999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.5116,3293.5250480999966,3293.5255521,3293.5256629999967,3293.5402466999985,3296.0569541999976,3296.0409992999994,3296.044732299997,3296.0569541999976,3296.0569541999976,3296.0569541999976,3296.0569541999976,3298.056865999999,3298.056865999999,3298.056865999999,3298.056865999999,3298.040741099998,2,0.6335216999978002,0.21661730000050738,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
50,0,50,,,,,,space,1.8306740999978501,None,None,3,1.1598077999988163,0.1466102000013052,None,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,3298.056865999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,3.8827,3298.0411743999975,3298.041637999999,3298.0417275,3298.056865999999,3301.939610899997,3301.923884699998,3301.9272827999994,3301.939610899997,3301.939610899997,3301.939610899997,3301.939610899997,3303.9396049999996,3303.9396049999996,3303.9396049999996,3303.9396049999996,3303.9239982,3,1.1598077999988163,0.1466102000013052,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
51,0,51,,,,,,space,1.8306740999978501,None,None,3,1.1335412000007636,0.1804433999968751,None,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,3303.9396049999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.9624,3303.924506399999,3303.9250562999987,3303.9251721,3303.9396049999996,3307.9061463,3307.890527899999,3307.894422199999,3307.9061463,3307.9061463,3307.9061463,3307.9061463,3309.906231099998,3309.906231099998,3309.906231099998,3309.906231099998,3309.890348599998,3,1.1335412000007636,0.1804433999968751,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
52,0,52,,,,,,space,1.8306740999978501,None,None,2,0.8465423000016017,0.23399350000181585,None,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3309.906231099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,2.0214,3309.8908639999972,3309.8913933999975,3309.891504199997,3309.906231099998,3311.938929,3311.923428899998,3311.9270227999987,3311.938929,3311.938929,3311.938929,3311.938929,3313.9393328999977,3313.9393328999977,3313.9393328999977,3313.9393328999977,3313.923459999998,2,0.8465423000016017,0.23399350000181585,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
53,0,53,,,,,,space,1.8306740999978501,None,None,3,1.1156401000007463,0.21420489999945858,None,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3313.9393328999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,3.8976,3313.923972499997,3313.9246246999974,3313.9247327999983,3313.9393328999977,3317.8388915999967,3317.8232323999982,3317.8279525,3317.8388915999967,3317.8388915999967,3317.8388915999967,3317.8388915999967,3319.838748299997,3319.838748299997,3319.838748299997,3319.838748299997,3319.823277899999,3,1.1156401000007463,0.21420489999945858,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
54,0,54,,,,,,space,1.8306740999978501,None,None,2,0.9520114000006288,0.2129884000023594,None,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3319.838748299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,2.0917,3319.823748499999,3319.8242451999977,3319.8243457999997,3319.838748299997,3321.938592399998,3321.9229486999975,3321.927029399998,3321.938592399998,3321.938592399998,3321.938592399998,3321.938592399998,3323.9384993999993,3323.9384993999993,3323.9384993999993,3323.9384993999993,3323.922762299997,2,0.9520114000006288,0.2129884000023594,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
55,0,55,,,,,,space,1.8306740999978501,None,None,2,1.1617774000005738,0.16360989999884623,None,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3323.9384993999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,3.5107,3323.923264899997,3323.9237679,3323.923877899997,3323.9384993999993,3327.4551525999996,3327.4395465999987,3327.443663099999,3327.4551525999996,3327.4551525999996,3327.4551525999996,3327.4551525999996,3329.4551927999964,3329.4551927999964,3329.4551927999964,3329.4551927999964,3329.4392525999974,2,1.1617774000005738,0.16360989999884623,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
56,0,56,,,,,,space,1.8306740999978501,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3329.4551927999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,3.8772,3329.4397618999974,3329.440421199997,3329.440524999998,3329.4551927999964,3333.338047699999,3333.3222639999985,3333.3261120999996,3333.338047699999,3333.338047699999,3333.338047699999,3333.338047699999,3335.3381002999995,3335.3381002999995,3335.3381002999995,3335.3381002999995,3335.322259599998,None,,,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
57,0,57,,,,,,space,1.8306740999978501,None,None,3,0.9670218999999634,0.17357740000079502,None,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3335.3381002999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.3264,3335.3227331999988,3335.3232527,3335.3233626999972,3335.3381002999995,3337.670730799997,3337.6551925999993,3337.6585530999982,3337.670730799997,3337.670730799997,3337.670730799997,3337.670730799997,3339.671092299999,3339.671092299999,3339.671092299999,3339.671092299999,3339.6553437999974,3,0.9670218999999634,0.17357740000079502,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
58,0,58,,,,,,space,1.8306740999978501,None,None,3,0.9470447999992757,0.1695069000015792,None,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3339.671092299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,3.4104,3339.6558547999994,3339.656359299999,3339.6564655999973,3339.671092299999,3343.0873384999977,3343.071596499998,3343.074558499997,3343.0873384999977,3343.0873384999977,3343.0873384999977,3343.0873384999977,3345.0873005999965,3345.0873005999965,3345.0873005999965,3345.0873005999965,3345.071587299997,3,0.9470447999992757,0.1695069000015792,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
59,0,59,,,,,,space,1.8306740999978501,None,None,3,0.8829193999990821,0.16761830000177724,None,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3345.0873005999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.071,3345.072099899997,3345.0726165999986,3345.0727233,3345.0873005999965,3347.170382499997,3347.1568750999977,3347.159910899998,3347.170382499997,3347.170382499997,3347.170382499997,3347.170382499997,3349.1706118999973,3349.1706118999973,3349.1706118999973,3349.1706118999973,3349.1547170999984,3,0.8829193999990821,0.16761830000177724,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
60,0,60,,,,,,space,1.8306740999978501,None,None,3,0.606175599998096,0.1664416000021447,None,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3349.1706118999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.5036,3349.155276499998,3349.155793599999,3349.1559036,3349.1706118999973,3351.6869085,3351.6714569999967,3351.675119899999,3351.6869085,3351.6869085,3351.6869085,3351.6869085,3353.6869125999983,3353.6869125999983,3353.6869125999983,3353.6869125999983,3353.671252799999,3,0.606175599998096,0.1664416000021447,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
61,0,61,,,,,,space,1.8306740999978501,None,None,3,1.3001864999969257,0.2901904000027571,None,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3353.6869125999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,4.8304,3353.6717574999966,3353.6722873,3353.672393599998,3353.6869125999983,3358.519859,3358.5044086999987,3358.5091458999996,3358.519859,3358.519859,3358.519859,3358.519859,3360.5199756999973,3360.5199756999973,3360.5199756999973,3360.5199756999973,3360.5042985,3,1.3001864999969257,0.2901904000027571,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
62,0,62,,,,,,space,1.8306740999978501,None,None,3,0.7522599000003538,0.3312077999980829,None,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3360.5199756999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,3.1651,3360.5048081999994,3360.5053313999997,3360.5054383999995,3360.5199756999973,3363.6864154999967,3363.670875099997,3363.6753766999973,3363.6864154999967,3363.6864154999967,3363.6864154999967,3363.6864154999967,3365.686134399999,3365.686134399999,3365.686134399999,3365.686134399999,3365.6704980999966,3,0.7522599000003538,0.3312077999980829,None,,,,,,,,,,,,,,,,,,,,2405,1,2025-06-18_19h52.42.236,sm,2024.2.4,59.96584345508702,2025-06-18 19h52.52.563907 +0200,
