thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
71,0,71,,,,,,space,2.01770949999991,None,None,3,None,0.6578723000020545,0.16750229999888688,1,0,1,0,,,,,2,0,2,0,,,,,71,0,71,0,3330.160903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.1413,3330.1445939000005,3330.145012000001,3330.145112000002,3330.160903,3332.310505700003,3332.2938607000033,3332.2963812000016,3332.310505700003,3332.310505700003,3332.310505700003,3332.310505700003,3334.2935450000004,3,None,0.6578723000020545,0.16750229999888688,3334.3094759000014,3334.3094759000014,3334.3094759000014,3334.3094759000014,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
72,0,72,,,,,,space,2.01770949999991,None,None,3,None,0.6794442999998864,0.16461870000057388,1,0,1,0,,,,,2,0,2,0,,,,,72,0,72,0,3334.3094759000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.1961,3334.2937423000003,3334.2939448000034,3334.293988700003,3334.3094759000014,3336.5096918000017,3336.4932939000028,3336.495163300002,3336.5096918000017,3336.5096918000017,3336.5096918000017,3336.5096918000017,3338.494014400003,3,None,0.6794442999998864,0.16461870000057388,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
73,0,73,,,,,,space,2.01770949999991,None,None,3,None,0.8405682999982673,0.18656380000174977,1,0,1,0,,,,,2,0,2,0,,,,,73,0,73,0,3338.5102917000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,2.6446,3338.4944700000015,3338.4949651000024,3338.4950549000023,3338.5102917000004,3341.159685800001,3341.1434128,3341.1449334000026,3341.159685800001,3341.159685800001,3341.159685800001,3341.159685800001,3343.1439068,3,None,0.8405682999982673,0.18656380000174977,3343.1598600000034,3343.1598600000034,3343.1598600000034,3343.1598600000034,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
74,0,74,,,,,,space,2.01770949999991,None,None,3,None,0.7198702000023331,0.17238559999896097,1,0,1,0,,,,,2,0,2,0,,,,,74,0,74,0,3343.1598600000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,2.7992,3343.1443959000026,3343.1447671000024,3343.1448641000025,3343.1598600000034,3345.958988100003,3345.9426727000027,3345.9445089,3345.958988100003,3345.958988100003,3345.958988100003,3345.958988100003,3347.9430901000014,3,None,0.7198702000023331,0.17238559999896097,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
75,0,75,,,,,,space,2.01770949999991,None,None,3,None,0.8805731000029482,0.15257669999846257,1,0,1,0,,,,,2,0,2,0,,,,,75,0,75,0,3347.9589018000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,4.3942,3347.943897600002,3347.9443427000006,3347.944404200003,3347.9589018000006,3352.359484700002,3352.3434140000027,3352.3464650000024,3352.359484700002,3352.359484700002,3352.359484700002,3352.359484700002,3354.3438526000027,3,None,0.8805731000029482,0.15257669999846257,3354.359231000002,3354.359231000002,3354.359231000002,3354.359231000002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
76,0,76,,,,,,space,2.01770949999991,None,None,2,None,1.0704095000000962,0.23634039999888046,1,0,1,0,,,,,2,0,2,0,,,,,76,0,76,0,3354.359231000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesellschaft,3.8592,3354.3443186000004,3354.3448927000027,3354.3450156000035,3354.359231000002,3358.2255011000016,3358.209008200003,3358.2128435000013,3358.2255011000016,3358.2255011000016,3358.2255011000016,3358.2255011000016,3360.209511000001,2,None,1.0704095000000962,0.23634039999888046,3360.225630300003,3360.225630300003,3360.225630300003,3360.225630300003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
77,0,77,,,,,,space,2.01770949999991,None,None,3,None,0.6889840999974695,0.16844210000272142,1,0,1,0,,,,,2,0,2,0,,,,,77,0,77,0,3360.225630300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,3.6723,3360.2099898000015,3360.2103651000034,3360.2104593000004,3360.225630300003,3363.907965800001,3363.8925438000006,3363.8955107,3363.907965800001,3363.907965800001,3363.907965800001,3363.907965800001,3365.892641100003,3,None,0.6889840999974695,0.16844210000272142,3365.907837900002,3365.907837900002,3365.907837900002,3365.907837900002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
78,0,78,,,,,,space,2.01770949999991,None,None,3,None,0.6943537999977707,0.200370100003056,1,0,1,0,,,,,2,0,2,0,,,,,78,0,78,0,3365.907837900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.4137,3365.893110600002,3365.8934450000015,3365.893541100002,3365.907837900002,3368.3246000000036,3368.3083718000016,3368.3104396000017,3368.3246000000036,3368.3246000000036,3368.3246000000036,3368.3246000000036,3370.308015800001,3,None,0.6943537999977707,0.200370100003056,3370.3245862000003,3370.3245862000003,3370.3245862000003,3370.3245862000003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
79,0,79,,,,,,space,2.01770949999991,None,None,2,None,0.7843437999981688,0.1825210999995761,1,0,1,0,,,,,2,0,2,0,,,,,79,0,79,0,3370.3245862000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.1831,3370.3081998000016,3370.3084143000015,3370.3084578000016,3370.3245862000003,3372.508236200003,3372.4924935000017,3372.4957521000033,3372.508236200003,3372.508236200003,3372.508236200003,3372.508236200003,3374.4927136000006,2,None,0.7843437999981688,0.1825210999995761,3374.518577300001,3374.518577300001,3374.518577300001,3374.518577300001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
0,0,0,,,,,2.7378,space,30.75590860000011,None,None,3,None,1.1950359000002209,0.2293037000017648,1,0,1,0,,,,,3,0,3,0,0,79,79,68,0,0,0,0,3443.170863000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387.7466109000015,3387.746773300001,3387.752976400003,3387.756419100002,3387.756419100002,3418.523666600002,space,30.75590860000011,None,3418.523798800001,3418.5390377000003,3418.5390377000003,3431.155040200003,None,3431.161331700001,3431.171704100001,3431.17030316667,3432.374838400003,3441.170501566667,3442.1743145,3443.170863000003,3443.1554182,Netz,2.7378,3443.1563164000036,3443.1567053000035,3443.156775000003,3443.170863000003,3445.9206116000023,3445.904960400003,3445.9092232000003,3445.9206116000023,3445.9206116000023,3445.9206116000023,3445.9206116000023,3447.905351700003,3,None,1.1950359000002209,0.2293037000017648,3447.921112600001,3447.921112600001,3447.921112600001,3447.921112600001,3386.5080081000015,3386.5081315000025,None,3386.508360400003,3386.524260000002,3386.524260000002,3387.7238036000017,3,1.186912499997561,None,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
1,0,1,,,,,,space,30.75590860000011,None,None,2,None,0.7744153999992704,0.15451519999987795,1,0,1,0,,,,,3,0,3,0,,,,,1,0,1,0,3447.921112600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,2.6312,3447.905806400002,3447.906299800001,3447.9063986,3447.921112600001,3450.5537201000006,3450.5372485000007,3450.5390993,3450.5537201000006,3450.5537201000006,3450.5537201000006,3450.5537201000006,3452.5370170000024,2,None,0.7744153999992704,0.15451519999987795,3452.5536746000034,3452.5536746000034,3452.5536746000034,3452.5536746000034,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
2,0,2,,,,,,space,30.75590860000011,None,None,2,None,0.6959881000002497,0.2064568000023428,1,0,1,0,,,,,3,0,3,0,,,,,2,0,2,0,3452.5536746000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.0589,3452.5374701,3452.5378642000032,3452.5379636000034,3452.5536746000034,3454.6197598000035,3454.6033897000016,3454.6051289000025,3454.6197598000035,3454.6197598000035,3454.6197598000035,3454.6197598000035,3456.6034894000004,2,None,0.6959881000002497,0.2064568000023428,3456.620340700003,3456.620340700003,3456.620340700003,3456.620340700003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
3,0,3,,,,,,space,30.75590860000011,None,None,3,None,0.6514153999996779,0.1677337000000989,1,0,1,0,,,,,3,0,3,0,,,,,3,0,3,0,3456.620340700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,3.0547,3456.6037209000024,3456.6040775,3456.6041181,3456.620340700003,3459.685913700003,3459.6693648,3459.6707805000005,3459.685913700003,3459.685913700003,3459.685913700003,3459.685913700003,3461.669852500003,3,None,0.6514153999996779,0.1677337000000989,3461.686963600001,3461.686963600001,3461.686963600001,3461.686963600001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
4,0,4,,,,,,space,30.75590860000011,None,None,3,None,0.6840215000011085,0.3560756999977457,1,0,1,0,,,,,3,0,3,0,,,,,4,0,4,0,3461.686963600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,5.1698,3461.6703137000004,3461.670807900002,3461.670907300002,3461.686963600001,3466.8688965,3466.853597600002,3466.8560627000006,3466.8688965,3466.8688965,3466.8688965,3466.8688965,3468.8538571000026,3,None,0.6840215000011085,0.3560756999977457,3468.8696108000004,3468.8696108000004,3468.8696108000004,3468.8696108000004,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
5,0,5,,,,,,space,30.75590860000011,None,None,3,None,0.633171500001481,0.14351019999958226,1,0,1,0,,,,,3,0,3,0,,,,,5,0,5,0,3468.8696108000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,4.5959,3468.854320300001,3468.8548203000028,3468.854918000001,3468.8696108000004,3473.4685148000026,3473.452062600001,3473.4535486000023,3473.4685148000026,3473.4685148000026,3473.4685148000026,3473.4685148000026,3475.4516748000024,3,None,0.633171500001481,0.14351019999958226,3475.468739400003,3475.468739400003,3475.468739400003,3475.468739400003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
6,0,6,,,,,,space,30.75590860000011,None,None,3,None,0.7851378000013938,0.20141050000165706,1,0,1,0,,,,,3,0,3,0,,,,,6,0,6,0,3475.468739400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.9061,3475.451872100002,3475.452091500003,3475.4521303,3475.468739400003,3478.385677600003,3478.369982700002,3478.3736769000025,3478.385677600003,3478.385677600003,3478.385677600003,3478.385677600003,3480.3699964000007,3,None,0.7851378000013938,0.20141050000165706,3480.3852041000027,3480.3852041000027,3480.3852041000027,3480.3852041000027,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
7,0,7,,,,,,space,30.75590860000011,None,None,3,None,1.0954512000025716,0.15559550000034506,1,0,1,0,,,,,3,0,3,0,,,,,7,0,7,0,3480.3852041000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,3.6297,3480.3704435,3480.3707955000027,3480.370893200001,3480.3852041000027,3484.0176407000035,3484.0016854000023,3484.003749200001,3484.0176407000035,3484.0176407000035,3484.0176407000035,3484.0176407000035,3486.001756400001,3,None,1.0954512000025716,0.15559550000034506,3486.017808300003,3486.017808300003,3486.017808300003,3486.017808300003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
8,0,8,,,,,,space,30.75590860000011,None,None,3,None,0.5626195000004373,0.169535499997437,1,0,1,0,,,,,3,0,3,0,,,,,8,0,8,0,3486.017808300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,3.039,3486.0019445000034,3486.0021151,3486.0021510000006,3486.017808300003,3489.0673868000013,3489.0516436000034,3489.053260200002,3489.0673868000013,3489.0673868000013,3489.0673868000013,3489.0673868000013,3491.0514951000005,3,None,0.5626195000004373,0.169535499997437,3491.067390700002,3491.067390700002,3491.067390700002,3491.067390700002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
9,0,9,,,,,,space,30.75590860000011,None,None,3,None,0.5698301999982505,0.15865150000172434,1,0,1,0,,,,,3,0,3,0,,,,,9,0,9,0,3491.067390700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,5.3463,3491.0519564000024,3491.0523039,3491.052405800001,3491.067390700002,3496.418258400001,3496.4025101000007,3496.4063814,3496.418258400001,3496.418258400001,3496.418258400001,3496.418258400001,3498.4170453000006,3,None,0.5698301999982505,0.15865150000172434,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
10,0,10,,,,,,space,30.75590860000011,None,None,3,None,0.7396488999984285,0.19954169999982696,1,0,1,0,,,,,3,0,3,0,,,,,10,0,10,0,3498.4340945000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,3.8592,3498.4172878000027,3498.4175689000003,3498.4176105000006,3498.4340945000004,3502.3005360000025,3502.2837795000014,3502.2854195,3502.3005360000025,3502.3005360000025,3502.3005360000025,3502.3005360000025,3504.2841923000015,3,None,0.7396488999984285,0.19954169999982696,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
11,0,11,,,,,,space,30.75590860000011,None,None,2,None,0.8996016000019154,0.18840259999706177,1,0,1,0,,,,,3,0,3,0,,,,,11,0,11,0,3504.3005997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.8901,3504.284617000001,3504.284994100002,3504.2850917000032,3504.3005997,3507.2000129000007,3507.1836992000026,3507.1858108000015,3507.2000129000007,3507.2000129000007,3507.2000129000007,3507.2000129000007,3509.183512300002,2,None,0.8996016000019154,0.18840259999706177,3509.199612800003,3509.199612800003,3509.199612800003,3509.199612800003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
12,0,12,,,,,,space,30.75590860000011,None,None,3,None,0.779030600002443,0.16654899999775807,1,0,1,0,,,,,3,0,3,0,,,,,12,0,12,0,3509.199612800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shampoo,2.0946,3509.1837225000017,3509.1839050000017,3509.1839507000004,3509.199612800003,3511.299450800001,3511.2832165,3511.284694400001,3511.299450800001,3511.299450800001,3511.299450800001,3511.299450800001,3513.283445600002,3,None,0.779030600002443,0.16654899999775807,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
13,0,13,,,,,,space,30.75590860000011,None,None,3,None,0.8682343000000401,0.14161410000087926,1,0,1,0,,,,,3,0,3,0,,,,,13,0,13,0,3513.2998245000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,4.3942,3513.283810300003,3513.2843114000025,3513.284427900002,3513.2998245000017,3517.6990084000026,3517.6833278000013,3517.6870428,3517.6990084000026,3517.6990084000026,3517.6990084000026,3517.6990084000026,3519.6840925000033,3,None,0.8682343000000401,0.14161410000087926,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
14,0,14,,,,,,space,30.75590860000011,None,None,3,None,0.760485200000403,0.16050959999847692,1,0,1,0,,,,,3,0,3,0,,,,,14,0,14,0,3519.6998969000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,3.6564,3519.6845457000018,3519.685069000003,3519.6851694000034,3519.6998969000015,3523.3662584000012,3523.3510118000013,3523.3547875000004,3523.3662584000012,3523.3662584000012,3523.3662584000012,3523.3662584000012,3525.3506904000023,3,None,0.760485200000403,0.16050959999847692,3525.366472400001,3525.366472400001,3525.366472400001,3525.366472400001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
15,0,15,,,,,,space,30.75590860000011,None,None,3,None,0.9377060000006168,0.3508499000017764,1,0,1,0,,,,,3,0,3,0,,,,,15,0,15,0,3525.366472400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spitze,2.1961,3525.351151900002,3525.3516050000035,3525.351701300002,3525.366472400001,3527.566348600001,3527.550393100002,3527.553806900003,3527.566348600001,3527.566348600001,3527.566348600001,3527.566348600001,3529.550104400001,3,None,0.9377060000006168,0.3508499000017764,3529.566049600002,3529.566049600002,3529.566049600002,3529.566049600002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
16,0,16,,,,,,space,30.75590860000011,None,None,3,None,0.7101963999994041,0.1595082000021648,1,0,1,0,,,,,3,0,3,0,,,,,16,0,16,0,3529.566049600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milch,3.4445,3529.5505825,3529.5509385000005,3529.551035200002,3529.566049600002,3533.014987100003,3532.9998368000015,3533.0024238000005,3533.014987100003,3533.014987100003,3533.014987100003,3533.014987100003,3535.0000966000007,3,None,0.7101963999994041,0.1595082000021648,3535.015672100002,3535.015672100002,3535.015672100002,3535.015672100002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
17,0,17,,,,,,space,30.75590860000011,None,None,2,None,1.0866632999968715,0.17953050000141957,1,0,1,0,,,,,3,0,3,0,,,,,17,0,17,0,3535.015672100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.9036,3535.0005614,3535.001057700003,3535.0011559000013,3535.015672100002,3537.9321702000016,3537.915603600002,3537.9182569000004,3537.9321702000016,3537.9321702000016,3537.9321702000016,3537.9321702000016,3539.9150517000016,2,None,1.0866632999968715,0.17953050000141957,3539.9313411000003,3539.9313411000003,3539.9313411000003,3539.9313411000003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
18,0,18,,,,,,space,30.75590860000011,None,None,2,None,0.7712819000007585,0.23339140000098269,1,0,1,0,,,,,3,0,3,0,,,,,18,0,18,0,3539.9313411000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,2.1413,3539.915236500001,3539.915436000003,3539.9154753000003,3539.9313411000003,3542.081465000003,3542.0654913000035,3542.067321900002,3542.081465000003,3542.081465000003,3542.081465000003,3542.081465000003,3544.066002000003,2,None,0.7712819000007585,0.23339140000098269,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
19,0,19,,,,,,space,30.75590860000011,None,None,2,None,0.8043096999972477,0.22636920000149985,1,0,1,0,,,,,3,0,3,0,,,,,19,0,19,0,3544.0822812000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.2639,3544.0664561000012,3544.0670555000033,3544.067159000002,3544.0822812000006,3546.347932800003,3546.332117400001,3546.335209300003,3546.347932800003,3546.347932800003,3546.347932800003,3546.347932800003,3548.3311606000025,2,None,0.8043096999972477,0.22636920000149985,3548.347361,3548.347361,3548.347361,3548.347361,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
20,0,20,,,,,,space,30.75590860000011,None,None,3,None,0.9555570999982592,0.19853140000122949,1,0,1,0,,,,,3,0,3,0,,,,,20,0,20,0,3548.347361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,2.4167,3548.3313495,3548.3315213000024,3548.3315581000024,3548.347361,3550.765190600003,3550.748870000003,3550.7524505,3550.765190600003,3550.765190600003,3550.765190600003,3550.765190600003,3552.7637773000024,3,None,0.9555570999982592,0.19853140000122949,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
21,0,21,,,,,,space,30.75590860000011,None,None,3,None,0.6140607000015734,0.15321969999786234,1,0,1,0,,,,,3,0,3,0,,,,,21,0,21,0,3552.7805023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,3.6005,3552.763964900001,3552.7642084000036,3552.764249300002,3552.7805023,3556.3808167000025,3556.365692800002,3556.3699578000014,3556.3808167000025,3556.3808167000025,3556.3808167000025,3556.3808167000025,3558.3651879000026,3,None,0.6140607000015734,0.15321969999786234,3558.381058500003,3558.381058500003,3558.381058500003,3558.381058500003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
22,0,22,,,,,,space,30.75590860000011,None,None,3,None,1.052217299999029,0.32716720000098576,1,0,1,0,,,,,3,0,3,0,,,,,22,0,22,0,3558.381058500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.189,3558.3656577,3558.366191000001,3558.366292400002,3558.381058500003,3561.5802525000036,3561.5640676000003,3561.5659736000016,3561.5802525000036,3561.5802525000036,3561.5802525000036,3561.5802525000036,3563.5643653000006,3,None,1.052217299999029,0.32716720000098576,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
23,0,23,,,,,,space,30.75590860000011,None,None,3,None,0.5662298999995983,0.17404549999992014,1,0,1,0,,,,,3,0,3,0,,,,,23,0,23,0,3563.5806846000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.3419,3563.564817000002,3563.5653728000034,3563.5654724000015,3563.5806846000014,3565.930335000001,3565.914337600003,3565.9181427000003,3565.930335000001,3565.930335000001,3565.930335000001,3565.930335000001,3567.9146065000023,3,None,0.5662298999995983,0.17404549999992014,3567.930441200002,3567.930441200002,3567.930441200002,3567.930441200002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
