thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
78,0,78,,,,,,space,4.241425799999888,None,None,3,0.8235714999991615,0.22545590000027005,None,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1009.8107821000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,2.0052,1009.7953984000005,1009.7959804000002,1009.7960909000003,1009.8107821000003,1011.8274730000003,1011.8109251000005,1011.8133164999999,1011.8274730000003,1011.8274730000003,1011.8274730000003,1011.8274730000003,1013.8113706000004,3,0.8235714999991615,0.22545590000027005,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
79,0,79,,,,,,space,4.241425799999888,None,None,3,1.4366668000002392,0.33116289999998116,None,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1013.8279083000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,4.4767,1013.8118158000007,1013.8123230000001,1013.8124228000006,1013.8279083000007,1018.3104098000003,1018.2948498000005,1018.2981170000003,1018.3104098000003,1018.3104098000003,1018.3104098000003,1018.3104098000003,1020.2952896000006,3,1.4366668000002392,0.33116289999998116,None,1020.3101745000004,1020.3101745000004,1020.3101745000004,1020.3101745000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
0,0,0,,,,,2.4916,space,3.5670735000003333,None,None,3,1.41035920000013,0.24528839999948104,None,0,0,0,0,,,,,2,0,2,0,0,79,79,43,0,0,0,0,1066.7250049000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.5394323,1038.5396420000006,1038.5494247000006,1038.5532381000003,1038.5532381000003,1042.1268771000005,space,3.5670735000003333,None,1042.1270187999999,1042.1428489999998,1042.1428489999998,1054.7083358,None,1054.7149585000006,1054.7254887,1054.7238866666669,1055.9311069000005,1064.7077370666668,1065.7110303,1066.7250049000004,1066.7089311,Kante,2.4916,1066.7100974000004,1066.7106135000004,1066.7106992,1066.7250049000004,1069.2245442000003,1069.2077382000007,1069.2111108,1069.2245442000003,1069.2245442000003,1069.2245442000003,1069.2245442000003,1071.2238214,3,1.41035920000013,0.24528839999948104,None,,,,,1032.2945567000006,1032.2946243000006,None,1032.2947651000004,1032.3106542000005,1032.3106542000005,1038.4939294000005,4,6.168544300000576,None,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
1,0,1,,,,,,space,3.5670735000003333,None,None,3,1.1757220999998026,0.3830167000005531,None,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1071.2416721999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.3362,1071.2240145000005,1071.2243286000003,1071.2243759000003,1071.2416721999998,1073.5910642,1073.5742685000005,1073.5756155,1073.5910642,1073.5910642,1073.5910642,1073.5910642,1075.5747818999998,3,1.1757220999998026,0.3830167000005531,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
2,0,2,,,,,,space,3.5670735000003333,None,None,2,1.1384838999993008,0.31626610000057553,None,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1075.5907637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.9036,1075.5753524000002,1075.5757686000006,1075.5758713000005,1075.5907637,1078.5071074000007,1078.4912011000006,1078.4940391,1078.5071074000007,1078.5071074000007,1078.5071074000007,1078.5071074000007,1080.4914599000003,2,1.1384838999993008,0.31626610000057553,None,1080.5073876000006,1080.5073876000006,1080.5073876000006,1080.5073876000006,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
3,0,3,,,,,,space,3.5670735000003333,None,None,2,0.9752403000002232,0.2514085000002524,None,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1080.5073876000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milch,2.7584,1080.4918830000006,1080.4922304000002,1080.4923184,1080.5073876000006,1083.2731754000006,1083.2579064000001,1083.2617219000003,1083.2731754000006,1083.2731754000006,1083.2731754000006,1083.2731754000006,1085.2576338,2,0.9752403000002232,0.2514085000002524,None,1085.2734200000004,1085.2734200000004,1085.2734200000004,1085.2734200000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
4,0,4,,,,,,space,3.5670735000003333,None,None,3,0.6876299999994444,0.2503538999999364,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1085.2734200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,2.9109,1085.2580908999998,1085.2585442,1085.2586387000001,1085.2734200000004,1088.1902989999999,1088.1745945000002,1088.1778206,1088.1902989999999,1088.1902989999999,1088.1902989999999,1088.1902989999999,1090.1746950000006,3,0.6876299999994444,0.2503538999999364,None,1090.1902537000005,1090.1902537000005,1090.1902537000005,1090.1902537000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
5,0,5,,,,,,space,3.5670735000003333,None,None,2,0.9459005999997316,0.2594885000007707,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1090.1902537000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boss,4.3424,1090.1751586,1090.1756173000003,1090.1757108000002,1090.1902537000005,1094.5394462000004,1094.5230630000005,1094.5244622,1094.5394462000004,1094.5394462000004,1094.5394462000004,1094.5394462000004,1096.5234482000005,2,0.9459005999997316,0.2594885000007707,None,1096.5398636,1096.5398636,1096.5398636,1096.5398636,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
6,0,6,,,,,,space,3.5670735000003333,None,None,2,1.018081500000335,0.24128560000008292,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1096.5398636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.3599,1096.5236898000003,1096.5240296000002,1096.5240801999998,1096.5398636,1098.9057142000001,1098.8895188000006,1098.8909918,1098.9057142000001,1098.9057142000001,1098.9057142000001,1098.9057142000001,1100.8900674000006,2,1.018081500000335,0.24128560000008292,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
7,0,7,,,,,,space,3.5670735000003333,None,None,3,1.0342595000001893,0.2834585999999035,None,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1100.9057191000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,2.5169,1100.8905873000003,1100.8911591000006,1100.8912605000005,1100.9057191000002,1103.4230001000005,1103.4062005000005,1103.4076929000003,1103.4230001000005,1103.4230001000005,1103.4230001000005,1103.4230001000005,1105.4067146000007,3,1.0342595000001893,0.2834585999999035,None,1105.4223843,1105.4223843,1105.4223843,1105.4223843,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
8,0,8,,,,,,space,3.5670735000003333,None,None,3,1.19041180000022,0.29421739999997953,None,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1105.4223843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.3419,1105.4071949,1105.4076292,1105.4077469000003,1105.4223843,1107.7718617,1107.7562042999998,1107.7592498000004,1107.7718617,1107.7718617,1107.7718617,1107.7718617,1109.7567421000003,3,1.19041180000022,0.29421739999997953,None,1109.7729985000005,1109.7729985000005,1109.7729985000005,1109.7729985000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
9,0,9,,,,,,space,3.5670735000003333,None,None,3,1.5746196000000054,0.23742659999970783,None,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1109.7729985000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.1697,1109.7572189000002,1109.7577011000003,1109.7578002999999,1109.7729985000005,1111.9552242999998,1111.9393838000005,1111.9429013,1111.9552242999998,1111.9552242999998,1111.9552242999998,1111.9552242999998,1113.9396520999999,3,1.5746196000000054,0.23742659999970783,None,1113.9560158000004,1113.9560158000004,1113.9560158000004,1113.9560158000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
10,0,10,,,,,,space,3.5670735000003333,None,None,3,0.9823123999995005,0.25833680000050663,None,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1113.9560158000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdeckung,2.5377,1113.9400256,1113.9403507000006,1113.9404283000003,1113.9560158000004,1116.504914,1116.4884067000003,1116.4948990000003,1116.504914,1116.504914,1116.504914,1116.504914,1118.4886626000007,3,0.9823123999995005,0.25833680000050663,None,1118.5047189000006,1118.5047189000006,1118.5047189000006,1118.5047189000006,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
11,0,11,,,,,,space,3.5670735000003333,None,None,2,1.5511270000006334,0.23830420000012964,None,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1118.5047189000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,4.5524,1118.4888464000005,1118.4892267000005,1118.4892694,1118.5047189000006,1123.0713464,1123.0558298000005,1123.0597646000006,1123.0713464,1123.0713464,1123.0713464,1123.0713464,1125.0547657000006,2,1.5511270000006334,0.23830420000012964,None,1125.0709444000004,1125.0709444000004,1125.0709444000004,1125.0709444000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
12,0,12,,,,,,space,3.5670735000003333,None,None,3,1.088253299999451,0.23433290000048146,None,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1125.0709444000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpe,2.2385,1125.0549511999998,1125.0552972000005,1125.0553418999998,1125.0709444000004,1127.3209824000005,1127.3053858000003,1127.3089024,1127.3209824000005,1127.3209824000005,1127.3209824000005,1127.3209824000005,1129.3061132000003,3,1.088253299999451,0.23433290000048146,None,1129.3215439000005,1129.3215439000005,1129.3215439000005,1129.3215439000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
13,0,13,,,,,,space,3.5670735000003333,None,None,3,1.122525499999938,0.2543457000001581,None,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1129.3215439000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,3.1264,1129.3065905000003,1129.3070201,1129.3071140000002,1129.3215439000005,1132.4539447000006,1132.4377043000004,1132.4394059000006,1132.4539447000006,1132.4539447000006,1132.4539447000006,1132.4539447000006,1134.4384078000003,3,1.122525499999938,0.2543457000001581,None,1134.4545673000002,1134.4545673000002,1134.4545673000002,1134.4545673000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
14,0,14,,,,,,space,3.5670735000003333,None,None,3,0.8846313000003647,0.2293546000000788,None,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1134.4545673000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,4.3756,1134.4388694,1134.4393350999999,1134.4394300000004,1134.4545673000002,1138.8373507000006,1138.8217131000001,1138.8254330999998,1138.8373507000006,1138.8373507000006,1138.8373507000006,1138.8373507000006,1140.8209292000001,3,0.8846313000003647,0.2293546000000788,None,1140.8366852,1140.8366852,1140.8366852,1140.8366852,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
15,0,15,,,,,,space,3.5670735000003333,None,None,3,1.2982395000008182,0.2553039999993416,None,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1140.8366852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.83,1140.8211415000005,1140.8215220000002,1140.8215653000007,1140.8366852,1143.6697801999999,1143.6546496,1143.6577953000005,1143.6697801999999,1143.6697801999999,1143.6697801999999,1143.6697801999999,1145.6552683,3,1.2982395000008182,0.2553039999993416,None,1145.6711016,1145.6711016,1145.6711016,1145.6711016,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
16,0,16,,,,,,space,3.5670735000003333,None,None,2,0.849047800000335,0.2283129999996163,None,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1145.6711016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesellschaft,2.4137,1145.6555572000007,1145.6559994999998,1145.6561057,1145.6711016,1148.0864611000006,1148.0708849000002,1148.0746632,1148.0864611000006,1148.0864611000006,1148.0864611000006,1148.0864611000006,1150.0715562000005,2,0.849047800000335,0.2283129999996163,None,1150.0864183000003,1150.0864183000003,1150.0864183000003,1150.0864183000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
17,0,17,,,,,,space,3.5670735000003333,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,17,0,17,0,1150.0864183000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hülse,2.3229,1150.0717619000006,1150.072131,1150.0721714000001,1150.0864183000003,1152.4195489000003,1152.4026984000002,1152.4046960000005,1152.4195489000003,1152.4195489000003,1152.4195489000003,1152.4195489000003,1154.4034578,None,,,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
18,0,18,,,,,,space,3.5670735000003333,None,None,3,1.2243679000002885,0.4338980000002266,None,0,0,0,0,,,,,2,0,2,0,,,,,18,0,18,0,1154.4201555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.6097,1154.4038816000002,1154.4044195000006,1154.404517,1154.4201555,1157.0360463000006,1157.0208033,1157.0240730000005,1157.0360463000006,1157.0360463000006,1157.0360463000006,1157.0360463000006,1159.0201918000002,3,1.2243679000002885,0.4338980000002266,None,1159.0367155000004,1159.0367155000004,1159.0367155000004,1159.0367155000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
19,0,19,,,,,,space,3.5670735000003333,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1159.0367155000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,2.1413,1159.020646,1159.0211108000003,1159.0212048000003,1159.0367155000004,1161.1858775,1161.1698224000002,1161.1738752,1161.1858775,1161.1858775,1161.1858775,1161.1858775,1163.1704911000006,None,,,None,1163.1858978999999,1163.1858978999999,1163.1858978999999,1163.1858978999999,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
20,0,20,,,,,,space,3.5670735000003333,None,None,2,0.9392712999997457,0.22140219999982946,None,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1163.1858978999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,2.9832,1163.1709325000002,1163.1713820000004,1163.1714984,1163.1858978999999,1166.1687866000002,1166.1531544999998,1166.1570413999998,1166.1687866000002,1166.1687866000002,1166.1687866000002,1166.1687866000002,1168.1531065,2,0.9392712999997457,0.22140219999982946,None,1168.1689181000002,1168.1689181000002,1168.1689181000002,1168.1689181000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
21,0,21,,,,,,space,3.5670735000003333,None,None,3,1.0542081000003236,0.1943837999997413,None,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1168.1689181000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,3.189,1168.1535721,1168.1540341,1168.1541284000004,1168.1689181000002,1171.3685270000005,1171.3528215000006,1171.3558112,1171.3685270000005,1171.3685270000005,1171.3685270000005,1171.3685270000005,1173.3529133000002,3,1.0542081000003236,0.1943837999997413,None,1173.3690541000005,1173.3690541000005,1173.3690541000005,1173.3690541000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
22,0,22,,,,,,space,3.5670735000003333,None,None,2,0.9431383000001006,0.2661914999998771,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1173.3690541000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,3.2059,1173.3533773,1173.3539312000003,1173.354029,1173.3690541000005,1176.5848830000004,1176.5701293000002,1176.5744408,1176.5848830000004,1176.5848830000004,1176.5848830000004,1176.5848830000004,1178.5686034999999,2,0.9431383000001006,0.2661914999998771,None,1178.5854711000002,1178.5854711000002,1178.5854711000002,1178.5854711000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
23,0,23,,,,,,space,3.5670735000003333,None,None,3,1.237880600000608,0.27125409999916883,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1178.5854711000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,4.4429,1178.5688721000006,1178.5691551999998,1178.5692108000003,1178.5854711000002,1183.0342196000001,1183.0192613999998,1183.0208238000005,1183.0342196000001,1183.0342196000001,1183.0342196000001,1183.0342196000001,1185.0192679000002,3,1.237880600000608,0.27125409999916883,None,1185.034799,1185.034799,1185.034799,1185.034799,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
24,0,24,,,,,,space,3.5670735000003333,None,None,2,0.9744110999999975,0.28525379999973666,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1185.034799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonie,5.3655,1185.0197274000002,1185.0200946000004,1185.0201877999998,1185.034799,1190.4006591000007,1190.3848861000006,1190.3899568000006,1190.4006591000007,1190.4006591000007,1190.4006591000007,1190.4006591000007,1192.3855167000002,2,0.9744110999999975,0.28525379999973666,None,1192.4013614000005,1192.4013614000005,1192.4013614000005,1192.4013614000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
25,0,25,,,,,,space,3.5670735000003333,None,None,2,1.4936863999992056,0.19372390000080486,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1192.4013614000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,2.8863,1192.3859788999998,1192.3864801,1192.3865714000003,1192.4013614000005,1195.3008366000004,1195.2855049999998,1195.289237,1195.3008366000004,1195.3008366000004,1195.3008366000004,1195.3008366000004,1197.2855278000006,2,1.4936863999992056,0.19372390000080486,None,1197.3011829000006,1197.3011829000006,1197.3011829000006,1197.3011829000006,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
26,0,26,,,,,,space,3.5670735000003333,None,None,2,1.3035280000003695,0.22273649999988265,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1197.3011829000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,2.0052,1197.2859896,1197.2864520000003,1197.2865459000004,1197.3011829000006,1199.3176123000003,1199.301708,1199.3032711000005,1199.3176123000003,1199.3176123000003,1199.3176123000003,1199.3176123000003,1201.3012045000005,2,1.3035280000003695,0.22273649999988265,None,1201.3177876999998,1201.3177876999998,1201.3177876999998,1201.3177876999998,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
27,0,27,,,,,,space,3.5670735000003333,None,None,2,0.902654700000312,0.20436460000018997,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1201.3177876999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiefer,2.5982,1201.3016601,1201.3020741999999,1201.3022453000003,1201.3177876999998,1203.9173789000006,1203.9002145000004,1203.9016922,1203.9173789000006,1203.9173789000006,1203.9173789000006,1203.9173789000006,1205.9007521000003,2,0.902654700000312,0.20436460000018997,None,1205.9171686,1205.9171686,1205.9171686,1205.9171686,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
28,0,28,,,,,,space,3.5670735000003333,None,None,3,1.055808199999774,0.2454144000002998,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1205.9171686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,2.6446,1205.9010260000005,1205.9014157000001,1205.9014838000003,1205.9171686,1208.5663604000001,1208.5499182000003,1208.5520780000006,1208.5663604000001,1208.5663604000001,1208.5663604000001,1208.5663604000001,1210.5504405000001,3,1.055808199999774,0.2454144000002998,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
29,0,29,,,,,,space,3.5670735000003333,None,None,2,1.2550556999995024,0.2383990000007543,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1210.5669843000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.9645,1210.5508969000002,1210.5514675000004,1210.5515712000006,1210.5669843000005,1213.5330854000003,1213.5182071,1213.5211683000007,1213.5330854000003,1213.5330854000003,1213.5330854000003,1213.5330854000003,1215.5178284000003,2,1.2550556999995024,0.2383990000007543,None,1215.5332247000006,1215.5332247000006,1215.5332247000006,1215.5332247000006,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
