thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
67,0,67,,,,,,space,2.0677377000010893,None,None,3,None,0.7603053000002546,0.20187979999900563,1,0,1,0,,,,,1,0,1,0,,,,,67,0,67,0,2945.281890099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.6958,2945.266773899999,2945.2672857,2945.2673928000004,2945.281890099999,2947.9813909000004,2947.9657647999993,2947.9692188999998,2947.9813909000004,2947.9813909000004,2947.9813909000004,2947.9813909000004,2949.981399099999,2949.981399099999,2949.981399099999,2949.981399099999,2949.9660318999995,3,None,0.7603053000002546,0.20187979999900563,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
68,0,68,,,,,,space,2.0677377000010893,None,None,3,None,0.5334531000007701,0.2155745999989449,1,0,1,0,,,,,1,0,1,0,,,,,68,0,68,0,2949.981399099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,5.1625,2949.966543999999,2949.9671915,2949.9672954999987,2949.981399099999,2955.1475420999996,2955.1323051,2955.1352331,2955.1475420999996,2955.1475420999996,2955.1475420999996,2955.1475420999996,2957.1477338999994,2957.1477338999994,2957.1477338999994,2957.1477338999994,2957.1323665,3,None,0.5334531000007701,0.2155745999989449,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
69,0,69,,,,,,space,2.0677377000010893,None,None,3,None,0.811259500000233,0.18907509999917238,1,0,1,0,,,,,1,0,1,0,,,,,69,0,69,0,2957.1477338999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.4427,2957.1328761999994,2957.1333933999995,2957.1335017,2957.1477338999994,2959.5974439,2959.581870099999,2959.5868212999994,2959.5974439,2959.5974439,2959.5974439,2959.5974439,2961.597455699999,2961.597455699999,2961.597455699999,2961.597455699999,2961.581963999999,3,None,0.811259500000233,0.18907509999917238,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
70,0,70,,,,,,space,2.0677377000010893,None,None,3,None,0.7114371999996365,0.22311719999925117,1,0,1,0,,,,,1,0,1,0,,,,,70,0,70,0,2961.597455699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,2.1584,2961.582481399999,2961.583042299999,2961.583145299999,2961.597455699999,2963.7639294,2963.7487416999993,2963.7528946,2963.7639294,2963.7639294,2963.7639294,2963.7639294,2965.764143999999,2965.764143999999,2965.764143999999,2965.764143999999,2965.7485940999995,3,None,0.7114371999996365,0.22311719999925117,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
71,0,71,,,,,,space,2.0677377000010893,None,None,3,None,0.44064650000109395,0.21461920000001555,1,0,1,0,,,,,1,0,1,0,,,,,71,0,71,0,2965.764143999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team,3.8276,2965.749108099999,2965.7496463999996,2965.7497544999987,2965.764143999999,2969.5969860000005,2969.5815175999996,2969.5844555000003,2969.5969860000005,2969.5969860000005,2969.5969860000005,2969.5969860000005,2971.5970044000005,2971.5970044000005,2971.5970044000005,2971.5970044000005,2971.5812492000005,3,None,0.44064650000109395,0.21461920000001555,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
72,0,72,,,,,,space,2.0677377000010893,None,None,3,None,0.5219288999996934,0.2193516000006639,1,0,1,0,,,,,1,0,1,0,,,,,72,0,72,0,2971.5970044000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,2.3572,2971.5817547999995,2971.5823395999996,2971.582449899999,2971.5970044000005,2973.963611199999,2973.947684499999,2973.950542999999,2973.963611199999,2973.963611199999,2973.963611199999,2973.963611199999,2975.9632805,2975.9632805,2975.9632805,2975.9632805,2975.947720799999,3,None,0.5219288999996934,0.2193516000006639,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
73,0,73,,,,,,space,2.0677377000010893,None,None,3,None,0.49662220000027446,0.1925800999997591,1,0,1,0,,,,,1,0,1,0,,,,,73,0,73,0,2975.9632805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,4.2735,2975.9482344999997,2975.9487329000003,2975.9488373000004,2975.9632805,2980.2462173999993,2980.2304415,2980.2337157,2980.2462173999993,2980.2462173999993,2980.2462173999993,2980.2462173999993,2982.246270899999,2982.246270899999,2982.246270899999,2982.246270899999,2982.231081599999,3,None,0.49662220000027446,0.1925800999997591,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
74,0,74,,,,,,space,2.0677377000010893,None,None,3,None,0.9619558999984292,0.23042350000105216,1,0,1,0,,,,,1,0,1,0,,,,,74,0,74,0,2982.246270899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.3546,2982.231603099999,2982.2321164000005,2982.2322258999993,2982.246270899999,2984.612736699999,2984.5973651000004,2984.6006976999997,2984.612736699999,2984.612736699999,2984.612736699999,2984.612736699999,2986.6128241999995,2986.6128241999995,2986.6128241999995,2986.6128241999995,2986.597274399999,3,None,0.9619558999984292,0.23042350000105216,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
75,0,75,,,,,,space,2.0677377000010893,None,None,3,None,0.5125821999990876,0.24210520000087854,1,0,1,0,,,,,1,0,1,0,,,,,75,0,75,0,2986.6128241999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,4.7866,2986.597786299999,2986.5982944999996,2986.5983971999995,2986.6128241999995,2991.412465199999,2991.3968418999993,2991.4008489999997,2991.412465199999,2991.412465199999,2991.412465199999,2991.412465199999,2993.4126562,2993.4126562,2993.4126562,2993.4126562,2993.3966724,3,None,0.5125821999990876,0.24210520000087854,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
76,0,76,,,,,,space,2.0677377000010893,None,None,3,None,0.5396089999994729,0.20482989999982237,1,0,1,0,,,,,1,0,1,0,,,,,76,0,76,0,2993.4126562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.8488,2993.3971493999998,2993.397723099999,2993.3978233999987,2993.4126562,2996.262083899999,2996.2466604,2996.2515306999994,2996.262083899999,2996.262083899999,2996.262083899999,2996.262083899999,2998.2621454,2998.2621454,2998.2621454,2998.2621454,2998.2466540999994,3,None,0.5396089999994729,0.20482989999982237,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
77,0,77,,,,,,space,2.0677377000010893,None,None,3,None,0.5560364000011759,0.24776480000036827,1,0,1,0,,,,,1,0,1,0,,,,,77,0,77,0,2998.2621454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.8567,2998.2471716,2998.247685999999,2998.2477922999988,2998.2621454,3001.1285854,3001.1129174999987,3001.1164394999996,3001.1285854,3001.1285854,3001.1285854,3001.1285854,3003.128587199999,3003.128587199999,3003.128587199999,3003.128587199999,3003.112923999999,3,None,0.5560364000011759,0.24776480000036827,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
78,0,78,,,,,,space,2.0677377000010893,None,None,2,None,1.7703622999997606,0.18738829999892914,1,0,1,0,,,,,1,0,1,0,,,,,78,0,78,0,3003.128587199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.3398,3003.1134626000003,3003.1139607000005,3003.1140722,3003.128587199999,3005.4780505,3005.462455699999,3005.4659367000004,3005.4780505,3005.4780505,3005.4780505,3005.4780505,3007.4780900999995,3007.4780900999995,3007.4780900999995,3007.4780900999995,3007.462750499999,2,None,1.7703622999997606,0.18738829999892914,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
79,0,79,,,,,,space,2.0677377000010893,None,None,3,None,0.9135695000004489,0.20612309999887657,1,0,1,0,,,,,1,0,1,0,,,,,79,0,79,0,3007.4780900999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,4.5325,3007.463330499999,3007.4638557,3007.4639669999997,3007.4780900999995,3012.0113855,3011.9954997999994,3011.9991124999997,3012.0113855,3012.0113855,3012.0113855,3012.0113855,3014.0225680999993,3014.0225680999993,3014.0225680999993,3014.0225680999993,3013.9956359999996,3,None,0.9135695000004489,0.20612309999887657,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
0,0,0,,,,,2.6732,space,3.246497800000725,None,None,3,None,1.3878451000000496,0.23432099999990896,1,0,1,0,,,,,2,0,2,0,0,79,79,16,0,0,0,0,3069.574524399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.2876529000005,3041.287888499999,3041.2943077,3041.2979204000003,3041.2979204000003,3044.5610233999996,space,3.246497800000725,None,3044.561175699999,3044.5765764999996,3044.5765764999996,3057.5599404999994,None,3057.5672362999994,3057.5753022999997,3057.5753839666672,3058.7788956999993,3067.5745776666668,3068.5787992999994,3069.5592015,Garten,2.6732,3069.560629399999,3069.5612733,3069.5613792999993,3069.574524399999,3072.2574552999995,3072.2416300999994,3072.2449036999988,3072.2574552999995,3072.2574552999995,3072.2574552999995,3072.2574552999995,3074.2577839999994,3074.2577839999994,3074.2577839999994,3074.2577839999994,3074.2424959,3,None,1.3878451000000496,0.23432099999990896,3026.0106443000004,3026.0107145,None,3026.019661799999,3026.0268584999994,3030.0269826999993,3030.0269826999993,3030.0269826999993,3041.24272,2,11.211206599999059,None,3069.574524399999,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
1,0,1,,,,,,space,3.246497800000725,None,None,3,None,0.6088176999983261,0.2246446000008291,1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,3074.2577839999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.271,3074.2430095,3074.2436493000005,3074.243755899999,3074.2577839999994,3077.5408866,3077.525064899999,3077.5286202999996,3077.5408866,3077.5408866,3077.5408866,3077.5408866,3079.54069,3079.54069,3079.54069,3079.54069,3079.5250674,3,None,0.6088176999983261,0.2246446000008291,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
2,0,2,,,,,,space,3.246497800000725,None,None,3,None,0.7749015000008512,0.23476250000021537,1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,3079.54069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,3.3946,3079.525510399999,3079.526097,3079.526189799999,3079.54069,3082.940522499999,3082.9249285000005,3082.9299154,3082.940522499999,3082.940522499999,3082.940522499999,3082.940522499999,3084.9405807000003,3084.9405807000003,3084.9405807000003,3084.9405807000003,3084.9251306999995,3,None,0.7749015000008512,0.23476250000021537,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
3,0,3,,,,,,space,3.246497800000725,None,None,3,None,0.8498632999999245,0.2194072000002052,1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,3084.9405807000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,3.7702,3084.9256583999995,3084.9263413999997,3084.9264535,3084.9405807000003,3088.7233873000005,3088.7080735,3088.7110157999996,3088.7233873000005,3088.7233873000005,3088.7233873000005,3088.7233873000005,3090.7239057999996,3090.7239057999996,3090.7239057999996,3090.7239057999996,3090.708581699999,3,None,0.8498632999999245,0.2194072000002052,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
4,0,4,,,,,,space,3.246497800000725,None,None,3,None,0.6614539000001969,0.2083982999993168,1,0,1,0,,,,,2,0,2,0,,,,,4,0,4,0,3090.7239057999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,3.4619,3090.7091046999994,3090.709833699999,3090.7099488999993,3090.7239057999996,3094.1898698000005,3094.1743370000004,3094.1779673,3094.1898698000005,3094.1898698000005,3094.1898698000005,3094.1898698000005,3096.1897905999995,3096.1897905999995,3096.1897905999995,3096.1897905999995,3096.174326999999,3,None,0.6614539000001969,0.2083982999993168,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
5,0,5,,,,,,space,3.246497800000725,None,None,3,None,0.6012764999995852,0.2218146000013803,1,0,1,0,,,,,2,0,2,0,,,,,5,0,5,0,3096.1897905999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,3.5951,3096.174743399999,3096.1751980999998,3096.175290199999,3096.1897905999995,3099.789431699999,3099.773850399999,3099.7770848,3099.789431699999,3099.789431699999,3099.789431699999,3099.789431699999,3101.789857399999,3101.789857399999,3101.789857399999,3101.789857399999,3101.7739306000003,3,None,0.6012764999995852,0.2218146000013803,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
6,0,6,,,,,,space,3.246497800000725,None,None,3,None,0.5152520000010554,0.1949397999997018,1,0,1,0,,,,,2,0,2,0,,,,,6,0,6,0,3101.789857399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,3.3171,3101.774443299999,3101.774954299999,3101.7750579999993,3101.789857399999,3105.1224898,3105.1069735,3105.1102391000004,3105.1224898,3105.1224898,3105.1224898,3105.1224898,3107.1228584,3107.1228584,3107.1228584,3107.1228584,3107.1068373999988,3,None,0.5152520000010554,0.1949397999997018,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
7,0,7,,,,,,space,3.246497800000725,None,None,3,None,0.5982063999999809,0.22123629999987315,1,0,1,0,,,,,2,0,2,0,,,,,7,0,7,0,3107.1228584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,4.1747,3107.1073553999995,3107.1078562000002,3107.107962099999,3107.1228584,3111.3056481999993,3111.2897424000003,3111.2932667999994,3111.3056481999993,3111.3056481999993,3111.3056481999993,3111.3056481999993,3113.3054049,3113.3054049,3113.3054049,3113.3054049,3113.2899823999996,3,None,0.5982063999999809,0.22123629999987315,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
8,0,8,,,,,,space,3.246497800000725,None,None,3,None,0.9243744000013976,0.228033499999583,1,0,1,0,,,,,2,0,2,0,,,,,8,0,8,0,3113.3054049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,2.3546,3113.290502,3113.291021699999,3113.2911268999997,3113.3054049,3115.6719078999995,3115.6563391,3115.65993,3115.6719078999995,3115.6719078999995,3115.6719078999995,3115.6719078999995,3117.6721782999994,3117.6721782999994,3117.6721782999994,3117.6721782999994,3117.6563994999997,3,None,0.9243744000013976,0.228033499999583,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
9,0,9,,,,,,space,3.246497800000725,None,None,3,None,0.7754107000000658,0.32476730000053067,1,0,1,0,,,,,2,0,2,0,,,,,9,0,9,0,3117.6721782999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,2.0913,3117.6569129,3117.657425199999,3117.6575334999998,3117.6721782999994,3119.7712902999992,3119.755648299999,3119.760509599999,3119.7712902999992,3119.7712902999992,3119.7712902999992,3119.7712902999992,3121.7717742999994,3121.7717742999994,3121.7717742999994,3121.7717742999994,3121.7564227000003,3,None,0.7754107000000658,0.32476730000053067,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
10,0,10,,,,,,space,3.246497800000725,None,None,3,None,0.861550100000386,0.23277670000061335,1,0,1,0,,,,,2,0,2,0,,,,,10,0,10,0,3121.7717742999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.9067,3121.756926799999,3121.7574227000005,3121.7575342,3121.7717742999994,3124.6881266,3124.672548999999,3124.67606,3124.6881266,3124.6881266,3124.6881266,3124.6881266,3126.688091,3126.688091,3126.688091,3126.688091,3126.6726409000003,3,None,0.861550100000386,0.23277670000061335,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
11,0,11,,,,,,space,3.246497800000725,None,None,3,None,1.3765505000010307,0.27520820000063395,1,0,1,0,,,,,2,0,2,0,,,,,11,0,11,0,3126.688091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,2.6471,3126.6731526999993,3126.6736849999998,3126.673791899999,3126.688091,3129.3376016,3129.3218916999995,3129.325124499999,3129.3376016,3129.3376016,3129.3376016,3129.3376016,3131.3377218000005,3131.3377218000005,3131.3377218000005,3131.3377218000005,3131.3221302,3,None,1.3765505000010307,0.27520820000063395,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
12,0,12,,,,,,space,3.246497800000725,None,None,3,None,0.7677518000000418,0.2254265999999916,1,0,1,0,,,,,2,0,2,0,,,,,12,0,12,0,3131.3377218000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,2.248,3131.3226385,3131.3232991999994,3131.323403999999,3131.3377218000005,3133.5872,3133.5719652999996,3133.5755728000004,3133.5872,3133.5872,3133.5872,3133.5872,3135.587539,3135.587539,3135.587539,3135.587539,3135.5717760999996,3,None,0.7677518000000418,0.2254265999999916,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
13,0,13,,,,,,space,3.246497800000725,None,None,2,None,0.9263790000004519,0.19511289999900328,1,0,1,0,,,,,2,0,2,0,,,,,13,0,13,0,3135.587539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,3.8781,3135.5723333000005,3135.5728423,3135.572948699999,3135.587539,3139.4704413,3139.4550314999997,3139.4593184000005,3139.4704413,3139.4704413,3139.4704413,3139.4704413,3141.4704225999994,3141.4704225999994,3141.4704225999994,3141.4704225999994,3141.4548546999995,2,None,0.9263790000004519,0.19511289999900328,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
14,0,14,,,,,,space,3.246497800000725,None,None,2,None,0.8134436000000278,0.22466910000002827,1,0,1,0,,,,,2,0,2,0,,,,,14,0,14,0,3141.4704225999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,3.4446,3141.4552884000004,3141.4557440999997,3141.4558338999996,3141.4704225999994,3144.920334999999,3144.9052876999995,3144.909013299999,3144.920334999999,3144.920334999999,3144.920334999999,3144.920334999999,3146.9203177,3146.9203177,3146.9203177,3146.9203177,3146.9051839000003,2,None,0.8134436000000278,0.22466910000002827,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
15,0,15,,,,,,space,3.246497800000725,None,None,3,None,1.1106821000012133,0.2589372000002186,1,0,1,0,,,,,2,0,2,0,,,,,15,0,15,0,3146.9203177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,2.4159,3146.9056989,3146.906351399999,3146.9064629000004,3146.9203177,3149.3365472000005,3149.3214186000005,3149.325066399999,3149.3365472000005,3149.3365472000005,3149.3365472000005,3149.3365472000005,3151.3365257999994,3151.3365257999994,3151.3365257999994,3151.3365257999994,3151.3210564,3,None,1.1106821000012133,0.2589372000002186,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
16,0,16,,,,,,space,3.246497800000725,None,None,3,None,0.8838145999998233,0.22136850000060804,1,0,1,0,,,,,2,0,2,0,,,,,16,0,16,0,3151.3365257999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.3572,3151.3215447000002,3151.3220741999994,3151.3221728999997,3151.3365257999994,3153.7028978,3153.6871233,3153.6911927,3153.7028978,3153.7028978,3153.7028978,3153.7028978,3155.7029559000002,3155.7029559000002,3155.7029559000002,3155.7029559000002,3155.6872372999987,3,None,0.8838145999998233,0.22136850000060804,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
17,0,17,,,,,,space,3.246497800000725,None,None,3,None,0.7754704999988462,0.1944275000005291,1,0,1,0,,,,,2,0,2,0,,,,,17,0,17,0,3155.7029559000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,3.0272,3155.6877004,3155.6881679,3155.6882628999992,3155.7029559000002,3158.7360554999996,3158.7205608999993,3158.7245430000003,3158.7360554999996,3158.7360554999996,3158.7360554999996,3158.7360554999996,3160.7361249999994,3160.7361249999994,3160.7361249999994,3160.7361249999994,3160.7207837999995,3,None,0.7754704999988462,0.1944275000005291,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
18,0,18,,,,,,space,3.246497800000725,None,None,3,None,0.5712468000001536,0.17623339999954624,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3160.7361249999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,2.2139,3160.7213099,3160.7220005,3160.7221114999993,3160.7361249999994,3162.9522985999993,3162.936239499999,3162.939520599999,3162.9522985999993,3162.9522985999993,3162.9522985999993,3162.9522985999993,3164.9526226,3164.9526226,3164.9526226,3164.9526226,3164.936772699999,3,None,0.5712468000001536,0.17623339999954624,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
