thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,fm_key.keys,fm_key.rt,fm_key.duration,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
34,0,34,,,,,,space,1.453867000000173,None,None,3,None,1.3858916999997746,0.19447580000087328,0,0,0,0,,,,,3,0,3,0,,,,,,,,34,0,34,0,1672.7906299999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,3.0656,1672.7753971000002,1672.775902700001,1672.7760080000007,1672.7906299999995,1675.8572604,1675.8414297,1675.8457280000002,1675.8572604,1675.8572604,1675.8572604,1675.8572604,1677.8412525000003,3,None,1677.8570605000004,1677.8570605000004,1677.8570605000004,1677.8570605000004,1.3858916999997746,0.19447580000087328,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
35,0,35,,,,,,space,1.453867000000173,None,None,2,None,0.7485742000008031,0.1575740999996924,0,0,0,0,,,,,3,0,3,0,,,,,,,,35,0,35,0,1677.8570605000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,3.3692,1677.8416858,1677.8422998000005,1677.8423922000002,1677.8570605000004,1681.240084500001,1681.2244262000004,1681.2280864000004,1681.240084500001,1681.240084500001,1681.240084500001,1681.240084500001,1683.2244021000006,2,None,1683.2401444000006,1683.2401444000006,1683.2401444000006,1683.2401444000006,0.7485742000008031,0.1575740999996924,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
36,0,36,,,,,,space,1.453867000000173,None,None,3,None,1.0074289000003773,0.2002080999991449,0,0,0,0,,,,,3,0,3,0,,,,,,,,36,0,36,0,1683.2401444000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,2.0817,1683.2249078000004,1683.2254224999997,1683.2255256999997,1683.2401444000006,1685.3231456000012,1685.3075862999995,1685.3115896,1685.3231456000012,1685.3231456000012,1685.3231456000012,1685.3231456000012,1687.3075117000008,3,None,1687.3231486000004,1687.3231486000004,1687.3231486000004,1687.3231486000004,1.0074289000003773,0.2002080999991449,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
37,0,37,,,,,,space,1.453867000000173,None,None,3,None,0.698761800000284,0.15560109999933047,0,0,0,0,,,,,3,0,3,0,,,,,,,,37,0,37,0,1687.3231486000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.554,1687.3080186999996,1687.3085253999998,1687.3086303,1687.3231486000004,1689.8893927999998,1689.8739774000005,1689.8775532,1689.8893927999998,1689.8893927999998,1689.8893927999998,1689.8893927999998,1691.8741563000003,3,None,1691.8894696000007,1691.8894696000007,1691.8894696000007,1691.8894696000007,0.698761800000284,0.15560109999933047,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
38,0,38,,,,,,space,1.453867000000173,None,None,3,None,1.3471172000008664,0.1778156999989733,0,0,0,0,,,,,3,0,3,0,,,,,,,,38,0,38,0,1691.8894696000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,2.3229,1691.8746511000008,1691.8753097000008,1691.8754184999998,1691.8894696000007,1694.2226705000012,1694.2072494000004,1694.2123339999998,1694.2226705000012,1694.2226705000012,1694.2226705000012,1694.2226705000012,1696.2070138,3,None,1696.2229308999995,1696.2229308999995,1696.2229308999995,1696.2229308999995,1.3471172000008664,0.1778156999989733,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
39,0,39,,,,,,space,1.453867000000173,None,None,3,None,0.9510666000005585,0.28328289999990375,0,0,0,0,,,,,3,0,3,0,,,,,,,,39,0,39,0,1696.2229308999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,4.0886,1696.2075127999997,1696.2079954,1696.2081029,1696.2229308999995,1700.3220333000008,1700.3067441000003,1700.3102329000012,1700.3220333000008,1700.3220333000008,1700.3220333000008,1700.3220333000008,1702.306638600001,3,None,1702.3221260999999,1702.3221260999999,1702.3221260999999,1702.3221260999999,0.9510666000005585,0.28328289999990375,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
40,0,40,,,,,,space,1.453867000000173,None,None,2,None,0.7832197000007,0.15076779999981227,0,0,0,0,,,,,3,0,3,0,,,,,,,,40,0,40,0,1702.3221260999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,3.2156,1702.3071357999997,1702.3076426999996,1702.307748700001,1702.3221260999999,1705.5386460999998,1705.5231502000006,1705.5271333,1705.5386460999998,1705.5386460999998,1705.5386460999998,1705.5386460999998,1707.5230165000012,2,None,1707.5384871999995,1707.5384871999995,1707.5384871999995,1707.5384871999995,0.7832197000007,0.15076779999981227,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
41,0,41,,,,,,space,1.453867000000173,None,None,None,None,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,41,0,41,0,1707.5384871999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,3.3256,1707.5235083000007,1707.5240150999998,1707.5241256999998,1707.5384871999995,1710.8715692000005,1710.856138000001,1710.859843600001,1710.8715692000005,1710.8715692000005,1710.8715692000005,1710.8715692000005,1712.8561556000004,None,None,1712.8716103000006,1712.8716103000006,1712.8716103000006,1712.8716103000006,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
42,0,42,,,,,,space,1.453867000000173,None,None,2,None,1.5983046000001195,0.17668919999960053,0,0,0,0,,,,,3,0,3,0,,,,,,,,42,0,42,0,1712.8716103000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2.0888,1712.856616000001,1712.857122200001,1712.857226,1712.8716103000006,1714.9713702000008,1714.9562157,1714.9601844999997,1714.9713702000008,1714.9713702000008,1714.9713702000008,1714.9713702000008,1716.9558904999994,2,None,1716.9713809000004,1716.9713809000004,1716.9713809000004,1716.9713809000004,1.5983046000001195,0.17668919999960053,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
43,0,43,,,,,,space,1.453867000000173,None,None,2,None,1.5755613000001176,0.1851676000005682,0,0,0,0,,,,,3,0,3,0,,,,,,,,43,0,43,0,1716.9713809000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,3.982,1716.9564362,1716.9569451000007,1716.957054800001,1716.9713809000004,1720.9550099999997,1720.9386515999995,1720.942568800001,1720.9550099999997,1720.9550099999997,1720.9550099999997,1720.9550099999997,1722.9386448000005,2,None,1722.9544736999997,1722.9544736999997,1722.9544736999997,1722.9544736999997,1.5755613000001176,0.1851676000005682,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
44,0,44,,,,,,space,1.453867000000173,None,None,None,None,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,44,0,44,0,1722.9544736999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wahrheit,2.882,1722.9391378,1722.939793900001,1722.9398992999995,1722.9544736999997,1725.8376452000011,1725.8218221000006,1725.8268184999997,1725.8376452000011,1725.8376452000011,1725.8376452000011,1725.8376452000011,1727.8221697999998,None,None,1727.8374901999996,1727.8374901999996,1727.8374901999996,1727.8374901999996,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
45,0,45,,,,,,space,1.453867000000173,None,None,2,None,1.2247176000000763,0.17308029999912833,0,0,0,0,,,,,3,0,3,0,,,,,,,,45,0,45,0,1727.8374901999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.8411,1727.822611900001,1727.8231099000004,1727.8232079999998,1727.8374901999996,1730.6871393000001,1730.6717547999997,1730.6753141999998,1730.6871393000001,1730.6871393000001,1730.6871393000001,1730.6871393000001,1732.6715375000003,2,None,1732.6871595000011,1732.6871595000011,1732.6871595000011,1732.6871595000011,1.2247176000000763,0.17308029999912833,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
46,0,46,,,,,,space,1.453867000000173,None,None,2,None,1.296168499999112,0.16342040000017732,0,0,0,0,,,,,3,0,3,0,,,,,,,,46,0,46,0,1732.6871595000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safari,4.7992,1732.6720382000003,1732.672526800001,1732.6726317000011,1732.6871595000011,1737.4868468000004,1737.4711516999996,1737.4744668000003,1737.4868468000004,1737.4868468000004,1737.4868468000004,1737.4868468000004,1739.4713209000001,2,None,1739.486647400001,1739.486647400001,1739.486647400001,1739.486647400001,1.296168499999112,0.16342040000017732,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
47,0,47,,,,,,space,1.453867000000173,None,None,3,None,1.0480307999987417,0.17602510000142502,0,0,0,0,,,,,3,0,3,0,,,,,,,,47,0,47,0,1739.486647400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,5.0734,1739.4718164999995,1739.4724666000002,1739.4725725000008,1739.486647400001,1744.5696841999998,1744.5537303,1744.5569296000012,1744.5696841999998,1744.5696841999998,1744.5696841999998,1744.5696841999998,1746.5541938999995,3,None,1746.5698157999996,1746.5698157999996,1746.5698157999996,1746.5698157999996,1.0480307999987417,0.17602510000142502,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
48,0,48,,,,,,space,1.453867000000173,None,None,3,None,0.7653116000001319,0.17365990000143938,0,0,0,0,,,,,3,0,3,0,,,,,,,,48,0,48,0,1746.5698157999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,2.6711,1746.5546902000006,1746.5552430999996,1746.5553538000004,1746.5698157999996,1749.2527222999997,1749.2371373999995,1749.2406895000004,1749.2527222999997,1749.2527222999997,1749.2527222999997,1749.2527222999997,1751.2373822000009,3,None,1751.2528072000005,1751.2528072000005,1751.2528072000005,1751.2528072000005,0.7653116000001319,0.17365990000143938,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
49,0,49,,,,,,space,1.453867000000173,None,None,2,None,0.8800614000010683,0.1646493999996892,0,0,0,0,,,,,3,0,3,0,,,,,,,,49,0,49,0,1751.2528072000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.9098,1751.2378755999998,1751.2386009000002,1751.2387067,1751.2528072000005,1754.169530000001,1754.153508200001,1754.1576323000008,1754.169530000001,1754.169530000001,1754.169530000001,1754.169530000001,1756.1536885000005,2,None,1756.1690223000005,1756.1690223000005,1756.1690223000005,1756.1690223000005,0.8800614000010683,0.1646493999996892,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
50,0,50,,,,,,space,1.453867000000173,None,None,None,None,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,50,0,50,0,1756.1690223000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.7573,1756.1541866999996,1756.1547217000007,1756.1548340999998,1756.1690223000005,1758.9352731,1758.9198369000005,1758.9237018000003,1758.9352731,1758.9352731,1758.9352731,1758.9352731,1760.920277700001,None,None,1760.935589300001,1760.935589300001,1760.935589300001,1760.935589300001,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
51,0,51,,,,,,space,1.453867000000173,None,None,2,None,0.632783200000631,0.13096589999986463,0,0,0,0,,,,,3,0,3,0,,,,,,,,51,0,51,0,1760.935589300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,2.4131,1760.9207365000002,1760.9214288000003,1760.9215349999995,1760.935589300001,1763.3528212,1763.3364930999996,1763.3414938999995,1763.3528212,1763.3528212,1763.3528212,1763.3528212,1765.3363298000004,2,None,1765.3518533999995,1765.3518533999995,1765.3518533999995,1765.3518533999995,0.632783200000631,0.13096589999986463,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
52,0,52,,,,,,space,1.453867000000173,None,None,2,None,1.845173199999408,None,0,0,0,0,,,,,3,0,3,0,,,,,,,,52,0,52,0,1765.3518533999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,3.0611,1765.3368277000009,1765.3373370000008,1765.337448100001,1765.3518533999995,1768.418374500001,1768.4023892000005,1768.4060289999998,1768.418374500001,1768.418374500001,1768.418374500001,1768.418374500001,1770.4032086000007,2,None,1770.418178,1770.418178,1770.418178,1770.418178,1.845173199999408,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
53,0,53,,,,,,space,1.453867000000173,None,None,2,None,1.2500221999998757,0.14852179999979853,0,0,0,0,,,,,3,0,3,0,,,,,,,,53,0,53,0,1770.418178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,3.2652,1770.4037226,1770.4042482000004,1770.4043540000002,1770.418178,1773.6846481000011,1773.6690338000008,1773.6724013000003,1773.6846481000011,1773.6846481000011,1773.6846481000011,1773.6846481000011,1775.6692036000004,2,None,1775.6851674000009,1775.6851674000009,1775.6851674000009,1775.6851674000009,1.2500221999998757,0.14852179999979853,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
54,0,54,,,,,,space,1.453867000000173,None,None,2,None,1.0171120000013616,0.15647509999871545,0,0,0,0,,,,,3,0,3,0,,,,,,,,54,0,54,0,1775.6851674000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,4.1378,1775.6696718000003,1775.6702237999998,1775.6703230000003,1775.6851674000009,1779.8343317,1779.8185854000003,1779.822573200001,1779.8343317,1779.8343317,1779.8343317,1779.8343317,1781.819237400001,2,None,1781.8342697000007,1781.8342697000007,1781.8342697000007,1781.8342697000007,1.0171120000013616,0.15647509999871545,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
55,0,55,,,,,,space,1.453867000000173,None,None,None,None,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,55,0,55,0,1781.8342697000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,5.5838,1781.8197349000002,1781.8202354000005,1781.8203482999998,1781.8342697000007,1787.4171321000013,1787.4014457000012,1787.4049007000012,1787.4171321000013,1787.4171321000013,1787.4171321000013,1787.4171321000013,1789.4017089999998,None,None,1789.417255800001,1789.417255800001,1789.417255800001,1789.417255800001,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
56,0,56,,,,,,space,1.453867000000173,None,None,3,None,1.17704920000142,0.21042879999913566,0,0,0,0,,,,,3,0,3,0,,,,,,,,56,0,56,0,1789.417255800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shampoo,2.274,1789.4021838000008,1789.4027086999995,1789.4028156000004,1789.417255800001,1791.7002795999997,1791.6848291000006,1791.6889584,1791.7002795999997,1791.7002795999997,1791.7002795999997,1791.7002795999997,1793.684749,3,None,1793.700398500001,1793.700398500001,1793.700398500001,1793.700398500001,1.17704920000142,0.21042879999913566,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
57,0,57,,,,,,space,1.453867000000173,None,None,3,None,0.720798599999398,0.1927455999993981,0,0,0,0,,,,,3,0,3,0,,,,,,,,57,0,57,0,1793.700398500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,4.0975,1793.6852151000003,1793.6857892000007,1793.6858883000004,1793.700398500001,1797.7998951000009,1797.7842129,1797.7885693999997,1797.7998951000009,1797.7998951000009,1797.7998951000009,1797.7998951000009,1799.7844955,3,None,1799.7999930999995,1799.7999930999995,1799.7999930999995,1799.7999930999995,0.720798599999398,0.1927455999993981,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
58,0,58,,,,,,space,1.453867000000173,None,None,3,None,0.8203486000002158,0.19849930000054883,0,0,0,0,,,,,3,0,3,0,,,,,,,,58,0,58,0,1799.7999930999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saft,2.8034,1799.7849946999995,1799.7854963999998,1799.7856057000008,1799.7999930999995,1802.6164740000004,1802.6007867999997,1802.6069406000006,1802.6164740000004,1802.6164740000004,1802.6164740000004,1802.6164740000004,1804.6010801000011,3,None,1804.6164399000008,1804.6164399000008,1804.6164399000008,1804.6164399000008,0.8203486000002158,0.19849930000054883,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
59,0,59,,,,,,space,1.453867000000173,None,None,3,None,0.5784335999996983,0.17053610000039043,0,0,0,0,,,,,3,0,3,0,,,,,,,,59,0,59,0,1804.6164399000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.2989,1804.6015745000004,1804.6022080000002,1804.6023127000008,1804.6164399000008,1806.9160176000005,1806.9005429000008,1806.904434600001,1806.9160176000005,1806.9160176000005,1806.9160176000005,1806.9160176000005,1808.9008125,3,None,1808.916119200001,1808.916119200001,1808.916119200001,1808.916119200001,0.5784335999996983,0.17053610000039043,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
60,0,60,,,,,,space,1.453867000000173,None,None,3,None,0.6587286000012682,0.20559460000004037,0,0,0,0,,,,,3,0,3,0,,,,,,,,60,0,60,0,1808.916119200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,2.1453,1808.9013025000004,1808.901947100001,1808.9020514000003,1808.916119200001,1811.0660907000001,1811.0505864000006,1811.0545927000003,1811.0660907000001,1811.0660907000001,1811.0660907000001,1811.0660907000001,1813.0502883999998,3,None,1813.0661225000003,1813.0661225000003,1813.0661225000003,1813.0661225000003,0.6587286000012682,0.20559460000004037,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
61,0,61,,,,,,space,1.453867000000173,None,None,2,None,0.8666395000000193,0.16656789999979082,0,0,0,0,,,,,3,0,3,0,,,,,,,,61,0,61,0,1813.0661225000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,2.255,1813.0507873999995,1813.0513029000012,1813.0514077000007,1813.0661225000003,1815.3321960000012,1815.316874600001,1815.3213496999997,1815.3321960000012,1815.3321960000012,1815.3321960000012,1815.3321960000012,1817.3167352,2,None,1817.3323509000002,1817.3323509000002,1817.3323509000002,1817.3323509000002,0.8666395000000193,0.16656789999979082,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
62,0,62,,,,,,space,1.453867000000173,None,None,3,None,1.6697402999998303,None,0,0,0,0,,,,,3,0,3,0,,,,,,,,62,0,62,0,1817.3323509000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.4045,1817.317231000001,1817.3178150000003,1817.3179221999999,1817.3323509000002,1819.7486038000006,1819.7330471000005,1819.7371682000012,1819.7486038000006,1819.7486038000006,1819.7486038000006,1819.7486038000006,1821.7331801,3,None,1821.7486370000006,1821.7486370000006,1821.7486370000006,1821.7486370000006,1.6697402999998303,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
63,0,63,,,,,,space,1.453867000000173,None,None,2,None,1.400836500000878,0.18255619999945338,0,0,0,0,,,,,3,0,3,0,,,,,,,,63,0,63,0,1821.7486370000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.0371,1821.733676400001,1821.7343478000003,1821.734452300001,1821.7486370000006,1823.7983449000003,1823.7827527999998,1823.7863627999996,1823.7983449000003,1823.7983449000003,1823.7983449000003,1823.7983449000003,1825.7827967000012,2,None,1825.7983471000007,1825.7983471000007,1825.7983471000007,1825.7983471000007,1.400836500000878,0.18255619999945338,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
64,0,64,,,,,,space,1.453867000000173,None,None,3,None,1.0545399999991787,0.17159499999979744,0,0,0,0,,,,,3,0,3,0,,,,,,,,64,0,64,0,1825.7983471000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,2.3363,1825.7832909999997,1825.7837846000002,1825.7838893000007,1825.7983471000007,1828.1483238,1828.1329585000003,1828.1370834000008,1828.1483238,1828.1483238,1828.1483238,1828.1483238,1830.1325536000004,3,None,1830.148399900001,1830.148399900001,1830.148399900001,1830.148399900001,1.0545399999991787,0.17159499999979744,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
65,0,65,,,,,,space,1.453867000000173,None,None,3,None,1.2113804000000528,0.17650349999894388,0,0,0,0,,,,,3,0,3,0,,,,,,,,65,0,65,0,1830.148399900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.0345,1830.1330525000012,1830.1335522999998,1830.1336564000012,1830.148399900001,1832.1813819,1832.1662190999996,1832.1708243000012,1832.1813819,1832.1813819,1832.1813819,1832.1813819,1834.1658277000006,3,None,1834.1812984999997,1834.1812984999997,1834.1812984999997,1834.1812984999997,1.2113804000000528,0.17650349999894388,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
