thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
43,0,43,,,,,,space,1.609184400000231,None,None,3,None,0.8922314000010374,0.17611659999965923,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,980.4957718000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,3.2167,980.4804199999999,980.4809363999993,980.4810419000023,980.4957718000005,983.7117139000002,983.6962853000005,983.6997728000024,983.7117139000002,983.7117139000002,983.7117139000002,983.7117139000002,985.7119593999996,985.7119593999996,985.7119593999996,985.7119593999996,985.696517700002,3,None,0.8922314000010374,0.17611659999965923,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
44,0,44,,,,,,space,1.609184400000231,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,985.7119593999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,4.5695,985.6970228999999,985.6975366000006,985.697641900002,985.7119593999996,990.2948149000003,990.2794033000027,990.2829544000015,990.2948149000003,990.2948149000003,990.2948149000003,990.2948149000003,992.2947091999995,992.2947091999995,992.2947091999995,992.2947091999995,992.2793949000006,None,None,,,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
45,0,45,,,,,,space,1.609184400000231,None,None,2,None,0.8012282000017876,0.3600372000000789,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,992.2947091999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,3.6638,992.2798799000011,992.2805064000022,992.280692700002,992.2947091999995,995.961131,995.9456114000022,995.9497259000018,995.961131,995.961131,995.961131,995.961131,997.9612207999999,997.9612207999999,997.9612207999999,997.9612207999999,997.9456817000028,2,None,0.8012282000017876,0.3600372000000789,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
46,0,46,,,,,,space,1.609184400000231,None,None,3,None,0.938760099998035,0.2471255000018573,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,997.9612207999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.4818,997.9461996000027,997.9468532999999,997.9469570000001,997.9612207999999,1000.4441695999994,1000.4288570999997,1000.433875900002,1000.4441695999994,1000.4441695999994,1000.4441695999994,1000.4441695999994,1002.4446936999993,1002.4446936999993,1002.4446936999993,1002.4446936999993,1002.428737000002,3,None,0.938760099998035,0.2471255000018573,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
47,0,47,,,,,,space,1.609184400000231,None,None,2,None,0.6603518999982043,0.1471692000013718,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,1002.4446936999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.3878,1002.4292575,1002.4297735,1002.4298813000023,1002.4446936999993,1004.8437765000017,1004.8283802000005,1004.8320745000019,1004.8437765000017,1004.8437765000017,1004.8437765000017,1004.8437765000017,1006.8439666000013,1006.8439666000013,1006.8439666000013,1006.8439666000013,1006.8283671000027,2,None,0.6603518999982043,0.1471692000013718,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
48,0,48,,,,,,space,1.609184400000231,None,None,3,None,0.692753499999526,0.18914909999875817,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,1006.8439666000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.164,1006.8288812999999,1006.8293876000025,1006.8295037999997,1006.8439666000013,1009.0105341000017,1008.994901500002,1008.9979415000016,1009.0105341000017,1009.0105341000017,1009.0105341000017,1009.0105341000017,1011.0103878000009,1011.0103878000009,1011.0103878000009,1011.0103878000009,1010.9953917000021,3,None,0.692753499999526,0.18914909999875817,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
49,0,49,,,,,,space,1.609184400000231,None,None,2,None,0.8076201000003493,0.19154830000115908,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,1011.0103878000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.1453,1010.9959057000015,1010.9964838000014,1010.9965871999993,1011.0103878000009,1013.1602609000001,1013.1447738999996,1013.1487224000011,1013.1602609000001,1013.1602609000001,1013.1602609000001,1013.1602609000001,1015.160283600002,1015.160283600002,1015.160283600002,1015.160283600002,1015.1447775000015,2,None,0.8076201000003493,0.19154830000115908,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
50,0,50,,,,,,space,1.609184400000231,None,None,3,None,1.2156088999981876,0.16448740000123507,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,1015.160283600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.1239,1015.1452898999996,1015.1458086999992,1015.1459169000009,1015.160283600002,1017.2932357000027,1017.2776341999997,1017.2806074,1017.2932357000027,1017.2932357000027,1017.2932357000027,1017.2932357000027,1019.2933491000003,1019.2933491000003,1019.2933491000003,1019.2933491000003,1019.2777506999992,3,None,1.2156088999981876,0.16448740000123507,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
51,0,51,,,,,,space,1.609184400000231,None,None,3,None,0.8110038999984681,0.1790965000000142,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,1019.2933491000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,2.7453,1019.278234100002,1019.2787241000005,1019.2788240000009,1019.2933491000003,1022.0431423000009,1022.0274532000003,1022.0310734000013,1022.0431423000009,1022.0431423000009,1022.0431423000009,1022.0431423000009,1024.0432279000015,1024.0432279000015,1024.0432279000015,1024.0432279000015,1024.0274199000014,3,None,0.8110038999984681,0.1790965000000142,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
52,0,52,,,,,,space,1.609184400000231,None,None,2,None,1.2350215000005846,0.16470250000202213,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,1024.0432279000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.2697,1024.0279320000009,1024.0286750000014,1024.0287792000017,1024.0432279000015,1026.3261373999994,1026.3111903000026,1026.3152045000024,1026.3261373999994,1026.3261373999994,1026.3261373999994,1026.3261373999994,1028.3264560000025,1028.3264560000025,1028.3264560000025,1028.3264560000025,1028.3106627000016,2,None,1.2350215000005846,0.16470250000202213,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
53,0,53,,,,,,space,1.609184400000231,None,None,3,None,0.9637471000023652,0.17384979999769712,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,1028.3264560000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.0317,1028.311184000002,1028.311775500002,1028.3118828000006,1028.3264560000025,1030.3593431000008,1030.3437371,1030.3485543000024,1030.3593431000008,1030.3593431000008,1030.3593431000008,1030.3593431000008,1032.3593167,1032.3593167,1032.3593167,1032.3593167,1032.3436379000013,3,None,0.9637471000023652,0.17384979999769712,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
54,0,54,,,,,,space,1.609184400000231,None,None,2,None,0.7541184000001522,0.20774639999945066,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,1032.3593167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.9946,1032.344154800001,1032.3446636000008,1032.3447686,1032.3593167,1035.3589151000015,1035.3433436000014,1035.3471057000024,1035.3589151000015,1035.3589151000015,1035.3589151000015,1035.3589151000015,1037.3588893000015,1037.3588893000015,1037.3588893000015,1037.3588893000015,1037.3432656000004,2,None,0.7541184000001522,0.20774639999945066,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
55,0,55,,,,,,space,1.609184400000231,None,None,2,None,0.9160458999976981,0.17731840000124066,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,1037.3588893000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koch,2.6105,1037.3437718000023,1037.3444229000015,1037.3445272000026,1037.3588893000015,1039.9752695000025,1039.9601218999996,1039.9637647000018,1039.9752695000025,1039.9752695000025,1039.9752695000025,1039.9752695000025,1041.9754467999992,1041.9754467999992,1041.9754467999992,1041.9754467999992,1041.9596536999998,2,None,0.9160458999976981,0.17731840000124066,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
56,0,56,,,,,,space,1.609184400000231,None,None,3,None,0.8597792000000481,0.19817089999924065,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,1041.9754467999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,4.1435,1041.9601715999997,1041.9606888000017,1041.9607932,1041.9754467999992,1046.1249804,1046.1096591999994,1046.1138886000008,1046.1249804,1046.1249804,1046.1249804,1046.1249804,1048.1251577000003,1048.1251577000003,1048.1251577000003,1048.1251577000003,1048.1095088000002,3,None,0.8597792000000481,0.19817089999924065,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
57,0,57,,,,,,space,1.609184400000231,None,None,3,None,0.7358271000011882,0.16706129999874975,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,1048.1251577000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,3.8152,1048.1100150999991,1048.1105234999995,1048.110631800002,1048.1251577000003,1051.941329100002,1051.9258401000006,1051.9295151000006,1051.941329100002,1051.941329100002,1051.941329100002,1051.941329100002,1053.9414557000018,1053.9414557000018,1053.9414557000018,1053.9414557000018,1053.9255709000026,3,None,0.7358271000011882,0.16706129999874975,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
58,0,58,,,,,,space,1.609184400000231,None,None,3,None,0.8716160000003583,0.16756119999990915,0,0,0,0,,,,,1,0,1,0,,,,,58,0,58,0,1053.9414557000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,2.5467,1053.9260826999998,1053.9266081000023,1053.9267134000002,1053.9414557000018,1056.4908915000015,1056.4752024000009,1056.4789001000026,1056.4908915000015,1056.4908915000015,1056.4908915000015,1056.4908915000015,1058.4910254000024,1058.4910254000024,1058.4910254000024,1058.4910254000024,1058.4754974999996,3,None,0.8716160000003583,0.16756119999990915,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
59,0,59,,,,,,space,1.609184400000231,None,None,3,None,1.1491413999974611,0.1515572999996948,0,0,0,0,,,,,1,0,1,0,,,,,59,0,59,0,1058.4910254000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.1519,1058.4760105000023,1058.476533000001,1058.4766399,1058.4910254000024,1060.6575397000015,1060.6420964999998,1060.6464760000017,1060.6575397000015,1060.6575397000015,1060.6575397000015,1060.6575397000015,1062.657667800002,1062.657667800002,1062.657667800002,1062.657667800002,1062.6420619000019,3,None,1.1491413999974611,0.1515572999996948,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
60,0,60,,,,,,space,1.609184400000231,None,None,2,None,0.868451800000912,0.1622979000021587,0,0,0,0,,,,,1,0,1,0,,,,,60,0,60,0,1062.657667800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,3.6774,1062.6425889999991,1062.6431309,1062.6432373000025,1062.657667800002,1066.3414303000027,1066.3249018999995,1066.3298737000005,1066.3414303000027,1066.3414303000027,1066.3414303000027,1066.3414303000027,1068.3405270000003,1068.3405270000003,1068.3405270000003,1068.3405270000003,1068.3249925000018,2,None,0.868451800000912,0.1622979000021587,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
61,0,61,,,,,,space,1.609184400000231,None,None,3,None,1.0810739999978978,0.1855044000003545,0,0,0,0,,,,,1,0,1,0,,,,,61,0,61,0,1068.3405270000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,2.9569,1068.3255078000002,1068.3260260000025,1068.3261308,1068.3405270000003,1071.3067787,1071.2913535000007,1071.2953906000002,1071.3067787,1071.3067787,1071.3067787,1071.3067787,1073.3071197999998,1073.3071197999998,1073.3071197999998,1073.3071197999998,1073.2913580000022,3,None,1.0810739999978978,0.1855044000003545,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
62,0,62,,,,,,space,1.609184400000231,None,None,3,None,1.0554669999983162,0.17433670000173151,0,0,0,0,,,,,1,0,1,0,,,,,62,0,62,0,1073.3071197999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,2.8314,1073.2918759999993,1073.2923972999997,1073.2925031000013,1073.3071197999998,1076.1396504000004,1076.1242622000027,1076.1272486000016,1076.1396504000004,1076.1396504000004,1076.1396504000004,1076.1396504000004,1078.1398642000022,1078.1398642000022,1078.1398642000022,1078.1398642000022,1078.1245716000012,3,None,1.0554669999983162,0.17433670000173151,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
63,0,63,,,,,,space,1.609184400000231,None,None,2,None,1.3501216000004206,0.1618531999993138,0,0,0,0,,,,,1,0,1,0,,,,,63,0,63,0,1078.1398642000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,5.03,1078.1250948000015,1078.1256208000013,1078.125733500001,1078.1398642000022,1083.1731112000016,1083.1572637999998,1083.161412100002,1083.1731112000016,1083.1731112000016,1083.1731112000016,1083.1731112000016,1085.1729264999994,1085.1729264999994,1085.1729264999994,1085.1729264999994,1085.1572997000003,2,None,1.3501216000004206,0.1618531999993138,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
64,0,64,,,,,,space,1.609184400000231,None,None,3,None,0.8357984000031138,0.1613586999992549,0,0,0,0,,,,,1,0,1,0,,,,,64,0,64,0,1085.1729264999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,3.0167,1085.1577787999995,1085.1583181999995,1085.1584227999992,1085.1729264999994,1088.1892871000018,1088.1737313000012,1088.1779358000022,1088.1892871000018,1088.1892871000018,1088.1892871000018,1088.1892871000018,1090.189216900002,1090.189216900002,1090.189216900002,1090.189216900002,1090.1741655000005,3,None,0.8357984000031138,0.1613586999992549,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
65,0,65,,,,,,space,1.609184400000231,None,None,3,None,0.9197920999977214,0.39333220000116853,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,1090.189216900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.166,1090.1746877000005,1090.1753482999993,1090.1754569000004,1090.189216900002,1092.356230100002,1092.3400540000002,1092.3433227999994,1092.356230100002,1092.356230100002,1092.356230100002,1092.356230100002,1094.3556739000014,1094.3556739000014,1094.3556739000014,1094.3556739000014,1094.3401483000016,3,None,0.9197920999977214,0.39333220000116853,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
66,0,66,,,,,,space,1.609184400000231,None,None,3,None,1.370729599999322,0.16715449999901466,0,0,0,0,,,,,1,0,1,0,,,,,66,0,66,0,1094.3556739000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.4355,1094.3406581000017,1094.3411830000005,1094.341289600001,1094.3556739000014,1096.8053720999997,1096.7896296,1096.7932989,1096.8053720999997,1096.8053720999997,1096.8053720999997,1096.8053720999997,1098.805485500001,1098.805485500001,1098.805485500001,1098.805485500001,1098.7898459000025,3,None,1.370729599999322,0.16715449999901466,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
67,0,67,,,,,,space,1.609184400000231,None,None,2,None,1.0455662999993365,0.17013260000021546,0,0,0,0,,,,,1,0,1,0,,,,,67,0,67,0,1098.805485500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,2.2074,1098.7903576000026,1098.7908707000024,1098.7909779000001,1098.805485500001,1101.0220205000005,1101.0062178000007,1101.0110287999996,1101.0220205000005,1101.0220205000005,1101.0220205000005,1101.0220205000005,1103.0219018000025,1103.0219018000025,1103.0219018000025,1103.0219018000025,1103.0063910000026,2,None,1.0455662999993365,0.17013260000021546,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
68,0,68,,,,,,space,1.609184400000231,None,None,3,None,1.246481700000004,0.18251189999864437,0,0,0,0,,,,,1,0,1,0,,,,,68,0,68,0,1103.0219018000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.372,1103.0069138,1103.007443800001,1103.0075490000017,1103.0219018000025,1105.4050425000023,1105.3893019999996,1105.392832900001,1105.4050425000023,1105.4050425000023,1105.4050425000023,1105.4050425000023,1107.4049425000012,1107.4049425000012,1107.4049425000012,1107.4049425000012,1107.3893207,3,None,1.246481700000004,0.18251189999864437,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
69,0,69,,,,,,space,1.609184400000231,None,None,2,None,0.9723836999983178,0.16554370000085328,0,0,0,0,,,,,1,0,1,0,,,,,69,0,69,0,1107.4049425000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.9398,1107.3898436000018,1107.3903610000016,1107.3904705000023,1107.4049425000012,1110.3544344000002,1110.3391119000007,1110.3431702000016,1110.3544344000002,1110.3544344000002,1110.3544344000002,1110.3544344000002,1112.3546760000027,1112.3546760000027,1112.3546760000027,1112.3546760000027,1112.3396848000011,2,None,0.9723836999983178,0.16554370000085328,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
70,0,70,,,,,,space,1.609184400000231,None,None,3,None,0.755560499997955,0.17849439999918104,0,0,0,0,,,,,1,0,1,0,,,,,70,0,70,0,1112.3546760000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,3.7157,1112.3402124000022,1112.3407339000005,1112.3408387000018,1112.3546760000027,1116.071508500001,1116.0556357999994,1116.0591771,1116.071508500001,1116.071508500001,1116.071508500001,1116.071508500001,1118.0711216000018,1118.0711216000018,1118.0711216000018,1118.0711216000018,1118.0554907000005,3,None,0.755560499997955,0.17849439999918104,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
71,0,71,,,,,,space,1.609184400000231,None,None,3,None,1.1837063000020862,0.37797430000136956,0,0,0,0,,,,,1,0,1,0,,,,,71,0,71,0,1118.0711216000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,2.3104,1118.055977600001,1118.0565486000014,1118.0566471999991,1118.0711216000018,1120.3876659000016,1120.3719507999995,1120.3760535000001,1120.3876659000016,1120.3876659000016,1120.3876659000016,1120.3876659000016,1122.3876560999997,1122.3876560999997,1122.3876560999997,1122.3876560999997,1122.3719330000022,3,None,1.1837063000020862,0.37797430000136956,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
72,0,72,,,,,,space,1.609184400000231,None,None,3,None,0.904658900002687,0.16990049999731127,0,0,0,0,,,,,1,0,1,0,,,,,72,0,72,0,1122.3876560999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.1219,1122.3724417000012,1122.3730914000007,1122.3731972000023,1122.3876560999997,1124.520575300001,1124.5050928000019,1124.5088619000016,1124.520575300001,1124.520575300001,1124.520575300001,1124.520575300001,1126.5208811000011,1126.5208811000011,1126.5208811000011,1126.5208811000011,1126.504951400002,3,None,0.904658900002687,0.16990049999731127,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
73,0,73,,,,,,space,1.609184400000231,None,None,2,None,0.7570329999980459,0.1567938000007416,0,0,0,0,,,,,1,0,1,0,,,,,73,0,73,0,1126.5208811000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,3.3617,1126.5054079000001,1126.5058925000012,1126.5059894000005,1126.5208811000011,1129.8865470000019,1129.8709592000014,1129.8753098000016,1129.8865470000019,1129.8865470000019,1129.8865470000019,1129.8865470000019,1131.8869723999996,1131.8869723999996,1131.8869723999996,1131.8869723999996,1131.8712812000012,2,None,0.7570329999980459,0.1567938000007416,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
74,0,74,,,,,,space,1.609184400000231,None,None,2,None,1.0001195000004373,0.17052760000296985,0,0,0,0,,,,,1,0,1,0,,,,,74,0,74,0,1131.8869723999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,3.3162,1131.8718026999995,1131.8724108999995,1131.8725197000022,1131.8869723999996,1135.2033015000015,1135.1875451000014,1135.1911949999994,1135.2033015000015,1135.2033015000015,1135.2033015000015,1135.2033015000015,1137.203341200002,1137.203341200002,1137.203341200002,1137.203341200002,1137.1877545999996,2,None,1.0001195000004373,0.17052760000296985,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
