thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
64,0,64,,,,,,space,4.3379179000003205,None,None,2,1.216150000000198,0.19643770000038785,None,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3447.5218714000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,2.2655,3447.5066411000007,3447.507151400001,3447.5072642000014,3447.5218714000002,3449.7880951000006,3449.772482200002,3449.7758882999988,3449.7880951000006,3449.7880951000006,3449.7880951000006,3449.7880951000006,3451.788244200001,3451.788244200001,3451.788244200001,3451.788244200001,3451.772716300002,2,1.216150000000198,0.19643770000038785,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
65,0,65,,,,,,space,4.3379179000003205,None,None,3,0.8484882000011567,0.1950991999983671,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3451.788244200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,2.1991,3451.773228500002,3451.773887700001,3451.7739973999996,3451.788244200001,3453.9879892999998,3453.9724411999996,3453.9762346999996,3453.9879892999998,3453.9879892999998,3453.9879892999998,3453.9879892999998,3455.9880849,3455.9880849,3455.9880849,3455.9880849,3455.972854899999,3,0.8484882000011567,0.1950991999983671,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
66,0,66,,,,,,space,4.3379179000003205,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,66,0,66,0,3455.9880849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,5.7127,3455.9733646999994,3455.9738768999996,3455.9739838000023,3455.9880849,3461.7042954999997,3461.6887637,3461.6926564999994,3461.7042954999997,3461.7042954999997,3461.7042954999997,3461.7042954999997,3463.7043553000003,3463.7043553000003,3463.7043553000003,3463.7043553000003,3463.6882738999993,None,,,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
67,0,67,,,,,,space,4.3379179000003205,None,None,2,1.2910443000000669,0.16556810000111,None,1,0,1,0,,,,,2,0,2,0,,,,,67,0,67,0,3463.7043553000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.416,3463.6886999000017,3463.689184499999,3463.689280499999,3463.7043553000003,3466.120752400002,3466.105556999999,3466.1098010999995,3466.120752400002,3466.120752400002,3466.120752400002,3466.120752400002,3468.120877199999,3468.120877199999,3468.120877199999,3468.120877199999,3468.1055567000003,2,1.2910443000000669,0.16556810000111,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
68,0,68,,,,,,space,4.3379179000003205,None,None,2,0.81026539999948,0.1854163999996672,None,1,0,1,0,,,,,2,0,2,0,,,,,68,0,68,0,3468.120877199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.0338,3468.1060676000016,3468.1067143,3468.106820699999,3468.120877199999,3470.1539441000023,3470.138224800001,3470.143197900001,3470.1539441000023,3470.1539441000023,3470.1539441000023,3470.1539441000023,3472.153984299999,3472.153984299999,3472.153984299999,3472.153984299999,3472.138030000002,2,0.81026539999948,0.1854163999996672,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
69,0,69,,,,,,space,4.3379179000003205,None,None,3,0.8878585999991628,0.2334789999986242,None,1,0,1,0,,,,,2,0,2,0,,,,,69,0,69,0,3472.153984299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,2.804,3472.138480900001,3472.1389722999993,3472.1390696000017,3472.153984299999,3474.9698769999995,3474.954358499999,3474.958141700001,3474.9698769999995,3474.9698769999995,3474.9698769999995,3474.9698769999995,3476.970348499999,3476.970348499999,3476.970348499999,3476.970348499999,3476.9548902999995,3,0.8878585999991628,0.2334789999986242,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
70,0,70,,,,,,space,4.3379179000003205,None,None,2,0.9606999999996333,0.18758560000060243,None,1,0,1,0,,,,,2,0,2,0,,,,,70,0,70,0,3476.970348499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.9651,3476.955431800001,3476.9560906000006,3476.9562568,3476.970348499999,3479.936561499999,3479.9209542999997,3479.924315600001,3479.936561499999,3479.936561499999,3479.936561499999,3479.936561499999,3481.9365306,3481.9365306,3481.9365306,3481.9365306,3481.921085099999,2,0.9606999999996333,0.18758560000060243,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
71,0,71,,,,,,space,4.3379179000003205,None,None,2,0.7692194999981439,0.19849710000198684,None,1,0,1,0,,,,,2,0,2,0,,,,,71,0,71,0,3481.9365306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,4.7206,3481.9216025999995,3481.9221074000016,3481.922211699999,3481.9365306,3486.6695734000023,3486.654215499999,3486.6583499000008,3486.6695734000023,3486.6695734000023,3486.6695734000023,3486.6695734000023,3488.669274300002,3488.669274300002,3488.669274300002,3488.669274300002,3488.6540096999997,2,0.7692194999981439,0.19849710000198684,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
72,0,72,,,,,,space,4.3379179000003205,None,None,3,1.2074056999990717,0.21234520000143675,None,1,0,1,0,,,,,2,0,2,0,,,,,72,0,72,0,3488.669274300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,3.0616,3488.654527499999,3488.6550481000013,3488.6551567999995,3488.669274300002,3491.735792899999,3491.720605999999,3491.7242836000005,3491.735792899999,3491.735792899999,3491.735792899999,3491.735792899999,3493.7358953000003,3493.7358953000003,3493.7358953000003,3493.7358953000003,3493.7208310000024,3,1.2074056999990717,0.21234520000143675,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
73,0,73,,,,,,space,4.3379179000003205,None,None,3,1.2647026000013284,0.18978029999925639,None,1,0,1,0,,,,,2,0,2,0,,,,,73,0,73,0,3493.7358953000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,2.4186,3493.721339800002,3493.7219379000016,3493.7220474999995,3493.7358953000003,3496.168856700002,3496.1533418,3496.1574182000004,3496.168856700002,3496.168856700002,3496.168856700002,3496.168856700002,3498.1690930000004,3498.1690930000004,3498.1690930000004,3498.1690930000004,3498.153940299999,3,1.2647026000013284,0.18978029999925639,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
74,0,74,,,,,,space,4.3379179000003205,None,None,2,0.883554499996535,0.18858920000275248,None,1,0,1,0,,,,,2,0,2,0,,,,,74,0,74,0,3498.1690930000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,3.0691,3498.154450500002,3498.1551665000006,3498.1552819999997,3498.1690930000004,3501.2519302,3501.236467400002,3501.2403999000016,3501.2519302,3501.2519302,3501.2519302,3501.2519302,3503.251924700002,3503.251924700002,3503.251924700002,3503.251924700002,3503.2364639000007,2,0.883554499996535,0.18858920000275248,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
75,0,75,,,,,,space,4.3379179000003205,None,None,3,1.1313119000005827,0.21044919999985723,None,1,0,1,0,,,,,2,0,2,0,,,,,75,0,75,0,3503.251924700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,3.8126,3503.2369880000006,3503.237749,3503.237855700001,3503.251924700002,3507.068440700001,3507.0528670999993,3507.0570549000004,3507.068440700001,3507.068440700001,3507.068440700001,3507.068440700001,3509.0683647000005,3509.0683647000005,3509.0683647000005,3509.0683647000005,3509.052859800002,3,1.1313119000005827,0.21044919999985723,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
76,0,76,,,,,,space,4.3379179000003205,None,None,3,1.3540857000007236,0.19452409999939846,None,1,0,1,0,,,,,2,0,2,0,,,,,76,0,76,0,3509.0683647000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,2.9277,3509.053377600001,3509.054127399999,3509.054236600001,3509.0683647000005,3512.0015537,3511.9858136000003,3511.9893182000014,3512.0015537,3512.0015537,3512.0015537,3512.0015537,3514.0015101999998,3514.0015101999998,3514.0015101999998,3514.0015101999998,3513.9858626999994,3,1.3540857000007236,0.19452409999939846,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
77,0,77,,,,,,space,4.3379179000003205,None,None,3,1.3900832000035734,0.2105457999969076,None,1,0,1,0,,,,,2,0,2,0,,,,,77,0,77,0,3514.0015101999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,5.1342,3513.9863788000002,3513.986901299999,3513.9870107999996,3514.0015101999998,3519.1510746999993,3519.1353750000017,3519.1386760000023,3519.1510746999993,3519.1510746999993,3519.1510746999993,3519.1510746999993,3521.1510426999994,3521.1510426999994,3521.1510426999994,3521.1510426999994,3521.1354544000023,3,1.3900832000035734,0.2105457999969076,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
78,0,78,,,,,,space,4.3379179000003205,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,78,0,78,0,3521.1510426999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,2.1702,3521.1359696,3521.136508300002,3521.136615200001,3521.1510426999994,3523.3342239000012,3523.318258800002,3523.321163299999,3523.3342239000012,3523.3342239000012,3523.3342239000012,3523.3342239000012,3525.3340094000014,3525.3340094000014,3525.3340094000014,3525.3340094000014,3525.3188254000015,None,,,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
79,0,79,,,,,,space,4.3379179000003205,None,None,3,0.6612538999979733,0.21406149999893387,None,1,0,1,0,,,,,2,0,2,0,,,,,79,0,79,0,3525.3340094000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papier,2.1859,3525.319335799999,3525.3200153,3525.320138400002,3525.3340094000014,3527.533922800001,3527.518188000002,3527.5224977,3527.533922800001,3527.533922800001,3527.533922800001,3527.533922800001,3529.545677599999,3529.545677599999,3529.545677599999,3529.545677599999,3529.518734100002,3,0.6612538999979733,0.21406149999893387,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
0,0,0,,,,,3.379,space,8.056400100002065,None,None,3,1.7176024000000325,0.2204873000009684,None,1,0,1,0,,,,,3,0,3,0,0,79,79,74,0,0,0,0,3582.9476531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548.8246954000024,3548.8249880000003,3548.831568900001,3548.8353854000015,3548.8353854000015,3556.900636800001,space,8.056400100002065,None,3556.9008302,3556.9156494000017,3556.9156494000017,3570.9314847999995,None,3570.9383149999994,3570.9479202,3570.9464005666673,3572.151995299999,3580.9307706666664,3581.931978200002,3582.9476531,3582.9320854,Bürste,3.379,3582.9335255000005,3582.934094799999,3582.934202100001,3582.9476531,3586.330613099999,3586.3150294000006,3586.3187545,3586.330613099999,3586.330613099999,3586.330613099999,3586.330613099999,3588.3304897000016,3588.3304897000016,3588.3304897000016,3588.3304897000016,3588.315387999999,3,1.7176024000000325,0.2204873000009684,None,3541.5332775999996,3541.533345,None,3541.5419177000003,3541.5490869000023,3545.549592899999,3545.549592899999,3545.549592899999,3548.7664148000003,2,3.2132230999995954,None,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
1,0,1,,,,,,space,8.056400100002065,None,None,3,1.5843841999994766,0.2094016000010015,None,1,0,1,0,,,,,3,0,3,0,,,,,1,0,1,0,3588.3304897000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,2.1052,3588.3159195000007,3588.3164464,3588.316555100002,3588.3304897000016,3590.446652800001,3590.4312183,3590.434885499999,3590.446652800001,3590.446652800001,3590.446652800001,3590.446652800001,3592.4468581,3592.4468581,3592.4468581,3592.4468581,3592.4312869999994,3,1.5843841999994766,0.2094016000010015,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
2,0,2,,,,,,space,8.056400100002065,None,None,2,0.9855213000009826,0.17436760000055074,None,1,0,1,0,,,,,3,0,3,0,,,,,2,0,2,0,3592.4468581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.5506,3592.4318089000008,3592.432334000001,3592.4324416000018,3592.4468581,3594.996729900002,3594.981354200001,3594.985520099999,3594.996729900002,3594.996729900002,3594.996729900002,3594.996729900002,3596.9968166,3596.9968166,3596.9968166,3596.9968166,3596.9812128000012,2,0.9855213000009826,0.17436760000055074,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
3,0,3,,,,,,space,8.056400100002065,None,None,3,0.8015114999980142,0.21643740000217804,None,1,0,1,0,,,,,3,0,3,0,,,,,3,0,3,0,3596.9968166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,3.5371,3596.9817244000005,3596.982250199999,3596.982355600001,3596.9968166,3600.5460385000006,3600.5304878999996,3600.534419399999,3600.5460385000006,3600.5460385000006,3600.5460385000006,3600.5460385000006,3602.5464840999994,3602.5464840999994,3602.5464840999994,3602.5464840999994,3602.530805999999,3,0.8015114999980142,0.21643740000217804,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
4,0,4,,,,,,space,8.056400100002065,None,None,3,0.8801759000016318,0.21239659999992,None,1,0,1,0,,,,,3,0,3,0,,,,,4,0,4,0,3602.5464840999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,3.8333,3602.5313126,3602.5319732999997,3602.532079700002,3602.5464840999994,3606.3792036000013,3606.363956000001,3606.3682357,3606.3792036000013,3606.3792036000013,3606.3792036000013,3606.3792036000013,3608.3791542,3608.3791542,3608.3791542,3608.3791542,3608.363759300002,3,0.8801759000016318,0.21239659999992,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
5,0,5,,,,,,space,8.056400100002065,None,None,3,1.31658619999871,0.22941519999949378,None,1,0,1,0,,,,,3,0,3,0,,,,,5,0,5,0,3608.3791542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,2.4338,3608.3641934000007,3608.364660700001,3608.364752100002,3608.3791542,3610.8124231,3610.7968263000002,3610.8003843000006,3610.8124231,3610.8124231,3610.8124231,3610.8124231,3612.812387400001,3612.812387400001,3612.812387400001,3612.812387400001,3612.796997900001,3,1.31658619999871,0.22941519999949378,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
6,0,6,,,,,,space,8.056400100002065,None,None,2,0.9882456999985152,0.20481970000037109,None,1,0,1,0,,,,,3,0,3,0,,,,,6,0,6,0,3612.812387400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,4.0834,3612.797502199999,3612.798026200002,3612.7981323999993,3612.812387400001,3616.8950895000016,3616.879777500002,3616.883410000002,3616.8950895000016,3616.8950895000016,3616.8950895000016,3616.8950895000016,3618.8955035,3618.8955035,3618.8955035,3618.8955035,3618.879828500001,2,0.9882456999985152,0.20481970000037109,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
7,0,7,,,,,,space,8.056400100002065,None,None,3,0.9135110999995959,0.21285510000234353,None,1,0,1,0,,,,,3,0,3,0,,,,,7,0,7,0,3618.8955035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.2607,3618.880337999999,3618.880855800002,3618.8809604000016,3618.8955035,3621.161659900001,3621.146722900001,3621.149535700002,3621.161659900001,3621.161659900001,3621.161659900001,3621.161659900001,3623.161746900001,3623.161746900001,3623.161746900001,3623.161746900001,3623.1464282000015,3,0.9135110999995959,0.21285510000234353,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
8,0,8,,,,,,space,8.056400100002065,None,None,3,0.719937599998957,0.2204812000018137,None,1,0,1,0,,,,,3,0,3,0,,,,,8,0,8,0,3623.161746900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,4.0757,3623.1469361000018,3623.1474560999995,3623.1475630000023,3623.161746900001,3627.244819800002,3627.229212099999,3627.2329867000008,3627.244819800002,3627.244819800002,3627.244819800002,3627.244819800002,3629.244823699999,3629.244823699999,3629.244823699999,3629.244823699999,3629.2292433000002,3,0.719937599998957,0.2204812000018137,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
9,0,9,,,,,,space,8.056400100002065,None,None,3,1.052020099999936,0.19745070000135456,None,1,0,1,0,,,,,3,0,3,0,,,,,9,0,9,0,3629.244823699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.1581,3629.2297352000023,3629.2303737,3629.2304791999995,3629.244823699999,3631.4112373999997,3631.395856700001,3631.3993573000007,3631.4112373999997,3631.4112373999997,3631.4112373999997,3631.4112373999997,3633.4113682999996,3633.4113682999996,3633.4113682999996,3633.4113682999996,3633.3959527000006,3,1.052020099999936,0.19745070000135456,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
10,0,10,,,,,,space,8.056400100002065,None,None,2,0.8789663999996264,0.1867357000010088,None,1,0,1,0,,,,,3,0,3,0,,,,,10,0,10,0,3633.4113682999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,5.7127,3633.3964610000003,3633.3969744000024,3633.3970805999998,3633.4113682999996,3639.127510000002,3639.112157899999,3639.117150000002,3639.127510000002,3639.127510000002,3639.127510000002,3639.127510000002,3641.1279154000003,3641.1279154000003,3641.1279154000003,3641.1279154000003,3641.112044100002,2,0.8789663999996264,0.1867357000010088,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
11,0,11,,,,,,space,8.056400100002065,None,None,3,0.9763328000008187,0.2123911999988195,None,1,0,1,0,,,,,3,0,3,0,,,,,11,0,11,0,3641.1279154000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,2.8047,3641.1125531,3641.1130625000005,3641.1131714000003,3641.1279154000003,3643.9438274999993,3643.9281666999996,3643.9320549000004,3643.9438274999993,3643.9438274999993,3643.9438274999993,3643.9438274999993,3645.9439397999995,3645.9439397999995,3645.9439397999995,3645.9439397999995,3645.9284663,3,0.9763328000008187,0.2123911999988195,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
12,0,12,,,,,,space,8.056400100002065,None,None,3,1.3461754999989353,0.2201515999986441,None,1,0,1,0,,,,,3,0,3,0,,,,,12,0,12,0,3645.9439397999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.5572,3645.9289845999992,3645.9297358000003,3645.9298436999998,3645.9439397999995,3648.5103676,3648.4949261,3648.4990356000017,3648.5103676,3648.5103676,3648.5103676,3648.5103676,3650.5103555999995,3650.5103555999995,3650.5103555999995,3650.5103555999995,3650.4952324000005,3,1.3461754999989353,0.2201515999986441,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
13,0,13,,,,,,space,8.056400100002065,None,None,3,0.7424940999990213,0.2313298000008217,None,1,0,1,0,,,,,3,0,3,0,,,,,13,0,13,0,3650.5103555999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,4.2349,3650.495732800002,3650.496382600002,3650.4964886000016,3650.5103555999995,3654.7600158999994,3654.7445616000005,3654.7481797,3654.7600158999994,3654.7600158999994,3654.7600158999994,3654.7600158999994,3656.7600218000007,3656.7600218000007,3656.7600218000007,3656.7600218000007,3656.7446452000004,3,0.7424940999990213,0.2313298000008217,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
14,0,14,,,,,,space,8.056400100002065,None,None,2,1.0646233999977994,0.20019809999939753,None,1,0,1,0,,,,,3,0,3,0,,,,,14,0,14,0,3656.7600218000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,2.0628,3656.745148400001,3656.745799600001,3656.745906100001,3656.7600218000007,3658.8266933000014,3658.8109143,3658.8149201000015,3658.8266933000014,3658.8266933000014,3658.8266933000014,3658.8266933000014,3660.8266206000008,3660.8266206000008,3660.8266206000008,3660.8266206000008,3660.8109244000007,2,1.0646233999977994,0.20019809999939753,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
15,0,15,,,,,,space,8.056400100002065,None,None,3,0.8725873000003048,0.19707109999944805,None,1,0,1,0,,,,,3,0,3,0,,,,,15,0,15,0,3660.8266206000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,2.1561,3660.8114348000017,3660.8119490999998,3660.812059600001,3660.8266206000008,3662.9929195000004,3662.9773889999997,3662.9817626000004,3662.9929195000004,3662.9929195000004,3662.9929195000004,3662.9929195000004,3664.992907300002,3664.992907300002,3664.992907300002,3664.992907300002,3664.977381200002,3,0.8725873000003048,0.19707109999944805,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
