thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,begin_end_run_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
65,0,65,,,,,,space,2.9410846000000674,None,None,2,None,0.9295777999996062,0.25776390000009997,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,972.4427776000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,2.9061,972.4277867999999,972.428484,972.4287362000005,972.4427776000002,975.3592938000002,975.3436578000001,975.3479955000003,975.3592938000002,975.3592938000002,975.3592938000002,975.3592938000002,977.3593453000003,977.3593453000003,977.3593453000003,977.3593453000003,977.3437291,2,None,0.9295777999996062,0.25776390000009997,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
66,0,66,,,,,,space,2.9410846000000674,None,None,3,None,1.1606049000001804,0.32571179999922606,0,0,0,0,,,,,1,0,1,0,,,,,66,0,66,0,977.3593453000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,3.0547,977.3442469000001,977.3447652000004,977.3448767,977.3593453000003,980.4256831000002,980.4102229,980.4143794000001,980.4256831000002,980.4256831000002,980.4256831000002,980.4256831000002,982.4257035,982.4257035,982.4257035,982.4257035,982.4104260000004,3,None,1.1606049000001804,0.32571179999922606,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
67,0,67,,,,,,space,2.9410846000000674,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,67,0,67,0,982.4257035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,2.0946,982.4109307999997,982.4115311000005,982.4116401000001,982.4257035,984.5253794999999,984.5099534000001,984.5136831999998,984.5253794999999,984.5253794999999,984.5253794999999,984.5253794999999,986.5253424000002,986.5253424000002,986.5253424000002,986.5253424000002,986.5096478000005,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
68,0,68,,,,,,space,2.9410846000000674,None,None,2,None,0.7703014999997322,0.19749429999956192,0,0,0,0,,,,,1,0,1,0,,,,,68,0,68,0,986.5253424000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,2.1961,986.5101328000001,986.5106421999999,986.5107546999998,986.5253424000002,988.7251492000005,988.7096213000004,988.7135914999999,988.7251492000005,988.7251492000005,988.7251492000005,988.7251492000005,990.7250532999997,990.7250532999997,990.7250532999997,990.7250532999997,990.7099134999999,2,None,0.7703014999997322,0.19749429999956192,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
69,0,69,,,,,,space,2.9410846000000674,None,None,2,None,1.18407119999938,0.2462016000008589,0,0,0,0,,,,,1,0,1,0,,,,,69,0,69,0,990.7250532999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.9443,990.7104096000003,990.7109111999998,990.7110187999997,990.7250532999997,993.6751524000001,993.6596298000004,993.6647991999998,993.6751524000001,993.6751524000001,993.6751524000001,993.6751524000001,995.6749111999998,995.6749111999998,995.6749111999998,995.6749111999998,995.6592397000004,2,None,1.18407119999938,0.2462016000008589,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
70,0,70,,,,,,space,2.9410846000000674,None,None,2,None,1.2319903999996313,0.24807049999981245,0,0,0,0,,,,,1,0,1,0,,,,,70,0,70,0,995.6749111999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.8516,995.6597278999998,995.6602592999998,995.6603685999999,995.6749111999998,998.5413254000005,998.5257757999998,998.5294757000001,998.5413254000005,998.5413254000005,998.5413254000005,998.5413254000005,1000.5412035999998,1000.5412035999998,1000.5412035999998,1000.5412035999998,1000.5257922000001,2,None,1.2319903999996313,0.24807049999981245,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
71,0,71,,,,,,space,2.9410846000000674,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,71,0,71,0,1000.5412035999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butter,2.1949,1000.5263058999999,1000.5268289000005,1000.5269439000003,1000.5412035999998,1002.7407186999999,1002.7253552000002,1002.7288979000004,1002.7407186999999,1002.7407186999999,1002.7407186999999,1002.7407186999999,1004.7410841000001,1004.7410841000001,1004.7410841000001,1004.7410841000001,1004.7253748000003,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
72,0,72,,,,,,space,2.9410846000000674,None,None,3,None,1.1501851000002716,0.28068139999959385,0,0,0,0,,,,,1,0,1,0,,,,,72,0,72,0,1004.7410841000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,2.6312,1004.7258492999999,1004.7263518,1004.7264625999996,1004.7410841000001,1007.3748381000005,1007.35851,1007.3622087000003,1007.3748381000005,1007.3748381000005,1007.3748381000005,1007.3748381000005,1009.3741508000003,1009.3741508000003,1009.3741508000003,1009.3741508000003,1009.3584848999999,3,None,1.1501851000002716,0.28068139999959385,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
73,0,73,,,,,,space,2.9410846000000674,None,None,2,None,0.9281246999998984,0.2506622000000789,0,0,0,0,,,,,1,0,1,0,,,,,73,0,73,0,1009.3741508000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.2129,1009.3589985999997,1009.3595737000005,1009.3596828999998,1009.3741508000003,1011.5905877000005,1011.5749554000004,1011.5792004000004,1011.5905877000005,1011.5905877000005,1011.5905877000005,1011.5905877000005,1013.5911198000003,1013.5911198000003,1013.5911198000003,1013.5911198000003,1013.5750988999998,2,None,0.9281246999998984,0.2506622000000789,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
74,0,74,,,,,,space,2.9410846000000674,None,None,3,None,0.9143215999993117,0.47659980000025826,0,0,0,0,,,,,1,0,1,0,,,,,74,0,74,0,1013.5911198000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,2.0168,1013.5756178000001,1013.5761326000002,1013.5762476,1013.5911198000003,1015.6071609999999,1015.5916507000002,1015.5953056999997,1015.6071609999999,1015.6071609999999,1015.6071609999999,1015.6071609999999,1017.6068506000001,1017.6068506000001,1017.6068506000001,1017.6068506000001,1017.5914706000003,3,None,0.9143215999993117,0.47659980000025826,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
75,0,75,,,,,,space,2.9410846000000674,None,None,3,None,1.0387227999999595,0.28463769999962096,0,0,0,0,,,,,1,0,1,0,,,,,75,0,75,0,1017.6068506000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,2.83,1017.5919463,1017.5924500000001,1017.5925512000003,1017.6068506000001,1020.4400764000002,1020.4245927000002,1020.4298249000003,1020.4400764000002,1020.4400764000002,1020.4400764000002,1020.4400764000002,1022.4399489999996,1022.4399489999996,1022.4399489999996,1022.4399489999996,1022.4244641000005,3,None,1.0387227999999595,0.28463769999962096,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
76,0,76,,,,,,space,2.9410846000000674,None,None,2,None,1.2653012999999191,0.24556329999995796,0,0,0,0,,,,,1,0,1,0,,,,,76,0,76,0,1022.4399489999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,3.0127,1022.4249427000004,1022.4254502000003,1022.4255507999997,1022.4399489999996,1025.4562551,1025.4407484000003,1025.4441384000002,1025.4562551,1025.4562551,1025.4562551,1025.4562551,1027.4564743,1027.4564743,1027.4564743,1027.4564743,1027.4406473,2,None,1.2653012999999191,0.24556329999995796,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
77,0,77,,,,,,space,2.9410846000000674,None,None,3,None,0.8656509000002188,0.3744838000002346,0,0,0,0,,,,,1,0,1,0,,,,,77,0,77,0,1027.4564743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handy,4.0852,1027.4411264,1027.4416306000003,1027.4417345000002,1027.4564743,1031.5560354,1031.5403938999998,1031.5443717999997,1031.5560354,1031.5560354,1031.5560354,1031.5560354,1033.5559786000003,1033.5559786000003,1033.5559786000003,1033.5559786000003,1033.5406646000001,3,None,0.8656509000002188,0.3744838000002346,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
78,0,78,,,,,,space,2.9410846000000674,None,None,3,None,1.074456199999986,0.1960439000004044,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1033.5559786000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.9645,1033.5411801,1033.5417085999998,1033.5418171000001,1033.5559786000003,1036.5224335000003,1036.5069091000005,1036.5105430000003,1036.5224335000003,1036.5224335000003,1036.5224335000003,1036.5224335000003,1038.5223913,1038.5223913,1038.5223913,1038.5223913,1038.5069101,3,None,1.074456199999986,0.1960439000004044,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
79,0,79,,,,,,space,2.9410846000000674,None,None,3,None,0.9638506000001144,0.26586409999981697,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1038.5223913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,2.7992,1038.5074210000002,1038.5079427,1038.5080571999997,1038.5223913,1041.3221616,1041.3063567,1041.3094189000003,1041.3221616,1041.3221616,1041.3221616,1041.3221616,1043.3335772,1043.3335772,1043.3335772,1043.3335772,1043.3068270000003,3,None,0.9638506000001144,0.26586409999981697,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
0,0,0,,,,,3.2825,space,3.689061799999763,None,None,2,None,1.8819813000000067,None,0,0,0,0,,,,,2,0,2,0,0,79,79,3,0,0,0,0,1099.0524063000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.6611507999996,1070.6614418999998,1070.66842,1070.6719789999997,1070.6719789999997,1074.3721716999999,space,3.689061799999763,None,1074.3723243000004,1074.3868836000001,1074.3868836000001,1087.0213206999997,None,1087.0286345000004,1087.0366145999997,1087.0367500666664,1088.2454785,1097.0358620666668,1098.0457730999997,1099.0360861,Nacht,3.2825,1099.0374515000003,1099.0381268,1099.0382537000005,1099.0524063000003,1102.3351580999997,1102.3194894999997,1102.3234749000003,1102.3351580999997,1102.3351580999997,1102.3351580999997,1102.3351580999997,1104.3351638000004,1104.3351638000004,1104.3351638000004,1104.3351638000004,1104.3196116,2,None,1.8819813000000067,None,1055.3218035999998,1055.3218765000001,None,1055.3220376,1055.3379905000002,1055.3379905000002,1070.6037403999999,2,15.249997500000063,None,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
1,0,1,,,,,,space,3.689061799999763,None,None,3,None,0.8902277999995931,0.2502242999998998,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1104.3351638000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.5377,1104.3201159,1104.3206662000002,1104.3207776999998,1104.3351638000004,1106.8848663999997,1106.8691675999999,1106.8724558000004,1106.8848663999997,1106.8848663999997,1106.8848663999997,1106.8848663999997,1108.8851316,1108.8851316,1108.8851316,1108.8851316,1108.8695989999997,3,None,0.8902277999995931,0.2502242999998998,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
2,0,2,,,,,,space,3.689061799999763,None,None,3,None,1.058833300000515,0.30385999999998603,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1108.8851316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,4.3424,1108.8701153000002,1108.8706210999999,1108.8707353999998,1108.8851316,1113.2354194999998,1113.2191881999997,1113.2233386999997,1113.2354194999998,1113.2354194999998,1113.2354194999998,1113.2354194999998,1115.2349249999997,1115.2349249999997,1115.2349249999997,1115.2349249999997,1115.2190511999997,3,None,1.058833300000515,0.30385999999998603,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
3,0,3,,,,,,space,3.689061799999763,None,None,2,None,0.9722288000002663,0.27425959999982297,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1115.2349249999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasser,4.3756,1115.2195668000004,1115.2202127,1115.2203221999998,1115.2349249999997,1119.6175316,1119.6020520000002,1119.6055073999996,1119.6175316,1119.6175316,1119.6175316,1119.6175316,1121.6176281999997,1121.6176281999997,1121.6176281999997,1121.6176281999997,1121.601882,2,None,0.9722288000002663,0.27425959999982297,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
4,0,4,,,,,,space,3.689061799999763,None,None,3,None,0.8527473000003738,0.31418589999975666,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1121.6176281999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,2.7584,1121.6023941000003,1121.6028969999998,1121.6030044999998,1121.6176281999997,1124.3837111000003,1124.3683228,1124.3742067000003,1124.3837111000003,1124.3837111000003,1124.3837111000003,1124.3837111000003,1126.3840188000004,1126.3840188000004,1126.3840188000004,1126.3840188000004,1126.3685292999999,3,None,0.8527473000003738,0.31418589999975666,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
5,0,5,,,,,,space,3.689061799999763,None,None,3,None,1.6407595999999103,0.24318070000026637,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1126.3840188000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,4.4429,1126.3690386999997,1126.3695533999999,1126.3696599000004,1126.3840188000004,1130.8335846,1130.8179491,1130.8221141000004,1130.8335846,1130.8335846,1130.8335846,1130.8335846,1132.8336188000003,1132.8336188000003,1132.8336188000003,1132.8336188000003,1132.8184942999997,3,None,1.6407595999999103,0.24318070000026637,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
6,0,6,,,,,,space,3.689061799999763,None,None,3,None,0.7923760999992737,0.29714100000001054,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1132.8336188000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.0168,1132.8190020000002,1132.8195397999998,1132.8196488000003,1132.8336188000003,1134.8502366000002,1134.8345436,1134.8382500999996,1134.8502366000002,1134.8502366000002,1134.8502366000002,1134.8502366000002,1136.8504776,1136.8504776,1136.8504776,1136.8504776,1136.8342006000003,3,None,0.7923760999992737,0.29714100000001054,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
7,0,7,,,,,,space,3.689061799999763,None,None,3,None,1.6157906999997067,0.3103585999997449,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1136.8504776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,4.4767,1136.8346443,1136.8351420999998,1136.8352397999997,1136.8504776,1141.3331657999997,1141.3175799,1141.3216791000004,1141.3331657999997,1141.3331657999997,1141.3331657999997,1141.3331657999997,1143.3329580999998,1143.3329580999998,1143.3329580999998,1143.3329580999998,1143.3176082,3,None,1.6157906999997067,0.3103585999997449,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
8,0,8,,,,,,space,3.689061799999763,None,None,2,None,1.2002215000002252,0.2202065000001312,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1143.3329580999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.1413,1143.3181099000003,1143.3186812000004,1143.3187880000005,1143.3329580999998,1145.4828018999997,1145.4670819000003,1145.4705019000003,1145.4828018999997,1145.4828018999997,1145.4828018999997,1145.4828018999997,1147.4827699999996,1147.4827699999996,1147.4827699999996,1147.4827699999996,1147.4671010000002,2,None,1.2002215000002252,0.2202065000001312,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
9,0,9,,,,,,space,3.689061799999763,None,None,3,None,1.4908402999999453,0.3564361999997345,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1147.4827699999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,2.8901,1147.4676115000002,1147.4681424,1147.4682524,1147.4827699999996,1150.3822891,1150.3668020000005,1150.3703449000004,1150.3822891,1150.3822891,1150.3822891,1150.3822891,1152.3823763,1152.3823763,1152.3823763,1152.3823763,1152.3668533,3,None,1.4908402999999453,0.3564361999997345,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
10,0,10,,,,,,space,3.689061799999763,None,None,2,None,0.819626800000151,0.38447610000002896,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1152.3823763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.4137,1152.3673688,1152.3678929999996,1152.3680012000004,1152.3823763,1154.7991436000002,1154.7832134,1154.7871666,1154.7991436000002,1154.7991436000002,1154.7991436000002,1154.7991436000002,1156.7989914,1156.7989914,1156.7989914,1156.7989914,1156.7831665000003,2,None,0.819626800000151,0.38447610000002896,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
11,0,11,,,,,,space,3.689061799999763,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1156.7989914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,2.3916,1156.7836459,1156.7841496,1156.7842507000005,1156.7989914,1159.1987522,1159.1831720999999,1159.1879890999999,1159.1987522,1159.1987522,1159.1987522,1159.1987522,1161.1987056999997,1161.1987056999997,1161.1987056999997,1161.1987056999997,1161.1829264999997,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
12,0,12,,,,,,space,3.689061799999763,None,None,2,None,1.2076514999998835,0.23513929999990069,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1161.1987056999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,2.3229,1161.1834073999999,1161.1839225000003,1161.1840321999998,1161.1987056999997,1163.5319141,1163.5164157,1163.5205710999999,1163.5319141,1163.5319141,1163.5319141,1163.5319141,1165.5318290000005,1165.5318290000005,1165.5318290000005,1165.5318290000005,1165.5163362000003,2,None,1.2076514999998835,0.23513929999990069,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
13,0,13,,,,,,space,3.689061799999763,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1165.5318290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,2.4167,1165.5168392000005,1165.5173838,1165.5174941000005,1165.5318290000005,1167.9481870999998,1167.9327365,1167.9369041999998,1167.9481870999998,1167.9481870999998,1167.9481870999998,1167.9481870999998,1169.9481401000003,1169.9481401000003,1169.9481401000003,1169.9481401000003,1169.9326227000001,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
14,0,14,,,,,,space,3.689061799999763,None,None,3,None,0.9425973999996131,0.20758180000029824,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1169.9481401000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.5169,1169.9330976,1169.9336079000004,1169.9337238999997,1169.9481401000003,1172.4647083999998,1172.4488070999996,1172.4523495000003,1172.4647083999998,1172.4647083999998,1172.4647083999998,1172.4647083999998,1174.4644987000001,1174.4644987000001,1174.4644987000001,1174.4644987000001,1174.4491742,3,None,0.9425973999996131,0.20758180000029824,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
15,0,15,,,,,,space,3.689061799999763,None,None,2,None,0.9100970999998026,0.2025541000002704,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1174.4644987000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,2.6097,1174.4496765000004,1174.4503213999997,1174.4504373,1174.4644987000001,1177.0807892000003,1177.0655058000002,1177.0697664999998,1177.0807892000003,1177.0807892000003,1177.0807892000003,1177.0807892000003,1179.081005,1179.081005,1179.081005,1179.081005,1179.0653811000002,2,None,0.9100970999998026,0.2025541000002704,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
16,0,16,,,,,,space,3.689061799999763,None,None,3,None,1.1042747999999847,0.18847189999996772,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1179.081005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,2.1186,1179.0658824000002,1179.0665282,1179.0666394999998,1179.081005,1181.2146782,1181.1982272000005,1181.2019529999998,1181.2146782,1181.2146782,1181.2146782,1181.2146782,1183.2140147,1183.2140147,1183.2140147,1183.2140147,1183.1986527999998,3,None,1.1042747999999847,0.18847189999996772,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
