thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
54,0,54,,,,,,space,1.9125206000007893,None,None,3,None,0.8891946999992797,0.23739260000002105,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1427.0882602000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.3229,1427.0736133999999,1427.0741992999992,1427.0743017999994,1427.0882602000001,1429.4215719999993,1429.4053480999992,1429.4087373999992,1429.4215719999993,1429.4215719999993,1429.4215719999993,1429.4215719999993,1431.4212576999998,1431.4212576999998,1431.4212576999998,1431.4212576999998,1431.4057654999997,3,None,0.8891946999992797,0.23739260000002105,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
55,0,55,,,,,,space,1.9125206000007893,None,None,3,None,0.6548457000008057,0.21505040000010922,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1431.4212576999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,4.4767,1431.4062562999989,1431.406820799999,1431.4069258,1431.4212576999998,1435.9043746999996,1435.8886504000002,1435.8930015999995,1435.9043746999996,1435.9043746999996,1435.9043746999996,1435.9043746999996,1437.9043918999996,1437.9043918999996,1437.9043918999996,1437.9043918999996,1437.8887485999985,3,None,0.6548457000008057,0.21505040000010922,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
56,0,56,,,,,,space,1.9125206000007893,None,None,3,None,0.5917719999997644,0.2350244000008388,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1437.9043918999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.3599,1437.8892441999997,1437.8898809000002,1437.8899863999995,1437.9043918999996,1440.2707697999995,1440.2550675999992,1440.2593598999993,1440.2707697999995,1440.2707697999995,1440.2707697999995,1440.2707697999995,1442.2706327999986,1442.2706327999986,1442.2706327999986,1442.2706327999986,1442.2551421999997,3,None,0.5917719999997644,0.2350244000008388,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
57,0,57,,,,,,space,1.9125206000007893,None,None,3,None,0.4932308000006742,0.34834650000084366,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1442.2706327999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.6312,1442.2556334,1442.2562713999996,1442.2563758999986,1442.2706327999986,1444.9037788999995,1444.8880148999997,1444.8913675999993,1444.9037788999995,1444.9037788999995,1444.9037788999995,1444.9037788999995,1446.9037012999997,1446.9037012999997,1446.9037012999997,1446.9037012999997,1446.8880549999994,3,None,0.4932308000006742,0.34834650000084366,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
58,0,58,,,,,,space,1.9125206000007893,None,None,2,None,0.9885161000001972,0.22082659999978205,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1446.9037012999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musik,3.189,1446.8885578999998,1446.8890604999997,1446.8891631999995,1446.9037012999997,1450.1035606999994,1450.0886468999997,1450.0925146999998,1450.1035606999994,1450.1035606999994,1450.1035606999994,1450.1035606999994,1452.1038922999996,1452.1038922999996,1452.1038922999996,1452.1038922999996,1452.0874828999986,2,None,0.9885161000001972,0.22082659999978205,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
59,0,59,,,,,,space,1.9125206000007893,None,None,3,None,0.6834194000002753,0.2165899999999965,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1452.1038922999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,2.0842,1452.0878981999995,1452.0883648,1452.088452,1452.1038922999996,1454.2034856999999,1454.1879911999986,1454.1919954999994,1454.2034856999999,1454.2034856999999,1454.2034856999999,1454.2034856999999,1456.2037227,1456.2037227,1456.2037227,1456.2037227,1456.1878005999988,3,None,0.6834194000002753,0.2165899999999965,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
60,0,60,,,,,,space,1.9125206000007893,None,None,2,None,0.6517564000005223,0.23146269999961078,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,1456.2037227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,4.3942,1456.1882941999993,1456.1889331000002,1456.1890360999987,1456.2037227,1460.6026548999998,1460.5871596999987,1460.5913769999988,1460.6026548999998,1460.6026548999998,1460.6026548999998,1460.6026548999998,1462.6028787999985,1462.6028787999985,1462.6028787999985,1462.6028787999985,1462.5873256999985,2,None,0.6517564000005223,0.23146269999961078,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
61,0,61,,,,,,space,1.9125206000007893,None,None,3,None,0.6906641999994463,0.23978410000017902,0,0,0,0,,,,,2,0,2,0,,,,,61,0,61,0,1462.6028787999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.2074,1462.5878211,1462.5884803999998,1462.5885856999994,1462.6028787999985,1464.819238099999,1464.8038390000002,1464.8075869999993,1464.819238099999,1464.819238099999,1464.819238099999,1464.819238099999,1466.8197184,1466.8197184,1466.8197184,1466.8197184,1466.8038090999999,3,None,0.6906641999994463,0.23978410000017902,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
62,0,62,,,,,,space,1.9125206000007893,None,None,2,None,0.5900580000015907,0.23436450000008335,0,0,0,0,,,,,2,0,2,0,,,,,62,0,62,0,1466.8197184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.2385,1466.8043019999986,1466.8049494999996,1466.8050559999992,1466.8197184,1469.069244299999,1469.0533742999996,1469.0571666999986,1469.069244299999,1469.069244299999,1469.069244299999,1469.069244299999,1471.0690035999996,1471.0690035999996,1471.0690035999996,1471.0690035999996,1471.0536622,2,None,0.5900580000015907,0.23436450000008335,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
63,0,63,,,,,,space,1.9125206000007893,None,None,3,None,0.814366799999334,0.24572360000092885,0,0,0,0,,,,,2,0,2,0,,,,,63,0,63,0,1471.0690035999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,4.5959,1471.054160399999,1471.0546691,1471.054772399999,1471.0690035999996,1475.6686874999996,1475.6534053999985,1475.6575796999987,1475.6686874999996,1475.6686874999996,1475.6686874999996,1475.6686874999996,1477.6688252999993,1477.6688252999993,1477.6688252999993,1477.6688252999993,1477.6529941999997,3,None,0.814366799999334,0.24572360000092885,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
64,0,64,,,,,,space,1.9125206000007893,None,None,3,None,1.103058400000009,0.24398930000097607,0,0,0,0,,,,,2,0,2,0,,,,,64,0,64,0,1477.6688252999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.0946,1477.6534979999997,1477.6540148999993,1477.6541198999985,1477.6688252999993,1479.768464499999,1479.7528045,1479.7564853999993,1479.768464499999,1479.768464499999,1479.768464499999,1479.768464499999,1481.768432499999,1481.768432499999,1481.768432499999,1481.768432499999,1481.752896599999,3,None,1.103058400000009,0.24398930000097607,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
65,0,65,,,,,,space,1.9125206000007893,None,None,3,None,0.9079836999990221,0.2852308000001358,0,0,0,0,,,,,2,0,2,0,,,,,65,0,65,0,1481.768432499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.1743,1481.7533932999995,1481.7539050999985,1481.7540097,1481.768432499999,1483.9515673999995,1483.9361012999998,1483.9401245999998,1483.9515673999995,1483.9515673999995,1483.9515673999995,1483.9515673999995,1485.9514951,1485.9514951,1485.9514951,1485.9514951,1485.9360075999994,3,None,0.9079836999990221,0.2852308000001358,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
66,0,66,,,,,,space,1.9125206000007893,None,None,3,None,1.0057682000006025,0.2676902999992308,0,0,0,0,,,,,2,0,2,0,,,,,66,0,66,0,1485.9514951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,5.3655,1485.9365104999997,1485.9370123999997,1485.9371236999996,1485.9514951,1491.3177799999994,1491.3021229999995,1491.3066017,1491.3177799999994,1491.3177799999994,1491.3177799999994,1491.3177799999994,1493.3177603999993,1493.3177603999993,1493.3177603999993,1493.3177603999993,1493.302135599999,3,None,1.0057682000006025,0.2676902999992308,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
67,0,67,,,,,,space,1.9125206000007893,None,None,2,None,1.6653330000008282,0.23060350000014296,0,0,0,0,,,,,2,0,2,0,,,,,67,0,67,0,1493.3177603999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,3.9589,1493.3026066000002,1493.3030909999998,1493.3031902999992,1493.3177603999993,1497.2842036000002,1497.2682348999988,1497.2718595999995,1497.2842036000002,1497.2842036000002,1497.2842036000002,1497.2842036000002,1499.284110999999,1499.284110999999,1499.284110999999,1499.284110999999,1499.2685852999984,2,None,1.6653330000008282,0.23060350000014296,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
68,0,68,,,,,,space,1.9125206000007893,None,None,3,None,0.5971348999992188,0.233375600000727,0,0,0,0,,,,,2,0,2,0,,,,,68,0,68,0,1499.284110999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,2.0031,1499.2690606999986,1499.2695544999988,1499.2696531000001,1499.284110999999,1501.3004055000001,1501.2848483999987,1501.2885594,1501.3004055000001,1501.3004055000001,1501.3004055000001,1501.3004055000001,1503.3010399999985,1503.3010399999985,1503.3010399999985,1503.3010399999985,1503.2849097999988,3,None,0.5971348999992188,0.233375600000727,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
69,0,69,,,,,,space,1.9125206000007893,None,None,3,None,0.9997837000009895,0.228799299999082,0,0,0,0,,,,,2,0,2,0,,,,,69,0,69,0,1503.3010399999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,3.2059,1503.2854043999996,1503.2860770999996,1503.2862403,1503.3010399999985,1506.517076099999,1506.5014790999994,1506.5057533999989,1506.517076099999,1506.517076099999,1506.517076099999,1506.517076099999,1508.5170526000002,1508.5170526000002,1508.5170526000002,1508.5170526000002,1508.5014389999997,3,None,0.9997837000009895,0.228799299999082,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
70,0,70,,,,,,space,1.9125206000007893,None,None,2,None,0.5680166000001918,0.23154690000046685,0,0,0,0,,,,,2,0,2,0,,,,,70,0,70,0,1508.5170526000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,2.3419,1508.5019395,1508.5026816999998,1508.5027839999984,1508.5170526000002,1510.8666992999988,1510.8514469000002,1510.8552688,1510.8666992999988,1510.8666992999988,1510.8666992999988,1510.8666992999988,1512.8666061999993,1512.8666061999993,1512.8666061999993,1512.8666061999993,1512.8511091,2,None,0.5680166000001918,0.23154690000046685,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
71,0,71,,,,,,space,1.9125206000007893,None,None,3,None,0.5899850000005245,0.24628429999938817,0,0,0,0,,,,,2,0,2,0,,,,,71,0,71,0,1512.8666061999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.9109,1512.851620899999,1512.8521392000002,1512.852245099999,1512.8666061999993,1515.7831787999985,1515.7673827999988,1515.7714164999998,1515.7831787999985,1515.7831787999985,1515.7831787999985,1515.7831787999985,1517.783072799999,1517.783072799999,1517.783072799999,1517.783072799999,1517.7675955999985,3,None,0.5899850000005245,0.24628429999938817,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
72,0,72,,,,,,space,1.9125206000007893,None,None,2,None,0.5380143000002136,0.19368169999870588,0,0,0,0,,,,,2,0,2,0,,,,,72,0,72,0,1517.783072799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,2.1413,1517.768093999999,1517.7685950999985,1517.7686993999996,1517.783072799999,1519.9327090999996,1519.9171188,1519.9212251999998,1519.9327090999996,1519.9327090999996,1519.9327090999996,1519.9327090999996,1521.9328647999992,1521.9328647999992,1521.9328647999992,1521.9328647999992,1521.9178696,2,None,0.5380143000002136,0.19368169999870588,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
73,0,73,,,,,,space,1.9125206000007893,None,None,3,None,0.5909648000015295,0.292218699998557,0,0,0,0,,,,,2,0,2,0,,,,,73,0,73,0,1521.9328647999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.3843,1521.9183648999988,1521.9188619999986,1521.9189686999998,1521.9328647999992,1524.3323542999988,1524.3173093999994,1524.3226006999994,1524.3323542999988,1524.3323542999988,1524.3323542999988,1524.3323542999988,1526.3327087999987,1526.3327087999987,1526.3327087999987,1526.3327087999987,1526.3170195000002,3,None,0.5909648000015295,0.292218699998557,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
74,0,74,,,,,,space,1.9125206000007893,None,None,2,None,1.0099310999994486,0.2374233999998978,0,0,0,0,,,,,2,0,2,0,,,,,74,0,74,0,1526.3327087999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,2.1697,1526.3175204999989,1526.3180404999985,1526.3181520999988,1526.3327087999987,1528.5157401999986,1528.5000826999985,1528.5039696999993,1528.5157401999986,1528.5157401999986,1528.5157401999986,1528.5157401999986,1530.5157628999987,1530.5157628999987,1530.5157628999987,1530.5157628999987,1530.5001149,2,None,1.0099310999994486,0.2374233999998978,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
75,0,75,,,,,,space,1.9125206000007893,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,75,0,75,0,1530.5157628999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,4.3756,1530.5005755000002,1530.5010678999988,1530.5011644999995,1530.5157628999987,1534.8985471999986,1534.883039799999,1534.8869615999993,1534.8985471999986,1534.8985471999986,1534.8985471999986,1534.8985471999986,1536.8988019999997,1536.8988019999997,1536.8988019999997,1536.8988019999997,1536.8836725,None,None,,,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
