thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,,,,,,space,3.335234100000889,None,None,3,1.1231857999991917,0.2333373000001302,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,1803.533339300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.1936,1803.518140000001,1803.518794300001,1803.5189068999998,1803.533339300001,1805.7330776000008,1805.7175608000007,1805.7224011000008,1805.7330776000008,1805.7330776000008,1805.7330776000008,1805.7330776000008,1807.7329510999998,1807.7329510999998,1807.7329510999998,1807.7329510999998,1807.717260800001,3,1.1231857999991917,0.2333373000001302,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
54,0,54,,,,,,space,3.335234100000889,None,None,2,1.7017571999986103,0.2163988000011159,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,1807.7329510999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,2.3125,1807.717676700001,1807.7181360000004,1807.718227800001,1807.7329510999998,1810.0501023000006,1810.0339360999997,1810.0376096999998,1810.0501023000006,1810.0501023000006,1810.0501023000006,1810.0501023000006,1812.049546000001,1812.049546000001,1812.049546000001,1812.049546000001,1812.034002700001,2,1.7017571999986103,0.2163988000011159,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
55,0,55,,,,,,space,3.335234100000889,None,None,2,1.9545447000000422,None,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,1812.049546000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,3.1334,1812.0345017000009,1812.0350184999998,1812.0351230000006,1812.049546000001,1815.1825572000007,1815.1667296999995,1815.1702575999998,1815.1825572000007,1815.1825572000007,1815.1825572000007,1815.1825572000007,1817.1825553999997,1817.1825553999997,1817.1825553999997,1817.1825553999997,1817.166970700001,2,1.9545447000000422,None,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
56,0,56,,,,,,space,3.335234100000889,None,None,2,1.3974300999998377,0.20645689999946626,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,1817.1825553999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.9551,1817.1674224999997,1817.1680418999995,1817.1681362000008,1817.1825553999997,1820.1490500999998,1820.1336213000004,1820.1371121000002,1820.1490500999998,1820.1490500999998,1820.1490500999998,1820.1490500999998,1822.1489501999995,1822.1489501999995,1822.1489501999995,1822.1489501999995,1822.1334873000005,2,1.3974300999998377,0.20645689999946626,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
57,0,57,,,,,,space,3.335234100000889,None,None,3,0.6640732000014395,0.254880200000116,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,1822.1489501999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,3.147,1822.1339887999993,1822.1344951,1822.1346012999993,1822.1489501999995,1825.2987746000008,1825.2828495000003,1825.2860907999993,1825.2987746000008,1825.2987746000008,1825.2987746000008,1825.2987746000008,1827.2986351000009,1827.2986351000009,1827.2986351000009,1827.2986351000009,1827.2830528999993,3,0.6640732000014395,0.254880200000116,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
58,0,58,,,,,,space,3.335234100000889,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,1827.2986351000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,3.4264,1827.2835569000008,1827.2840640999993,1827.2841713000007,1827.2986351000009,1830.731592000001,1830.7156067000005,1830.7187559999993,1830.731592000001,1830.731592000001,1830.731592000001,1830.731592000001,1832.7317742999994,1832.7317742999994,1832.7317742999994,1832.7317742999994,1832.7161480000004,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
59,0,59,,,,,,space,3.335234100000889,None,None,3,0.6455590000005031,0.2551387999992585,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,1832.7317742999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.016,1832.7166074000006,1832.7171198000005,1832.7172277,1832.7317742999994,1834.7482879000008,1834.7323530000003,1834.7360151000003,1834.7482879000008,1834.7482879000008,1834.7482879000008,1834.7482879000008,1836.7481718999998,1836.7481718999998,1836.7481718999998,1836.7481718999998,1836.7325241999997,3,0.6455590000005031,0.2551387999992585,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
60,0,60,,,,,,space,3.335234100000889,None,None,3,0.9392228000015166,0.23039040000003297,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,1836.7481718999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,3.5354,1836.7330059999995,1836.7336435000007,1836.7337515999998,1836.7481718999998,1840.2979277000004,1840.2822143000003,1840.2883195999993,1840.2979277000004,1840.2979277000004,1840.2979277000004,1840.2979277000004,1842.297723300001,1842.297723300001,1842.297723300001,1842.297723300001,1842.282481700001,3,0.9392228000015166,0.23039040000003297,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
61,0,61,,,,,,space,3.335234100000889,None,None,3,0.5072450000006938,0.25530609999987064,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,1842.297723300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.596,1842.282990300001,1842.2834998999997,1842.2836080000006,1842.297723300001,1844.8978828000008,1844.8821171999998,1844.8857431000006,1844.8978828000008,1844.8978828000008,1844.8978828000008,1844.8978828000008,1846.8978233999997,1846.8978233999997,1846.8978233999997,1846.8978233999997,1846.8819264000003,3,0.5072450000006938,0.25530609999987064,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
62,0,62,,,,,,space,3.335234100000889,None,None,3,0.6445997000009811,0.24532869999893592,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,1846.8978233999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,5.095,1846.8824347,1846.8829465999997,1846.8830533999999,1846.8978233999997,1851.9972303000004,1851.9815248000004,1851.9849101999998,1851.9972303000004,1851.9972303000004,1851.9972303000004,1851.9972303000004,1853.9969647999997,1853.9969647999997,1853.9969647999997,1853.9969647999997,1853.9820381,3,0.6445997000009811,0.24532869999893592,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
63,0,63,,,,,,space,3.335234100000889,None,None,3,0.7206762000005256,0.24734779999926104,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,1853.9969647999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hemd,4.6883,1853.9825465999993,1853.9830536,1853.983158,1853.9969647999997,1858.696847600001,1858.6813463999997,1858.6850679999998,1858.696847600001,1858.696847600001,1858.696847600001,1858.696847600001,1860.6966418000002,1860.6966418000002,1860.6966418000002,1860.6966418000002,1860.6812916000008,3,0.7206762000005256,0.24734779999926104,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
64,0,64,,,,,,space,3.335234100000889,None,None,3,0.8563646999991761,0.25228470000001835,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,1860.6966418000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musik,3.5998,1860.6818195999995,1860.682420600001,1860.6825978000006,1860.6966418000002,1864.2966628999993,1864.2807973999998,1864.2847076999997,1864.2966628999993,1864.2966628999993,1864.2966628999993,1864.2966628999993,1866.296433300001,1866.296433300001,1866.296433300001,1866.296433300001,1866.2807347000007,3,0.8563646999991761,0.25228470000001835,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
65,0,65,,,,,,space,3.335234100000889,None,None,3,1.2928241999998136,0.2698460999999952,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,1866.296433300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.1365,1866.2811778000005,1866.2817877000007,1866.2818796000001,1866.296433300001,1868.4462584000003,1868.4303835,1868.4331874999998,1868.4462584000003,1868.4462584000003,1868.4462584000003,1868.4462584000003,1870.4462876000007,1870.4462876000007,1870.4462876000007,1870.4462876000007,1870.4307197000007,3,1.2928241999998136,0.2698460999999952,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
66,0,66,,,,,,space,3.335234100000889,None,None,3,0.705407199999172,0.2886392000000342,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,1870.4462876000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,3.2428,1870.4312371000005,1870.4317638000002,1870.4318711000005,1870.4462876000007,1873.6957358999998,1873.6806231,1873.6840327,1873.6957358999998,1873.6957358999998,1873.6957358999998,1873.6957358999998,1875.6957381000002,1875.6957381000002,1875.6957381000002,1875.6957381000002,1875.6801313999995,3,0.705407199999172,0.2886392000000342,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
67,0,67,,,,,,space,3.335234100000889,None,None,3,1.2095576000010624,0.30631319999884,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,1875.6957381000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.4547,1875.6806399000006,1875.6811430000007,1875.6812660999994,1875.6957381000002,1878.1622828000009,1878.1469155999994,1878.1519264000008,1878.1622828000009,1878.1622828000009,1878.1622828000009,1878.1622828000009,1880.1622466,1880.1622466,1880.1622466,1880.1622466,1880.1465806999995,3,1.2095576000010624,0.30631319999884,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
68,0,68,,,,,,space,3.335234100000889,None,None,3,0.7758871000005456,0.24396129999877303,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,1880.1622466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,4.931,1880.1470278999996,1880.1475201000003,1880.147614800001,1880.1622466,1885.095147000001,1885.0800184999998,1885.083400800001,1885.095147000001,1885.095147000001,1885.095147000001,1885.095147000001,1887.095240900001,1887.095240900001,1887.095240900001,1887.095240900001,1887.0795351000006,3,0.7758871000005456,0.24396129999877303,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
69,0,69,,,,,,space,3.335234100000889,None,None,3,0.9573359999994864,0.2977145000004384,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,1887.095240900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,2.9566,1887.0800608,1887.0805706,1887.0806776,1887.095240900001,1890.0616507999994,1890.0459154999999,1890.0496512,1890.0616507999994,1890.0616507999994,1890.0616507999994,1890.0616507999994,1892.0614476,1892.0614476,1892.0614476,1892.0614476,1892.0461330000007,3,0.9573359999994864,0.2977145000004384,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
70,0,70,,,,,,space,3.335234100000889,None,None,3,0.709599600000729,0.33247669999946083,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,1892.0614476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.0788,1892.0466354999999,1892.0471778,1892.0472848,1892.0614476,1894.1447694999997,1894.1291646,1894.1319625999995,1894.1447694999997,1894.1447694999997,1894.1447694999997,1894.1447694999997,1896.1446354999998,1896.1446354999998,1896.1446354999998,1896.1446354999998,1896.1290885999997,3,0.709599600000729,0.33247669999946083,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
71,0,71,,,,,,space,3.335234100000889,None,None,3,0.7983331000014005,0.2966220999987854,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,1896.1446354999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,3.0583,1896.1295999999993,1896.1301090000006,1896.1302158000008,1896.1446354999998,1899.2111405000005,1899.195577900001,1899.1997347000006,1899.2111405000005,1899.2111405000005,1899.2111405000005,1899.2111405000005,1901.2110951999994,1901.2110951999994,1901.2110951999994,1901.2110951999994,1901.1953769000002,3,0.7983331000014005,0.2966220999987854,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
72,0,72,,,,,,space,3.335234100000889,None,None,2,1.1194274999998015,0.2168208000002778,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,1901.2110951999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.2918,1901.1958870999997,1901.1963965999994,1901.1965045000006,1901.2110951999994,1903.5106544,1903.4950906999993,1903.4986598999994,1903.5106544,1903.5106544,1903.5106544,1903.5106544,1905.5107892000005,1905.5107892000005,1905.5107892000005,1905.5107892000005,1905.4953331000006,2,1.1194274999998015,0.2168208000002778,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
73,0,73,,,,,,space,3.335234100000889,None,None,2,0.6824132000001555,0.20723129999896628,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,1905.5107892000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,3.3357,1905.4958465999998,1905.4964967000005,1905.4966035999996,1905.5107892000005,1908.8604676000004,1908.8446049000004,1908.8482156,1908.8604676000004,1908.8604676000004,1908.8604676000004,1908.8604676000004,1910.8603388000001,1910.8603388000001,1910.8603388000001,1910.8603388000001,1910.8447071,2,0.6824132000001555,0.20723129999896628,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
74,0,74,,,,,,space,3.335234100000889,None,None,3,1.3474239000006492,0.27226189999964845,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,1910.8603388000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,5.8294,1910.8451617,1910.8456391999998,1910.8457353000003,1910.8603388000001,1916.693386,1916.6778225000007,1916.6820622999994,1916.693386,1916.693386,1916.693386,1916.693386,1918.6933560000007,1918.6933560000007,1918.6933560000007,1918.6933560000007,1918.6778299000007,3,1.3474239000006492,0.27226189999964845,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
75,0,75,,,,,,space,3.335234100000889,None,None,3,1.8936551000006148,None,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,1918.6933560000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.7057,1918.6783306999996,1918.6788571000006,1918.6789641999994,1918.6933560000007,1921.4094341999999,1921.3938926,1921.3974276,1921.4094341999999,1921.4094341999999,1921.4094341999999,1921.4094341999999,1923.4097410000004,1923.4097410000004,1923.4097410000004,1923.4097410000004,1923.3940642999996,3,1.8936551000006148,None,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
76,0,76,,,,,,space,3.335234100000889,None,None,3,0.889664599999378,0.20484329999999318,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,1923.4097410000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,2.8689,1923.3945090999996,1923.3952550999993,1923.395348500001,1923.4097410000004,1926.2927296000007,1926.277062600001,1926.280616500001,1926.2927296000007,1926.2927296000007,1926.2927296000007,1926.2927296000007,1928.2932417000002,1928.2932417000002,1928.2932417000002,1928.2932417000002,1928.2772629,3,0.889664599999378,0.20484329999999318,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
77,0,77,,,,,,space,3.335234100000889,None,None,3,0.8299869000002218,0.2762059999986377,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,1928.2932417000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,3.7299,1928.2777441000007,1928.2782605000002,1928.2783666000005,1928.2932417000002,1932.0259419000004,1932.0102374999997,1932.014622900001,1932.0259419000004,1932.0259419000004,1932.0259419000004,1932.0259419000004,1934.0260554000006,1934.0260554000006,1934.0260554000006,1934.0260554000006,1934.0100025000002,3,0.8299869000002218,0.2762059999986377,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
78,0,78,,,,,,space,3.335234100000889,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,78,0,78,0,1934.0260554000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,3.4827,1934.0104832999996,1934.0109782999998,1934.0110763000002,1934.0260554000006,1937.5086454000002,1937.4933501999994,1937.4970045,1937.5086454000002,1937.5086454000002,1937.5086454000002,1937.5086454000002,1939.5088681999996,1939.5088681999996,1939.5088681999996,1939.5088681999996,1939.4932791,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
79,0,79,,,,,,space,3.335234100000889,None,None,3,0.875994099998934,0.2543029000007664,None,0,0,0,0,,,,,3,0,3,0,,,,,79,0,79,0,1939.5088681999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,3.1921,1939.4937547,1939.494343700001,1939.4944495000009,1939.5088681999996,1942.7085256,1942.6927676999994,1942.6967125,1942.7085256,1942.7085256,1942.7085256,1942.7085256,1944.7196176999996,1944.7196176999996,1944.7196176999996,1944.7196176999996,1944.693133400001,3,0.875994099998934,0.2543029000007664,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
0,0,0,Teleskop,Himmel,Sterne,Weltraum,5.8294,space,3.002949900001113,None,None,3,1.066628700000365,0.3951087000004918,None,1,0,1,0,0,79,79,55,0,0,0,0,0,79,79,55,0,0,0,0,2181.9778988000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.2007053999996,2153.2014314,2153.2604542,2153.2606993,2153.2652119000004,2153.2655886000002,2153.2931342,2153.2933108999996,2153.2991978,2153.303027500001,2153.303027500001,2156.3130556000006,space,3.002949900001113,None,2156.3132144,2156.3296868999996,2156.3296868999996,2169.9617871,None,2169.969922200001,2169.9790662999994,2169.9770322666677,2171.1889676,2179.9616894666665,2180.969232300001,2181.9620490999996,Hammer,5.8294,2181.9633781,2181.964142,2181.9642551999996,2181.9778988000007,2187.810984500001,2187.7955727,2187.7997934999994,2187.810984500001,2187.810984500001,2187.810984500001,2187.810984500001,2189.8112178,2189.8112178,2189.8112178,2189.8112178,2189.7952453000007,3,1.066628700000365,0.3951087000004918,None,1956.7083527999994,2113.7823232,space,2113.793212200001,2113.7989071,2117.7817220000006,2117.7817220000006,2117.798292800001,2153.1979776,2,35.400361600000906,None,,1956.7242068000005,1956.7242068000005,157.05437540000094,None,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
1,0,1,,,,,,space,3.002949900001113,None,None,3,1.119332199999917,0.30838889999904495,None,1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,2189.8112178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.5109,2189.7957589999996,2189.796272300001,2189.7963788999996,2189.8112178,2192.3272951999998,2192.3118091999995,2192.3160694000007,2192.3272951999998,2192.3272951999998,2192.3272951999998,2192.3272951999998,2194.3273765999993,2194.3273765999993,2194.3273765999993,2194.3273765999993,2194.3120126000003,3,1.119332199999917,0.30838889999904495,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
2,0,2,,,,,,space,3.002949900001113,None,None,3,0.8743813000000955,0.3524539999998524,None,1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,2194.3273765999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,2.5116,2194.3125138000005,2194.3131588000006,2194.3132656000007,2194.3273765999993,2196.8437502000006,2196.8284439999998,2196.8325491000005,2196.8437502000006,2196.8437502000006,2196.8437502000006,2196.8437502000006,2198.843806400001,2198.843806400001,2198.843806400001,2198.843806400001,2198.828106,3,0.8743813000000955,0.3524539999998524,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
3,0,3,,,,,,space,3.002949900001113,None,None,3,0.6553389999990031,0.3288190000002942,None,1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,2198.843806400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.596,2198.8286056999996,2198.8291163999993,2198.8292223,2198.843806400001,2201.4434334999996,2201.4279455999995,2201.4314024000005,2201.4434334999996,2201.4434334999996,2201.4434334999996,2201.4434334999996,2203.443407400001,2203.443407400001,2203.443407400001,2203.443407400001,2203.4281091000003,3,0.6553389999990031,0.3288190000002942,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
